id,姓名,俱乐部,进球数,助攻数,传球成功率,过人成功率,抢断成功率,争顶成功率,扑救成功率,传球数,传球成功数,过人数,过人成功数,抢断数,抢断成功数,争顶数,争顶成功数,扑救数,扑救成功数
242,卡什特兰,里斯本竞技,0,0,66.7,0.0,0.0,0.0,43.0,21,14,0,0,0,0,0,0,142,61
254,瓦隆,浙江绿城,12,9,71.2,59.1,0.0,52.3,0.0,844,601,22,13,0,0,149,78,0,0
255,博加尔迪,浙江绿城,0,7,48.8,54.5,55.6,0.0,0.0,86,42,101,55,225,125,0,0,0,0
256,桑德舍,浙江绿城,14,3,69.1,29.6,0.0,42.3,0.0,821,567,27,8,0,0,123,52,0,0
257,卡拉斯卡劳,浙江绿城,0,0,25.6,0.0,63.4,50.0,0.0,78,20,0,0,161,102,240,120,0,0
258,奥罗法洛,浙江绿城,32,0,0.0,41.5,0.0,54.3,0.0,0,0,65,27,0,0,451,245,0,0
259,皮佐卡罗,浙江绿城,2,12,82.8,0.0,58.2,60.6,0.0,883,731,0,0,67,39,66,40,0,0
260,斯特列茨库尔,浙江绿城,3,10,41.8,52.3,0.0,0.0,0.0,91,38,283,148,0,0,0,0,0,0
261,杰梅耶夫,浙江绿城,0,5,47.7,36.5,45.9,0.0,0.0,65,31,104,38,270,124,0,0,0,0
262,斯洛尔,浙江绿城,0,1,70.0,0.0,0.0,0.0,53.8,10,7,0,0,0,0,0,0,119,64
263,费凯蒂奇,浙江绿城,5,13,66.7,54.2,0.0,0.0,0.0,93,62,277,150,0,0,0,0,0,0
264,成乾,浙江绿城,0,0,40.0,0.0,64.3,57.0,0.0,90,36,0,0,207,133,251,143,0,0
276,伊帕拉吉雷,西汉姆联,2,8,45.2,54.2,38.3,0.0,0.0,93,42,142,77,253,97,0,0,0,0
277,贝拉温娜,西汉姆联,7,4,75.3,64.0,66.7,27.5,0.0,186,140,25,16,18,12,40,11,0,0
278,韦列日尼科夫,西汉姆联,2,8,64.9,44.8,0.0,0.0,0.0,185,120,181,81,0,0,0,0,0,0
279,辛迪莱,西汉姆联,0,2,61.9,0.0,64.5,51.2,0.0,105,65,0,0,262,169,209,107,0,0
280,多舒,西汉姆联,0,0,47.1,0.0,51.1,52.6,0.0,121,57,0,0,176,90,234,123,0,0
281,赖因维茨,西汉姆联,3,9,67.1,39.6,0.0,0.0,0.0,173,116,159,63,0,0,0,0,0,0
282,文扎拉,西汉姆联,0,4,74.1,30.3,41.2,37.8,0.0,189,140,33,10,17,7,37,14,0,0
283,帕夫利娅,西汉姆联,0,0,41.5,0.0,0.0,0.0,53.0,41,17,0,0,0,0,0,0,151,80
284,基维萨里,西汉姆联,0,7,48.7,39.6,49.6,0.0,0.0,76,37,139,55,254,126,0,0,0,0
285,古尔兹,西汉姆联,35,0,0.0,38.1,0.0,62.9,0.0,0,0,336,128,0,0,240,151,0,0
286,扎瓦利,西汉姆联,2,3,58.0,0.0,49.2,48.6,0.0,162,94,0,0,59,29,74,36,0,0
287,萨利图里,狼队,6,2,52.5,43.3,0.0,0.0,0.0,40,21,180,78,0,0,0,0,0,0
288,菲洛戈尼奥,狼队,0,0,10.6,0.0,68.9,48.0,0.0,66,7,0,0,270,186,269,129,0,0
289,乌德纽斯,狼队,0,5,75.0,16.3,0.0,0.0,0.0,1218,914,49,8,0,0,0,0,0,0
290,当特,狼队,2,0,39.3,41.3,0.0,0.0,0.0,28,11,167,69,0,0,0,0,0,0
291,舒茨曼,狼队,0,1,23.5,37.5,42.8,0.0,0.0,34,8,56,21,264,113,0,0,0,0
292,米库尔斯卡,狼队,0,0,53.7,46.0,49.8,0.0,0.0,41,22,50,23,227,113,0,0,0,0
293,佩科拉里,狼队,0,3,71.9,26.7,0.0,0.0,0.0,1132,814,45,12,0,0,0,0,0,0
294,马尔塞耶,狼队,0,0,80.0,0.0,0.0,0.0,60.9,15,12,0,0,0,0,0,0,133,81
295,萨韦德,狼队,0,3,36.6,0.0,51.7,57.7,0.0,101,37,0,0,176,91,279,161,0,0
296,博因,狼队,20,0,0.0,37.7,0.0,41.2,0.0,0,0,146,55,0,0,430,177,0,0
297,格拉贝斯,狼队,3,9,81.7,26.7,60.9,58.5,0.0,1679,1372,15,4,23,14,41,24,0,0
309,克拉佩,摩纳哥,1,8,50.4,53.5,56.4,0.0,0.0,135,68,202,108,227,128,0,0,0,0
310,斯坦索尔,摩纳哥,0,1,51.5,0.0,0.0,0.0,56.1,33,17,0,0,0,0,0,0,157,88
311,施韦德,摩纳哥,1,7,70.6,51.8,0.0,0.0,0.0,204,144,139,72,0,0,0,0,0,0
312,维肖内,摩纳哥,1,1,66.0,0.0,50.0,48.3,0.0,215,142,0,0,52,26,60,29,0,0
313,贝尔蒙迪,摩纳哥,0,3,51.7,0.0,53.7,37.1,0.0,87,45,0,0,160,86,210,78,0,0
314,斯科罗斯拉夫,摩纳哥,0,3,46.6,0.0,63.6,44.4,0.0,88,41,0,0,225,143,232,103,0,0
315,佐佐木将,摩纳哥,1,13,62.0,64.9,62.4,0.0,0.0,158,98,168,109,266,166,0,0,0,0
316,布鲁丹,摩纳哥,4,5,64.1,35.5,0.0,0.0,0.0,206,132,141,50,0,0,0,0,0,0
317,德亚尼什,摩纳哥,4,4,74.1,28.6,18.2,44.7,0.0,305,226,21,6,11,2,47,21,0,0
318,马斯托丹特,摩纳哥,37,0,0.0,43.0,0.0,46.9,0.0,0,0,286,123,0,0,386,181,0,0
319,郑凯龙,摩纳哥,7,5,78.0,65.4,80.0,41.5,0.0,241,188,26,17,10,8,41,17,0,0
320,斯图皮内安,广州恒大,0,0,49.3,0.0,54.6,47.5,0.0,71,35,0,0,152,83,259,123,0,0
321,蒂布西奥,广州恒大,9,11,63.1,46.0,0.0,0.0,0.0,607,383,239,110,0,0,0,0,0,0
322,西里通,广州恒大,0,1,44.1,0.0,58.4,48.4,0.0,68,30,0,0,197,115,256,124,0,0
323,维戈洛夫,广州恒大,0,5,80.7,0.0,61.0,60.6,0.0,675,545,0,0,59,36,109,66,0,0
324,艾斯可,广州恒大,7,8,81.2,52.9,26.7,50.8,0.0,799,649,17,9,15,4,65,33,0,0
325,哈里希,广州恒大,8,8,81.5,40.0,50.0,49.2,0.0,734,598,15,6,18,9,59,29,0,0
326,特赖切克,广州恒大,8,7,65.5,51.5,0.0,0.0,0.0,699,458,241,124,0,0,0,0,0,0
327,佩钦卡,广州恒大,3,6,62.7,43.4,54.7,0.0,0.0,67,42,152,66,243,133,0,0,0,0
328,斯文内费尔特,广州恒大,0,5,36.3,52.8,54.2,0.0,0.0,91,33,144,76,260,141,0,0,0,0
329,斯沃森,广州恒大,32,0,0.0,40.6,0.0,49.2,0.0,0,0,106,43,0,0,547,269,0,0
330,赫尔内,广州恒大,0,0,37.5,0.0,0.0,0.0,57.6,8,3,0,0,0,0,0,0,125,72
331,米利塔鲁,马赛,3,16,66.8,53.2,0.0,0.0,0.0,714,477,186,99,0,0,0,0,0,0
332,叶费博夫斯基,马赛,0,2,38.6,0.0,63.0,52.1,0.0,88,34,0,0,135,85,265,138,0,0
333,多莱奇科娃,马赛,10,10,71.4,43.8,22.2,41.7,0.0,946,675,16,7,9,2,48,20,0,0
334,巴托尼,马赛,0,0,54.5,0.0,0.0,0.0,43.4,22,12,0,0,0,0,0,0,113,49
335,普列米扬尼科夫,马赛,7,10,55.5,52.8,0.0,0.0,0.0,767,426,176,93,0,0,0,0,0,0
336,贝尔尼亚,马赛,1,6,71.5,0.0,50.9,45.1,0.0,698,499,0,0,53,27,91,41,0,0
337,恰帕里,马赛,0,3,41.5,38.2,57.7,0.0,0.0,53,22,110,42,253,146,0,0,0,0
338,阿比布卡,马赛,57,0,0.0,27.4,0.0,59.2,0.0,0,0,146,40,0,0,591,350,0,0
339,斯佩哈尔斯基,马赛,0,0,38.0,0.0,62.4,50.8,0.0,79,30,0,0,197,123,248,126,0,0
340,特塞朗,马赛,3,10,65.4,63.9,58.8,0.0,0.0,81,53,147,94,267,157,0,0,0,0
341,马尔佩洛,马赛,4,19,81.1,60.0,50.0,31.5,0.0,1078,874,15,9,8,4,54,17,0,0
342,佩拉吉奥,波尔图,2,8,81.9,0.0,50.0,25.9,0.0,728,596,3,0,20,10,54,14,0,0
343,哈西洛娃,波尔图,3,13,70.1,51.9,0.0,0.0,0.0,646,453,233,121,0,0,0,0,0,0
344,童志清,波尔图,12,6,81.4,44.4,66.7,51.4,0.0,737,600,9,4,12,8,72,37,0,0
345,德勒农古,波尔图,1,4,68.8,0.0,50.7,50.0,0.0,507,349,0,0,73,37,76,38,0,0
346,齐加诺维奇,波尔图,45,0,0.0,45.9,0.0,59.2,0.0,0,0,85,39,0,0,620,367,0,0
347,奥格斯伯格,波尔图,3,4,48.5,50.5,53.1,0.0,0.0,97,47,198,100,271,144,0,0,0,0
348,莫特罗尼,波尔图,0,1,88.9,0.0,0.0,0.0,63.2,9,8,0,0,0,0,0,0,163,103
349,武科拉伊,波尔图,0,0,20.4,0.0,52.9,45.9,0.0,54,11,0,0,191,101,233,107,0,0
350,英塔尔,波尔图,0,11,57.0,49.7,55.2,0.0,0.0,93,53,177,88,223,123,0,0,0,0
351,古赫尔,波尔图,0,0,47.0,0.0,45.1,42.7,0.0,66,31,0,0,173,78,213,91,0,0
352,比哈杜尔,波尔图,5,15,71.3,49.8,0.0,0.0,0.0,627,447,211,105,0,0,0,0,0,0
386,克里埃尔,川崎前锋,0,1,47.4,48.5,46.3,0.0,0.0,57,27,99,48,257,119,0,0,0,0
387,科罗尼斯,川崎前锋,0,0,91.7,0.0,0.0,0.0,52.9,12,11,0,0,0,0,0,0,155,82
388,波赫亚斯沃,川崎前锋,9,13,65.8,65.9,0.0,0.0,0.0,117,77,296,195,0,0,0,0,0,0
389,厄兹帕拉,川崎前锋,8,9,78.7,65.8,0.0,0.0,0.0,526,414,117,77,0,0,0,0,0,0
390,艾索伦,川崎前锋,2,7,52.1,48.7,0.0,0.0,0.0,73,38,240,117,0,0,0,0,0,0
391,施蓬格,川崎前锋,0,1,51.5,0.0,66.5,40.6,0.0,66,34,0,0,203,135,229,93,0,0
392,吉杜利亚诺夫,川崎前锋,0,0,41.3,0.0,57.8,48.6,0.0,92,38,0,0,244,141,245,119,0,0
393,多纳泰罗,川崎前锋,4,4,83.1,45.5,50.0,38.1,0.0,756,628,11,5,18,9,42,16,0,0
394,纳西夫,川崎前锋,4,10,75.9,46.2,0.0,0.0,0.0,519,394,93,43,0,0,0,0,0,0
395,泰克索伊,川崎前锋,1,3,61.4,55.1,52.9,0.0,0.0,70,43,89,49,244,129,0,0,0,0
396,察诺维奇,川崎前锋,35,0,0.0,39.2,0.0,56.0,0.0,0,0,143,56,0,0,464,260,0,0
397,卡皮耶夫,北京国安,0,10,59.7,37.7,50.4,0.0,0.0,72,43,130,49,262,132,0,0,0,0
398,穆诺科,北京国安,29,0,0.0,38.6,0.0,43.6,0.0,0,0,264,102,0,0,179,78,0,0
399,洪比歇尔,北京国安,0,2,17.2,0.0,0.0,0.0,59.7,29,5,0,0,0,0,0,0,176,105
400,哈莱夫奥卢,北京国安,32,0,0.0,38.9,0.0,42.8,0.0,0,0,262,102,0,0,194,83,0,0
401,拉夫斯泰特,北京国安,9,7,79.7,36.4,47.6,42.9,0.0,365,291,22,8,21,10,42,18,0,0
402,亚楚科夫,北京国安,14,6,86.3,66.7,73.3,55.6,0.0,357,308,30,20,30,22,36,20,0,0
403,周月强,北京国安,4,13,74.6,51.0,61.3,0.0,0.0,67,50,143,73,266,163,0,0,0,0
404,卡拉莫茨,北京国安,0,2,36.9,0.0,41.0,50.4,0.0,103,38,0,0,173,71,266,134,0,0
405,厄尔兴,北京国安,5,31,73.4,59.4,0.0,0.0,0.0,403,296,224,133,0,0,0,0,0,0
406,卡勒比约克,北京国安,9,16,76.1,43.9,0.0,0.0,0.0,348,265,223,98,0,0,0,0,0,0
407,法贝绍娃,北京国安,0,1,40.5,0.0,53.1,43.3,0.0,84,34,0,0,209,111,245,106,0,0
419,马努夫里耶,埃因霍温,0,19,54.1,49.3,44.1,0.0,0.0,146,79,205,101,281,124,0,0,0,0
420,梅坎,埃因霍温,4,24,73.6,54.4,0.0,0.0,0.0,303,223,147,80,0,0,0,0,0,0
421,于戈多,埃因霍温,1,18,50.0,36.0,33.6,0.0,0.0,118,59,178,64,238,80,0,0,0,0
422,格罗格兰,埃因霍温,0,3,46.2,0.0,58.1,40.7,0.0,78,36,0,0,215,125,221,90,0,0
423,坎布雷拉,埃因霍温,10,13,83.2,41.7,46.4,51.4,0.0,345,287,12,5,28,13,37,19,0,0
424,米斯马克,埃因霍温,52,0,0.0,38.3,0.0,63.1,0.0,0,0,188,72,0,0,333,210,0,0
425,皮塞蒂,埃因霍温,6,10,75.5,35.3,42.4,31.0,0.0,310,234,17,6,33,14,42,13,0,0
426,卡洛罗西,埃因霍温,4,29,74.1,55.7,0.0,0.0,0.0,274,203,167,93,0,0,0,0,0,0
427,鲁姆里希,埃因霍温,48,0,0.0,44.3,0.0,58.0,0.0,0,0,192,85,0,0,312,181,0,0
428,卡罗齐耶里,埃因霍温,0,4,57.5,0.0,53.6,42.5,0.0,80,46,0,0,267,143,219,93,0,0
429,约基苏,埃因霍温,0,1,45.8,0.0,0.0,0.0,56.5,24,11,0,0,0,0,0,0,191,108
430,沃里奥克萨,桑托斯,28,0,0.0,44.3,0.0,47.5,0.0,0,0,246,109,0,0,425,202,0,0
431,韦奇卡,桑托斯,0,5,67.2,0.0,57.9,48.2,0.0,551,370,0,0,57,33,83,40,0,0
432,马廖科维奇,桑托斯,0,1,56.3,0.0,63.5,42.0,0.0,71,40,0,0,178,113,238,100,0,0
433,伊格尼什卡,桑托斯,2,7,74.5,41.2,41.7,33.3,0.0,685,510,17,7,12,5,36,12,0,0
434,阿达蒙蒂,桑托斯,4,6,79.1,50.0,70.0,44.4,0.0,680,538,18,9,10,7,45,20,0,0
435,贾吉尔,桑托斯,2,6,58.9,38.8,0.0,0.0,0.0,550,324,183,71,0,0,0,0,0,0
436,洛瓦萨,桑托斯,0,1,34.6,0.0,0.0,0.0,52.5,26,9,0,0,0,0,0,0,101,53
437,莱特卡,桑托斯,2,2,44.7,39.5,0.0,0.0,0.0,539,241,172,68,0,0,0,0,0,0
438,潘杜雷维奇,桑托斯,1,2,54.5,44.2,54.4,0.0,0.0,77,42,129,57,263,143,0,0,0,0
439,胡绍贵,桑托斯,0,1,66.1,0.0,68.9,64.4,0.0,121,80,0,0,196,135,261,168,0,0
440,布安加,桑托斯,2,4,43.5,48.2,48.9,0.0,0.0,69,30,139,67,237,116,0,0,0,0
