id,姓名,俱乐部,进球数,助攻数,传球成功率,过人成功率,抢断成功率,争顶成功率,扑救成功率,传球数,传球成功数,过人数,过人成功数,抢断数,抢断成功数,争顶数,争顶成功数,扑救数,扑救成功数
54,岑策雷亚努,AC米兰,2,2,67.9,0.0,46.6,45.5,0.0,262,178,0,0,73,34,123,56,0,0
55,列特,AC米兰,0,5,37.3,62.7,52.5,0.0,0.0,83,31,75,47,202,106,0,0,0,0
56,当麻好子,国际米兰,12,12,82.4,46.9,0.0,57.7,0.0,1318,1086,49,23,0,0,222,128,0,0
57,萨德科维奇,国际米兰,3,7,77.1,0.0,54.8,55.7,0.0,1274,982,0,0,42,23,106,59,0,0
58,阿森松,国际米兰,2,9,61.1,46.5,47.5,0.0,0.0,95,58,187,87,198,94,0,0,0,0
59,辛吉武,国际米兰,1,9,38.5,37.4,39.2,0.0,0.0,96,37,211,79,212,83,0,0,0,0
60,比尔廷,国际米兰,0,15,82.0,0.0,49.2,39.1,0.0,1290,1058,0,0,61,30,110,43,0,0
61,贝尔思,国际米兰,16,0,0.0,34.0,0.0,32.1,0.0,0,0,103,35,0,0,602,193,0,0
62,霍尔普赫,国际米兰,0,7,66.0,0.0,52.1,45.9,0.0,1215,802,0,0,48,25,109,50,0,0
63,迪皮齐奥,国际米兰,0,0,21.1,0.0,0.0,0.0,50.4,19,4,0,0,0,0,0,0,121,61
64,尹恩慧,国际米兰,0,1,66.3,0.0,67.4,64.0,0.0,98,65,0,0,190,128,350,224,0,0
65,德莱威,国际米兰,0,2,41.5,0.0,56.8,43.7,0.0,53,22,0,0,125,71,302,132,0,0
66,马兰托尼,国际米兰,31,0,0.0,36.8,0.0,43.9,0.0,0,0,106,39,0,0,684,300,0,0
67,卡莫里,巴黎圣日尔曼,0,19,67.7,0.0,45.5,50.0,0.0,1144,775,0,0,55,25,132,66,0,0
68,卢采斯库,巴黎圣日尔曼,0,9,69.3,0.0,25.5,34.3,0.0,1096,760,0,0,51,13,140,48,0,0
69,欣特瑙斯,巴黎圣日尔曼,24,0,0.0,50.0,0.0,50.6,0.0,0,0,108,54,0,0,561,284,0,0
70,劳莱特,巴黎圣日尔曼,1,15,64.8,0.0,47.3,57.9,0.0,1119,725,0,0,55,26,126,73,0,0
71,奥夫夏,巴黎圣日尔曼,5,8,33.0,52.8,48.6,0.0,0.0,106,35,161,85,216,105,0,0,0,0
72,彼得鲁恰努,巴黎圣日尔曼,0,2,46.4,0.0,56.2,54.5,0.0,110,51,0,0,208,117,391,213,0,0
73,卡拉保,巴黎圣日尔曼,0,1,63.6,0.0,0.0,0.0,72.4,11,7,0,0,0,0,0,0,181,131
74,特雷弗顿,巴黎圣日尔曼,9,11,68.7,35.3,0.0,54.8,0.0,1115,766,34,12,0,0,157,86,0,0
75,希拉马卡,巴黎圣日尔曼,0,2,49.3,0.0,54.7,45.1,0.0,71,35,0,0,159,87,357,161,0,0
76,魏因施坦格尔,巴黎圣日尔曼,47,0,0.0,56.0,0.0,63.2,0.0,0,0,109,61,0,0,644,407,0,0
77,贝德尔,巴黎圣日尔曼,0,14,54.8,52.5,51.0,0.0,0.0,126,69,181,95,202,103,0,0,0,0
78,图纳勒贝伊,阿贾克斯,7,3,74.9,53.3,0.0,48.9,0.0,199,149,30,16,0,0,90,44,0,0
79,克尔塔帕蒂,阿贾克斯,0,1,78.6,0.0,0.0,0.0,72.3,14,11,0,0,0,0,0,0,202,146
80,赛威尔,阿贾克斯,0,7,41.5,43.9,57.4,0.0,0.0,65,27,107,47,209,120,0,0,0,0
81,法兰西奥,阿贾克斯,16,9,42.0,56.5,0.0,0.0,0.0,88,37,398,225,0,0,0,0,0,0
82,福田弘,阿贾克斯,26,0,0.0,56.2,0.0,59.7,0.0,0,0,105,59,0,0,295,176,0,0
83,克吕扎勒布,阿贾克斯,0,1,40.0,0.0,50.7,46.9,0.0,80,32,0,0,211,107,324,152,0,0
84,达里曼,阿贾克斯,1,2,64.9,0.0,50.0,42.0,0.0,242,157,0,0,58,29,112,47,0,0
85,特尔米科斯基,阿贾克斯,10,2,65.6,38.7,0.0,67.3,0.0,183,120,31,12,0,0,110,74,0,0
86,斯基亚韦洛,阿贾克斯,5,9,57.4,41.4,0.0,0.0,0.0,68,39,360,149,0,0,0,0,0,0
87,利维奥尼,阿贾克斯,0,0,30.0,0.0,63.8,56.1,0.0,100,30,0,0,279,178,355,199,0,0
88,扎布劳迪洛娃,阿贾克斯,0,10,62.1,47.6,56.2,0.0,0.0,66,41,105,50,224,126,0,0,0,0
100,葛罗芬,利物浦,1,10,78.2,31.8,50.0,33.9,0.0,706,552,22,7,6,3,59,20,0,0
101,鲁普奇克,利物浦,0,3,37.4,0.0,59.2,56.0,0.0,107,40,0,0,240,142,411,230,0,0
102,杜奎德,利物浦,6,22,60.2,48.5,0.0,0.0,0.0,636,383,134,65,0,0,0,0,0,0
103,沙韦尔,利物浦,0,2,43.5,0.0,67.0,53.7,0.0,115,50,0,0,215,144,391,210,0,0
104,乌迪勒,利物浦,0,2,56.0,0.0,0.0,0.0,72.4,25,14,0,0,0,0,0,0,185,134
105,维厄,利物浦,7,4,64.5,47.1,20.0,40.3,0.0,645,416,17,8,10,2,62,25,0,0
106,卡福涅克,利物浦,2,20,71.7,48.3,0.0,0.0,0.0,593,425,149,72,0,0,0,0,0,0
107,阿兹慕,利物浦,46,0,0.0,58.6,0.0,54.9,0.0,0,0,251,147,0,0,395,217,0,0
108,乔帕利克,利物浦,23,0,0.0,15.0,0.0,57.5,0.0,0,0,153,23,0,0,416,239,0,0
109,卢尼亚克,利物浦,1,8,46.0,48.2,47.8,0.0,0.0,100,46,114,55,205,98,0,0,0,0
110,尼阿斯,利物浦,0,9,51.5,58.6,63.3,0.0,0.0,101,52,162,95,207,131,0,0,0,0
111,基泰斯基,马德里竞技,0,1,45.6,0.0,52.3,44.0,0.0,57,26,0,0,172,90,405,178,0,0
112,贝勒丰,马德里竞技,1,4,48.3,59.9,58.0,0.0,0.0,58,28,147,88,212,123,0,0,0,0
113,詹达利,马德里竞技,0,5,78.2,0.0,58.7,47.1,0.0,769,601,0,0,75,44,157,74,0,0
114,克鲁丘努克,马德里竞技,0,0,30.6,0.0,54.9,42.6,0.0,62,19,0,0,162,89,394,168,0,0
115,施特勒特,马德里竞技,3,3,73.9,37.5,46.7,42.2,0.0,1042,770,8,3,15,7,90,38,0,0
116,贾尔图,马德里竞技,2,1,75.9,25.0,58.3,48.4,0.0,1030,782,4,1,12,7,93,45,0,0
117,卡斯蒂略,马德里竞技,29,0,0.0,25.0,0.0,49.3,0.0,0,0,48,12,0,0,649,320,0,0
118,敦科娃,马德里竞技,5,14,72.5,53.4,0.0,0.0,0.0,1060,768,268,143,0,0,0,0,0,0
119,亚尼斯,马德里竞技,0,1,45.8,41.2,42.1,0.0,0.0,59,27,131,54,183,77,0,0,0,0
120,谢瓦尔德纳,马德里竞技,2,6,64.2,39.3,0.0,0.0,0.0,874,561,214,84,0,0,0,0,0,0
121,阿穆伊,马德里竞技,0,0,80.0,0.0,0.0,0.0,49.5,5,4,0,0,0,0,0,0,182,90
122,凯切诺维奇,阿森纳,4,4,65.6,0.0,44.3,40.5,0.0,514,337,0,0,61,27,116,47,0,0
123,韦尼奥尔,阿森纳,0,2,31.6,0.0,0.0,0.0,60.0,38,12,0,0,0,0,0,0,145,87
124,威博科,阿森纳,0,3,47.2,0.0,51.5,54.8,0.0,106,50,0,0,171,88,312,171,0,0
125,保蒂卡里乌什,阿森纳,0,9,68.9,0.0,35.1,36.6,0.0,488,336,0,0,37,13,101,37,0,0
126,平迪,阿森纳,8,18,77.3,64.3,0.0,0.0,0.0,798,617,221,142,0,0,0,0,0,0
127,塞罗梅尼奥,阿森纳,33,0,0.0,46.4,0.0,47.0,0.0,0,0,351,163,0,0,470,221,0,0
128,武克乔,阿森纳,30,0,0.0,38.7,0.0,51.2,0.0,0,0,315,122,0,0,498,255,0,0
129,吴美静,阿森纳,0,3,54.7,0.0,65.1,56.9,0.0,106,58,0,0,189,123,306,174,0,0
130,西斯蒂,阿森纳,3,8,85.1,25.0,7.7,38.5,0.0,772,657,28,7,13,1,52,20,0,0
131,达居泽,阿森纳,4,23,70.3,57.7,0.0,0.0,0.0,809,569,201,116,0,0,0,0,0,0
132,莱戈夫斯基,阿森纳,0,3,39.4,0.0,48.8,43.2,0.0,104,41,0,0,166,81,308,133,0,0
133,莱日米拉茨,托特纳姆热刺,3,2,28.4,39.0,51.6,0.0,0.0,67,19,123,48,213,110,0,0,0,0
134,克拉伊乔娃,托特纳姆热刺,3,8,68.8,44.0,0.0,0.0,0.0,794,546,150,66,0,0,0,0,0,0
135,韦舍泽,托特纳姆热刺,0,2,57.0,0.0,56.2,45.5,0.0,86,49,0,0,192,108,380,173,0,0
136,雷斯捷,托特纳姆热刺,13,0,0.0,45.0,0.0,48.4,0.0,0,0,202,91,0,0,455,220,0,0
137,汉帕夏,托特纳姆热刺,5,1,62.9,49.4,0.0,0.0,0.0,723,455,158,78,0,0,0,0,0,0
138,武伊科,托特纳姆热刺,1,5,78.7,33.3,35.3,37.7,0.0,877,690,9,3,17,6,61,23,0,0
139,穆扎拜,托特纳姆热刺,12,0,0.0,37.3,0.0,46.3,0.0,0,0,185,69,0,0,447,207,0,0
140,塞特利,托特纳姆热刺,0,0,45.1,0.0,65.2,53.9,0.0,113,51,0,0,233,152,414,223,0,0
141,赫卡拉,托特纳姆热刺,0,1,61.5,0.0,0.0,0.0,53.7,26,16,0,0,0,0,0,0,190,102
142,両角岳彦,托特纳姆热刺,3,6,75.4,29.4,45.0,40.0,0.0,920,694,17,5,20,9,55,22,0,0
143,卡达尔塞,托特纳姆热刺,1,5,52.3,49.6,54.9,0.0,0.0,88,46,125,62,206,113,0,0,0,0
144,瓦克斯曼,尤文图斯,4,7,67.7,42.3,0.0,0.0,0.0,65,44,253,107,0,0,0,0,0,0
145,卡斯鲁热,尤文图斯,4,3,62.2,40.8,0.0,0.0,0.0,434,270,76,31,0,0,0,0,0,0
146,科普捷夫,尤文图斯,3,5,66.7,50.0,0.0,0.0,0.0,426,284,86,43,0,0,0,0,0,0
147,兰卡蒂,尤文图斯,3,4,75.6,50.0,50.0,30.9,0.0,656,496,8,4,18,9,55,17,0,0
148,托波林斯基,尤文图斯,0,2,38.2,40.3,47.1,0.0,0.0,55,21,72,29,187,88,0,0,0,0
149,沃特雷斯库,尤文图斯,0,0,75.0,0.0,0.0,0.0,49.1,8,6,0,0,0,0,0,0,222,109
150,斯拉京,尤文图斯,28,0,0.0,51.9,0.0,51.2,0.0,0,0,104,54,0,0,441,226,0,0
151,贝格斯维克,尤文图斯,0,1,60.4,0.0,59.8,52.2,0.0,96,58,0,0,271,162,383,200,0,0
152,里兹尔,尤文图斯,0,0,46.3,39.4,49.3,0.0,0.0,67,31,104,41,213,105,0,0,0,0
153,巴科京,尤文图斯,12,13,54.2,54.6,0.0,0.0,0.0,96,52,295,161,0,0,0,0,0,0
154,洛莫兹,尤文图斯,0,1,52.7,0.0,44.1,56.6,0.0,93,49,0,0,211,93,389,220,0,0
177,莫里特,上海申花,13,6,67.8,33.8,0.0,47.4,0.0,451,306,74,25,0,0,133,63,0,0
178,瓦迪尼,上海申花,14,3,78.6,55.4,0.0,47.1,0.0,411,323,83,46,0,0,140,66,0,0
179,科西奥勒克,上海申花,0,11,63.2,49.2,54.9,0.0,0.0,106,67,118,58,213,117,0,0,0,0
180,萨特伦,上海申花,3,12,43.4,49.5,0.0,0.0,0.0,113,49,206,102,0,0,0,0,0,0
181,拉尔昌德,上海申花,0,0,25.2,0.0,43.2,52.1,0.0,115,29,0,0,220,95,363,189,0,0
182,蓬皮利安,上海申花,0,0,47.1,0.0,0.0,0.0,63.1,17,8,0,0,0,0,0,0,244,154
183,洛克纳特,上海申花,1,7,49.1,44.8,0.0,0.0,0.0,110,54,172,77,0,0,0,0,0,0
184,布伦内罗,上海申花,0,6,73.4,0.0,57.8,52.4,0.0,447,328,0,0,83,48,126,66,0,0
185,施勒特罗娃,上海申花,0,2,47.5,0.0,39.9,50.1,0.0,99,47,0,0,238,95,367,184,0,0
186,冯丽娟,上海申花,34,0,0.0,51.1,0.0,61.2,0.0,0,0,235,120,0,0,492,301,0,0
187,库斯泰雷,上海申花,1,14,61.4,48.7,29.1,0.0,0.0,114,70,113,55,223,65,0,0,0,0
188,德尔维希安,上海上港,1,1,48.6,0.0,31.7,48.9,0.0,613,298,0,0,60,19,178,87,0,0
189,斯捷普琴科夫,上海上港,8,0,0.0,58.1,0.0,34.9,0.0,0,0,31,18,0,0,541,189,0,0
190,富莱尼,上海上港,4,1,78.7,40.0,27.3,33.3,0.0,1063,837,5,2,11,3,60,20,0,0
191,阿加雷,上海上港,0,0,32.5,0.0,64.1,51.9,0.0,80,26,0,0,231,148,447,232,0,0
192,西利扬托,上海上港,6,1,75.8,0.0,37.5,31.4,0.0,978,741,0,0,16,6,70,22,0,0
193,泽曼科娃,上海上港,0,0,26.8,0.0,54.8,45.0,0.0,56,15,0,0,177,97,418,188,0,0
194,马尔盖纳,上海上港,9,5,64.8,47.5,0.0,0.0,0.0,802,520,198,94,0,0,0,0,0,0
195,阿利马梅德,上海上港,1,4,35.2,55.0,48.3,0.0,0.0,88,31,171,94,211,102,0,0,0,0
196,松茹尔,上海上港,0,0,20.0,0.0,0.0,0.0,67.4,5,1,0,0,0,0,0,0,184,124
197,阿德罗尼亚,上海上港,2,4,45.5,40.3,50.9,0.0,0.0,66,30,139,56,214,109,0,0,0,0
198,菲茨杰拉尔德,上海上港,6,9,71.4,54.3,0.0,0.0,0.0,874,624,245,133,0,0,0,0,0,0
199,切斯特纳特,莱斯特城,26,0,0.0,44.0,0.0,51.7,0.0,0,0,232,102,0,0,441,228,0,0
200,庞舍尼耶,莱斯特城,0,4,43.6,0.0,60.5,44.0,0.0,78,34,0,0,172,104,361,159,0,0
201,特林克莱,莱斯特城,0,11,71.6,0.0,47.5,44.6,0.0,1015,727,0,0,40,19,121,54,0,0
202,纳伊登,莱斯特城,0,9,66.0,0.0,43.1,53.2,0.0,1001,661,0,0,58,25,109,58,0,0
203,霍勒费尔德,莱斯特城,8,6,72.2,45.1,0.0,28.9,0.0,1066,770,91,41,0,0,76,22,0,0
204,法穆拉罗,莱斯特城,0,4,44.5,0.0,68.1,57.4,0.0,119,53,0,0,204,139,392,225,0,0
205,舒赫明,莱斯特城,0,2,29.4,0.0,36.0,54.5,0.0,868,255,0,0,50,18,110,60,0,0
206,舍嫩,莱斯特城,0,10,53.1,30.1,41.2,0.0,0.0,81,43,103,31,221,91,0,0,0,0
207,贝尔盖涅,莱斯特城,0,1,66.7,0.0,0.0,0.0,45.2,30,20,0,0,0,0,0,0,168,76
208,西法尔,莱斯特城,2,7,51.8,54.8,40.9,0.0,0.0,112,58,124,68,230,94,0,0,0,0
209,索布尔,莱斯特城,20,0,0.0,43.5,0.0,46.7,0.0,0,0,230,100,0,0,403,188,0,0
210,法拉戈蒂,塞维利亚,0,10,76.2,0.0,45.0,36.6,0.0,693,528,0,0,60,27,123,45,0,0
211,索云切廷,塞维利亚,60,0,0.0,52.5,0.0,62.8,0.0,0,0,305,160,0,0,782,491,0,0
212,梅托维奇,塞维利亚,9,9,76.8,58.0,0.0,0.0,0.0,637,489,169,98,0,0,0,0,0,0
213,利菲,塞维利亚,2,9,79.4,30.0,52.9,30.3,0.0,882,700,20,6,17,9,76,23,0,0
214,彼拉,塞维利亚,0,7,73.6,40.6,45.6,0.0,0.0,91,67,96,39,217,99,0,0,0,0
215,尼尔布,塞维利亚,1,7,56.6,47.6,52.8,0.0,0.0,99,56,124,59,218,115,0,0,0,0
216,迪克内,塞维利亚,0,1,44.1,0.0,52.6,37.9,0.0,59,26,0,0,171,90,314,119,0,0
217,平塞罗,塞维利亚,0,2,50.0,0.0,54.4,52.4,0.0,82,41,0,0,180,98,368,193,0,0
218,麦加尼,塞维利亚,1,12,74.0,29.0,0.0,0.0,0.0,715,529,124,36,0,0,0,0,0,0
219,莫拉蒂,塞维利亚,4,8,81.1,45.8,53.3,44.7,0.0,866,702,24,11,15,8,76,34,0,0
220,古卡索夫,塞维利亚,0,2,43.3,0.0,0.0,0.0,60.9,30,13,0,0,0,0,0,0,184,112
265,斯帕汉,勒沃库森,1,16,75.2,0.0,44.8,41.4,0.0,999,751,0,0,67,30,99,41,0,0
266,焦赫塔别里泽,勒沃库森,1,13,37.5,38.6,42.5,0.0,0.0,112,42,189,73,200,85,0,0,0,0
267,博尔迪加托,勒沃库森,0,16,69.5,0.0,53.8,37.6,0.0,1036,720,0,0,52,28,93,35,0,0
268,布莱奇,勒沃库森,29,0,0.0,36.7,0.0,49.3,0.0,0,0,128,47,0,0,527,260,0,0
269,中田港,勒沃库森,0,1,53.0,0.0,63.0,56.2,0.0,83,44,0,0,230,145,338,190,0,0
270,热拉尔德斯,勒沃库森,0,1,50.0,0.0,0.0,0.0,67.1,14,7,0,0,0,0,0,0,155,104
271,热利科维奇,勒沃库森,37,0,0.0,46.4,0.0,59.0,0.0,0,0,151,70,0,0,605,357,0,0
272,蒙蒂诺尼,勒沃库森,21,9,80.7,52.5,0.0,58.2,0.0,966,780,40,21,0,0,165,96,0,0
273,马克西内亚努,勒沃库森,1,10,57.4,47.5,35.3,0.0,0.0,115,66,202,96,204,72,0,0,0,0
274,伊利基夫,勒沃库森,0,20,76.1,0.0,33.8,46.5,0.0,973,740,0,0,80,27,101,47,0,0
275,莱斯皮托,勒沃库森,0,2,45.5,0.0,53.3,47.5,0.0,88,40,0,0,180,96,314,149,0,0
298,德加朗,罗马,0,2,56.2,0.0,0.0,0.0,52.4,16,9,0,0,0,0,0,0,143,75
299,埃布罗尼,罗马,0,13,58.1,0.0,46.6,50.0,0.0,1084,630,0,0,58,27,128,64,0,0
300,普莱纳尔德,罗马,4,26,73.4,41.6,0.0,0.0,0.0,1421,1043,209,87,0,0,0,0,0,0
301,伊波克拉蒂斯,罗马,0,0,39.7,0.0,46.3,49.7,0.0,73,29,0,0,149,69,336,167,0,0
302,登伦,罗马,5,21,72.4,44.4,0.0,0.0,0.0,1355,981,198,88,0,0,0,0,0,0
303,策尔廷格,罗马,0,9,67.2,0.0,50.0,47.2,0.0,1126,757,0,0,58,29,106,50,0,0
304,格博特,罗马,0,0,30.8,0.0,58.9,43.6,0.0,65,20,0,0,192,113,314,137,0,0
305,阿尼基尼,罗马,2,31,82.2,33.3,47.1,43.1,0.0,1645,1353,6,2,17,8,72,31,0,0
306,马卡尔琴斯基,罗马,0,0,61.4,0.0,54.0,61.8,0.0,101,62,0,0,187,101,374,231,0,0
307,斯滕贝里耶,罗马,31,0,0.0,37.9,0.0,48.2,0.0,0,0,103,39,0,0,742,358,0,0
308,里亚尔蒂,罗马,69,0,0.0,42.5,0.0,61.8,0.0,0,0,106,45,0,0,895,553,0,0
364,涅墨西斯,博卡,0,0,5.9,0.0,50.6,48.5,0.0,68,4,0,0,174,88,359,174,0,0
365,克拉伊卡,博卡,0,1,38.6,0.0,49.1,47.3,0.0,88,34,0,0,167,82,372,176,0,0
366,沙布尔,博卡,1,8,62.3,0.0,46.2,41.3,0.0,972,606,0,0,52,24,121,50,0,0
367,韦诺西尼,博卡,4,9,63.1,50.3,0.0,0.0,0.0,1199,757,197,99,0,0,0,0,0,0
368,瓦乌布,博卡,1,8,69.1,55.3,0.0,0.0,0.0,1206,833,219,121,0,0,0,0,0,0
369,藤本一彦,博卡,0,0,84.8,0.0,0.0,0.0,62.0,33,28,0,0,0,0,0,0,166,103
370,厄尔尼,博卡,2,8,78.8,42.9,36.8,28.9,0.0,1521,1198,14,6,19,7,76,22,0,0
371,弗拉代亚尼,博卡,23,0,0.0,42.0,0.0,42.7,0.0,0,0,169,71,0,0,604,258,0,0
372,陈立锋,博卡,2,13,80.1,0.0,68.9,57.1,0.0,1108,887,0,0,74,51,133,76,0,0
373,万吉亚,博卡,19,0,0.0,38.3,0.0,40.7,0.0,0,0,167,64,0,0,590,240,0,0
374,科兹曼,博卡,0,1,16.5,0.0,38.8,44.1,0.0,85,14,0,0,139,54,367,162,0,0
408,祖尔齐卡,江苏苏宁,0,2,56.4,0.0,59.8,52.3,0.0,94,53,0,0,199,119,302,158,0,0
409,巴拉乌雷,江苏苏宁,1,7,72.6,0.0,50.7,47.5,0.0,457,332,0,0,67,34,101,48,0,0
410,比约斯特伦,江苏苏宁,0,0,10.7,0.0,46.3,57.0,0.0,103,11,0,0,149,69,309,176,0,0
411,切尔内安卡,江苏苏宁,1,26,57.1,54.7,54.6,0.0,0.0,182,104,254,139,205,112,0,0,0,0
412,费利奇,江苏苏宁,1,18,53.8,47.5,48.5,0.0,0.0,145,78,276,131,233,113,0,0,0,0
413,图里亚马,江苏苏宁,0,9,74.9,0.0,41.5,45.1,0.0,430,322,0,0,53,22,102,46,0,0
414,布斯拉,江苏苏宁,0,8,68.6,0.0,39.5,46.6,0.0,404,277,0,0,43,17,88,41,0,0
415,斯基宾斯基,江苏苏宁,18,7,79.1,58.6,0.0,59.9,0.0,364,288,87,51,0,0,162,97,0,0
416,伍德沃思,江苏苏宁,35,0,0.0,44.8,0.0,54.8,0.0,0,0,183,82,0,0,396,217,0,0
417,卡兹纳,江苏苏宁,0,3,81.0,0.0,0.0,0.0,71.7,21,17,0,0,0,0,0,0,152,109
418,古塔利耶,江苏苏宁,26,0,0.0,48.9,0.0,48.8,0.0,0,0,188,92,0,0,389,190,0,0
