id,姓名,俱乐部,进球数,助攻数,传球成功率,过人成功率,抢断成功率,争顶成功率,扑救成功率,传球数,传球成功数,过人数,过人成功数,抢断数,抢断成功数,争顶数,争顶成功数,扑救数,扑救成功数
60,比尔廷,国际米兰,0,16,83.0,0.0,56.9,51.0,0.0,1199,995,0,0,65,37,104,53,0,0
61,贝尔思,国际米兰,15,0,0.0,21.7,0.0,36.3,0.0,0,0,115,25,0,0,587,213,0,0
62,霍尔普赫,国际米兰,0,7,70.2,0.0,51.9,44.7,0.0,1029,722,0,0,52,27,114,51,0,0
63,迪皮齐奥,国际米兰,0,1,39.1,0.0,0.0,0.0,53.0,23,9,0,0,0,0,0,0,134,71
64,尹恩慧,国际米兰,0,1,53.1,0.0,67.4,57.0,0.0,96,51,0,0,184,124,358,204,0,0
65,德莱威,国际米兰,0,1,41.9,0.0,59.4,42.1,0.0,62,26,0,0,155,92,321,135,0,0
66,马兰托尼,国际米兰,22,0,0.0,25.6,0.0,48.2,0.0,0,0,125,32,0,0,678,327,0,0
67,卡莫里,巴黎圣日尔曼,0,13,70.6,0.0,51.8,57.3,0.0,1011,714,0,0,56,29,131,75,0,0
68,卢采斯库,巴黎圣日尔曼,0,9,69.2,0.0,45.6,35.1,0.0,978,677,0,0,68,31,111,39,0,0
69,欣特瑙斯,巴黎圣日尔曼,24,0,0.0,37.6,0.0,45.1,0.0,0,0,93,35,0,0,497,224,0,0
70,劳莱特,巴黎圣日尔曼,0,9,66.1,0.0,63.4,52.6,0.0,979,647,0,0,71,45,114,60,0,0
71,奥夫夏,巴黎圣日尔曼,2,11,43.2,51.6,48.1,0.0,0.0,125,54,192,99,183,88,0,0,0,0
72,彼得鲁恰努,巴黎圣日尔曼,0,0,43.2,0.0,52.2,51.4,0.0,88,38,0,0,186,97,360,185,0,0
73,卡拉保,巴黎圣日尔曼,0,0,53.3,0.0,0.0,0.0,72.0,15,8,0,0,0,0,0,0,161,116
74,特雷弗顿,巴黎圣日尔曼,10,19,72.1,25.9,0.0,53.3,0.0,941,678,27,7,0,0,180,96,0,0
75,希拉马卡,巴黎圣日尔曼,0,1,37.5,0.0,60.2,43.7,0.0,72,27,0,0,221,133,343,150,0,0
76,魏因施坦格尔,巴黎圣日尔曼,46,0,0.0,46.5,0.0,66.6,0.0,0,0,101,47,0,0,649,432,0,0
77,贝德尔,巴黎圣日尔曼,0,18,50.9,45.1,47.9,0.0,0.0,114,58,164,74,188,90,0,0,0,0
100,葛罗芬,利物浦,4,9,79.8,25.0,44.0,36.1,0.0,871,695,16,4,25,11,72,26,0,0
101,鲁普奇克,利物浦,0,1,35.2,0.0,63.5,54.4,0.0,122,43,0,0,249,158,456,248,0,0
102,杜奎德,利物浦,5,15,65.9,51.7,0.0,0.0,0.0,675,445,145,75,0,0,0,0,0,0
103,沙韦尔,利物浦,0,1,46.2,0.0,67.7,51.4,0.0,93,43,0,0,217,147,463,238,0,0
104,乌迪勒,利物浦,0,0,42.3,0.0,0.0,0.0,65.0,26,11,0,0,0,0,0,0,217,141
105,维厄,利物浦,5,6,69.9,50.0,46.2,31.3,0.0,792,554,14,7,13,6,67,21,0,0
106,卡福涅克,利物浦,3,17,67.5,51.1,0.0,0.0,0.0,705,476,182,93,0,0,0,0,0,0
107,阿兹慕,利物浦,31,0,0.0,53.9,0.0,59.3,0.0,0,0,167,90,0,0,548,325,0,0
108,乔帕利克,利物浦,19,0,0.0,28.3,0.0,53.7,0.0,0,0,127,36,0,0,512,275,0,0
109,卢尼亚克,利物浦,0,5,42.9,45.6,44.1,0.0,0.0,84,36,114,52,188,83,0,0,0,0
110,尼阿斯,利物浦,0,10,52.5,48.5,48.5,0.0,0.0,99,52,134,65,198,96,0,0,0,0
122,凯切诺维奇,阿森纳,3,4,69.7,0.0,38.1,46.6,0.0,475,331,0,0,63,24,116,54,0,0
123,韦尼奥尔,阿森纳,0,2,43.2,0.0,0.0,0.0,61.3,37,16,0,0,0,0,0,0,191,117
124,威博科,阿森纳,0,1,43.0,0.0,47.6,52.9,0.0,135,58,0,0,191,91,367,194,0,0
125,保蒂卡里乌什,阿森纳,1,7,66.0,0.0,41.3,40.8,0.0,500,330,0,0,46,19,130,53,0,0
126,平迪,阿森纳,1,21,76.4,54.1,0.0,0.0,0.0,730,558,205,111,0,0,0,0,0,0
127,塞罗梅尼奥,阿森纳,38,0,0.0,44.7,0.0,53.6,0.0,0,0,318,142,0,0,496,266,0,0
128,武克乔,阿森纳,19,0,0.0,33.2,0.0,54.0,0.0,0,0,265,88,0,0,489,264,0,0
129,吴美静,阿森纳,0,3,51.4,0.0,63.1,52.3,0.0,111,57,0,0,198,125,352,184,0,0
130,西斯蒂,阿森纳,4,7,82.1,25.0,38.9,29.2,0.0,633,520,20,5,18,7,72,21,0,0
131,达居泽,阿森纳,5,24,70.4,56.0,0.0,0.0,0.0,733,516,193,108,0,0,0,0,0,0
132,莱戈夫斯基,阿森纳,0,0,23.1,0.0,61.8,40.7,0.0,91,21,0,0,170,105,339,138,0,0
199,切斯特纳特,莱斯特城,15,0,0.0,30.4,0.0,50.4,0.0,0,0,194,59,0,0,520,262,0,0
200,庞舍尼耶,莱斯特城,0,0,34.9,0.0,62.0,47.2,0.0,109,38,0,0,184,114,392,185,0,0
201,特林克莱,莱斯特城,0,7,74.9,0.0,49.1,49.2,0.0,1081,810,0,0,53,26,132,65,0,0
202,纳伊登,莱斯特城,0,9,68.2,0.0,45.5,50.3,0.0,1114,760,0,0,55,25,147,74,0,0
203,霍勒费尔德,莱斯特城,5,7,73.4,39.5,0.0,38.9,0.0,1118,821,76,30,0,0,113,44,0,0
204,法穆拉罗,莱斯特城,0,3,34.1,0.0,60.4,54.6,0.0,132,45,0,0,217,131,423,231,0,0
205,舒赫明,莱斯特城,0,5,51.3,0.0,53.6,47.6,0.0,926,475,0,0,56,30,147,70,0,0
206,舍嫩,莱斯特城,0,4,60.6,38.6,39.8,0.0,0.0,94,57,88,34,186,74,0,0,0,0
207,贝尔盖涅,莱斯特城,0,0,55.6,0.0,0.0,0.0,51.7,27,15,0,0,0,0,0,0,176,91
208,西法尔,莱斯特城,1,5,53.1,53.3,43.3,0.0,0.0,81,43,107,57,194,84,0,0,0,0
209,索布尔,莱斯特城,20,0,0.0,40.8,0.0,48.2,0.0,0,0,213,87,0,0,498,240,0,0
210,法拉戈蒂,塞维利亚,0,5,81.0,0.0,51.8,40.3,0.0,685,555,0,0,85,44,149,60,0,0
211,索云切廷,塞维利亚,56,0,0.0,48.8,0.0,61.9,0.0,0,0,258,126,0,0,862,534,0,0
212,梅托维奇,塞维利亚,0,16,76.8,53.7,0.0,0.0,0.0,783,601,136,73,0,0,0,0,0,0
213,利菲,塞维利亚,0,7,80.0,17.4,43.5,22.9,0.0,983,786,23,4,23,10,83,19,0,0
214,彼拉,塞维利亚,0,6,69.6,46.3,54.0,0.0,0.0,92,64,134,62,163,88,0,0,0,0
215,尼尔布,塞维利亚,1,3,57.4,45.9,40.4,0.0,0.0,108,62,133,61,166,67,0,0,0,0
216,迪克内,塞维利亚,0,1,39.3,0.0,59.2,40.8,0.0,56,22,0,0,196,116,353,144,0,0
217,平塞罗,塞维利亚,0,0,39.0,0.0,57.7,45.0,0.0,77,30,0,0,196,113,402,181,0,0
218,麦加尼,塞维利亚,6,7,74.4,53.1,0.0,0.0,0.0,749,557,162,86,0,0,0,0,0,0
219,莫拉蒂,塞维利亚,4,16,81.3,31.2,54.5,29.7,0.0,929,755,16,5,11,6,91,27,0,0
220,古卡索夫,塞维利亚,0,0,47.4,0.0,0.0,0.0,51.4,19,9,0,0,0,0,0,0,212,109
221,亚历克西娅,里昂,0,0,37.8,0.0,59.0,43.4,0.0,90,34,0,0,212,125,339,147,0,0
222,安古德,里昂,0,0,18.4,0.0,53.1,54.4,0.0,114,21,0,0,211,112,366,199,0,0
223,马皮利,里昂,0,0,20.8,0.0,0.0,0.0,60.6,24,5,0,0,0,0,0,0,218,132
224,陈思芹,里昂,14,1,85.9,35.1,0.0,57.8,0.0,85,73,74,26,0,0,83,48,0,0
225,查尔蒙,里昂,0,7,50.0,51.9,55.2,0.0,0.0,72,36,79,41,210,116,0,0,0,0
226,钟久生,里昂,19,2,70.9,45.9,0.0,57.8,0.0,79,56,74,34,0,0,102,59,0,0
227,费瑟斯顿,里昂,1,10,74.3,57.1,56.3,0.0,0.0,74,55,77,44,215,121,0,0,0,0
228,米赫尼奥娃,里昂,1,1,67.5,0.0,65.5,34.3,0.0,114,77,0,0,58,38,108,37,0,0
229,吴道珍,里昂,23,0,0.0,49.5,0.0,59.9,0.0,0,0,220,109,0,0,242,145,0,0
230,艾拉贝迪安,里昂,6,23,63.2,54.2,0.0,0.0,0.0,117,74,334,181,0,0,0,0,0,0
231,耶盖尔,里昂,4,13,69.7,44.9,0.0,0.0,0.0,109,76,303,136,0,0,0,0,0,0
232,莫昆比,里斯本竞技,1,26,74.1,49.7,0.0,0.0,0.0,1161,860,179,89,0,0,0,0,0,0
233,卡迪姆,里斯本竞技,10,15,78.2,30.0,21.4,18.1,0.0,1256,982,20,6,14,3,72,13,0,0
234,阿尔特曼施佩格,里斯本竞技,2,3,57.3,0.0,49.1,46.7,0.0,956,548,0,0,53,26,152,71,0,0
235,列斯科,里斯本竞技,36,0,0.0,27.8,0.0,52.7,0.0,0,0,144,40,0,0,731,385,0,0
236,弗勒迪克,里斯本竞技,0,1,35.8,0.0,61.2,47.6,0.0,106,38,0,0,214,131,437,208,0,0
237,林德罗斯,里斯本竞技,25,0,0.0,23.7,0.0,42.0,0.0,0,0,135,32,0,0,633,266,0,0
238,帕尔帕莱,里斯本竞技,0,0,31.3,0.0,54.5,41.9,0.0,83,26,0,0,167,91,420,176,0,0
239,卡斯蒂格,里斯本竞技,0,0,28.6,0.0,55.4,43.6,0.0,84,24,0,0,157,87,413,180,0,0
240,穆尔托因佩雷,里斯本竞技,3,23,66.7,63.9,0.0,0.0,0.0,1281,854,208,133,0,0,0,0,0,0
241,加夫雷希,里斯本竞技,0,6,66.8,0.0,41.8,32.8,0.0,956,639,0,0,55,23,134,44,0,0
242,卡什特兰,里斯本竞技,0,1,63.2,0.0,0.0,0.0,55.6,19,12,0,0,0,0,0,0,196,109
243,古埃勒,莱比锡,0,0,14.6,0.0,59.4,48.3,0.0,82,12,0,0,192,114,393,190,0,0
244,巴赫勒尔,莱比锡,4,6,80.0,20.0,42.9,30.5,0.0,670,536,5,1,21,9,59,18,0,0
245,芝川又四郎,莱比锡,0,0,34.5,0.0,61.4,46.8,0.0,87,30,0,0,249,153,389,182,0,0
246,贾雷,莱比锡,2,8,50.0,60.7,63.3,0.0,0.0,92,46,173,105,188,119,0,0,0,0
247,卡波西,莱比锡,9,8,68.5,53.5,0.0,0.0,0.0,508,348,230,123,0,0,0,0,0,0
248,拉迪凯蒂,莱比锡,3,11,66.8,44.2,0.0,0.0,0.0,564,377,208,92,0,0,0,0,0,0
249,塔迪奥,莱比锡,0,1,57.1,0.0,0.0,0.0,66.1,7,4,0,0,0,0,0,0,192,127
250,塔米奥,莱比锡,30,0,0.0,25.9,0.0,55.3,0.0,0,0,81,21,0,0,550,304,0,0
251,卡皮塔尔,莱比锡,0,2,60.9,43.2,41.2,0.0,0.0,69,42,162,70,160,66,0,0,0,0
252,奥尔萨,莱比锡,2,3,64.4,0.0,56.1,52.8,0.0,525,338,0,0,66,37,142,75,0,0
253,马库阿,莱比锡,8,8,78.7,30.0,17.6,27.4,0.0,672,529,10,3,17,3,62,17,0,0
265,斯帕汉,勒沃库森,0,9,74.4,0.0,38.5,35.7,0.0,947,705,0,0,65,25,112,40,0,0
266,焦赫塔别里泽,勒沃库森,1,10,54.8,38.8,42.1,0.0,0.0,104,57,188,73,195,82,0,0,0,0
267,博尔迪加托,勒沃库森,0,11,70.3,0.0,58.2,46.0,0.0,946,665,0,0,55,32,124,57,0,0
268,布莱奇,勒沃库森,28,0,0.0,35.8,0.0,52.2,0.0,0,0,120,43,0,0,584,305,0,0
269,中田港,勒沃库森,0,3,54.8,0.0,70.9,49.3,0.0,84,46,0,0,223,158,355,175,0,0
270,热拉尔德斯,勒沃库森,0,0,33.3,0.0,0.0,0.0,66.1,15,5,0,0,0,0,0,0,180,119
271,热利科维奇,勒沃库森,40,0,0.0,43.7,0.0,57.5,0.0,0,0,135,59,0,0,621,357,0,0
272,蒙蒂诺尼,勒沃库森,10,17,80.5,37.8,0.0,53.0,0.0,1025,825,37,14,0,0,168,89,0,0
273,马克西内亚努,勒沃库森,0,9,59.5,46.5,39.5,0.0,0.0,111,66,213,99,200,79,0,0,0,0
274,伊利基夫,勒沃库森,0,18,74.3,0.0,46.6,45.2,0.0,958,712,0,0,58,27,115,52,0,0
275,莱斯皮托,勒沃库森,0,1,24.7,0.0,47.0,47.8,0.0,89,22,0,0,151,71,356,170,0,0
298,德加朗,罗马,0,1,45.0,0.0,0.0,0.0,56.3,20,9,0,0,0,0,0,0,151,85
299,埃布罗尼,罗马,0,6,62.8,0.0,52.5,44.7,0.0,522,328,0,0,99,52,257,115,0,0
300,普莱纳尔德,罗马,3,32,75.8,49.2,0.0,0.0,0.0,1294,981,181,89,0,0,0,0,0,0
301,伊波克拉蒂斯,罗马,0,5,56.8,0.0,45.0,45.7,0.0,630,358,0,0,109,49,254,116,0,0
302,登伦,罗马,1,20,71.4,45.1,0.0,0.0,0.0,1204,860,224,101,0,0,0,0,0,0
303,策尔廷格,罗马,0,8,66.7,0.0,74.5,39.7,0.0,1071,714,0,0,47,35,126,50,0,0
304,格博特,罗马,0,2,30.6,0.0,57.4,44.2,0.0,85,26,0,0,162,93,382,169,0,0
305,阿尼基尼,罗马,1,37,82.6,33.3,80.0,38.0,0.0,1483,1225,9,3,10,8,92,35,0,0
306,马卡尔琴斯基,罗马,0,0,61.1,0.0,64.7,58.9,0.0,108,66,0,0,184,119,397,234,0,0
307,斯滕贝里耶,罗马,42,0,0.0,43.8,0.0,54.9,0.0,0,0,128,56,0,0,788,433,0,0
308,里亚尔蒂,罗马,68,0,0.0,39.3,0.0,63.8,0.0,0,0,122,48,0,0,872,556,0,0
320,斯图皮内安,广州恒大,0,0,47.6,0.0,58.6,46.2,0.0,63,30,0,0,181,106,355,164,0,0
321,蒂布西奥,广州恒大,7,10,74.0,52.5,0.0,0.0,0.0,697,516,219,115,0,0,0,0,0,0
322,西里通,广州恒大,0,0,71.9,0.0,53.7,41.2,0.0,57,41,0,0,190,102,354,146,0,0
323,维戈洛夫,广州恒大,2,2,77.3,0.0,67.9,60.5,0.0,655,506,0,0,53,36,157,95,0,0
324,艾斯可,广州恒大,5,7,84.6,50.0,53.8,32.5,0.0,1007,852,10,5,13,7,77,25,0,0
325,哈里希,广州恒大,3,3,82.0,45.5,57.1,34.8,0.0,895,734,11,5,14,8,69,24,0,0
326,特赖切克,广州恒大,7,7,71.4,51.8,0.0,0.0,0.0,690,493,226,117,0,0,0,0,0,0
327,佩钦卡,广州恒大,2,1,47.8,42.9,56.0,0.0,0.0,69,33,156,67,159,89,0,0,0,0
328,斯文内费尔特,广州恒大,1,2,45.0,47.8,46.5,0.0,0.0,80,36,157,75,170,79,0,0,0,0
329,斯沃森,广州恒大,21,0,0.0,43.1,0.0,47.1,0.0,0,0,116,50,0,0,681,321,0,0
330,赫尔内,广州恒大,0,0,26.7,0.0,0.0,0.0,60.1,15,4,0,0,0,0,0,0,178,107
331,米利塔鲁,马赛,3,14,69.6,53.1,0.0,0.0,0.0,896,624,177,94,0,0,0,0,0,0
332,叶费博夫斯基,马赛,0,0,29.2,0.0,57.6,45.3,0.0,72,21,0,0,177,102,426,193,0,0
333,多莱奇科娃,马赛,6,9,76.4,30.0,31.8,37.9,0.0,1059,809,10,3,22,7,66,25,0,0
334,巴托尼,马赛,0,0,66.7,0.0,0.0,0.0,53.6,15,10,0,0,0,0,0,0,192,103
335,普列米扬尼科夫,马赛,6,17,66.2,50.3,0.0,0.0,0.0,826,547,153,77,0,0,0,0,0,0
336,贝尔尼亚,马赛,0,4,70.3,0.0,72.1,41.6,0.0,733,515,0,0,61,44,137,57,0,0
337,恰帕里,马赛,0,3,45.8,52.2,51.8,0.0,0.0,83,38,113,59,195,101,0,0,0,0
338,阿比布卡,马赛,42,0,0.0,26.8,0.0,59.4,0.0,0,0,138,37,0,0,764,454,0,0
339,斯佩哈尔斯基,马赛,0,0,49.5,0.0,63.0,50.1,0.0,95,47,0,0,200,126,441,221,0,0
340,特塞朗,马赛,2,9,65.3,53.8,53.2,0.0,0.0,75,49,117,63,156,83,0,0,0,0
341,马尔佩洛,马赛,9,6,81.9,52.9,21.1,12.7,0.0,1034,847,17,9,19,4,79,10,0,0
353,佩平斯,本菲卡,4,14,72.4,47.0,0.0,0.0,0.0,983,712,117,55,0,0,0,0,0,0
354,哈林斯坦,本菲卡,9,22,85.4,52.6,25.0,20.7,0.0,1175,1004,19,10,12,3,82,17,0,0
355,加布里埃良茨,本菲卡,67,0,0.0,59.5,0.0,62.9,0.0,0,0,242,144,0,0,630,396,0,0
356,贝科里,本菲卡,6,23,83.2,45.5,36.4,32.1,0.0,1292,1075,22,10,11,4,53,17,0,0
357,阿马纳,本菲卡,0,10,57.7,56.8,44.3,0.0,0.0,71,41,88,50,219,97,0,0,0,0
358,帕沃埃拉,本菲卡,7,38,72.4,56.5,0.0,0.0,0.0,1046,757,161,91,0,0,0,0,0,0
359,相金科,本菲卡,0,2,47.8,0.0,0.0,0.0,57.4,23,11,0,0,0,0,0,0,242,139
360,乌萨诺,本菲卡,0,0,18.0,0.0,48.3,49.0,0.0,89,16,0,0,234,113,406,199,0,0
361,特里贾诺,本菲卡,0,0,34.2,0.0,39.8,43.3,0.0,73,25,0,0,196,78,374,162,0,0
362,帕库利,本菲卡,34,0,0.0,21.1,0.0,53.8,0.0,0,0,147,31,0,0,546,294,0,0
363,多克赛,本菲卡,0,12,60.0,44.8,48.8,0.0,0.0,70,42,96,43,207,101,0,0,0,0
364,涅墨西斯,博卡,0,0,2.5,0.0,47.1,45.8,0.0,79,2,0,0,208,98,402,184,0,0
365,克拉伊卡,博卡,0,1,30.0,0.0,51.8,43.6,0.0,80,24,0,0,170,88,406,177,0,0
366,沙布尔,博卡,1,5,67.6,0.0,50.0,45.7,0.0,1053,712,0,0,62,31,138,63,0,0
367,韦诺西尼,博卡,2,19,69.7,46.9,0.0,0.0,0.0,1227,855,192,90,0,0,0,0,0,0
368,瓦乌布,博卡,4,24,73.2,55.7,0.0,0.0,0.0,1287,942,210,117,0,0,0,0,0,0
369,藤本一彦,博卡,0,1,72.4,0.0,0.0,0.0,62.6,29,21,0,0,0,0,0,0,182,114
370,厄尔尼,博卡,5,20,81.6,69.2,53.3,18.7,0.0,1488,1214,13,9,15,8,75,14,0,0
371,弗拉代亚尼,博卡,39,0,0.0,45.3,0.0,48.2,0.0,0,0,172,78,0,0,699,337,0,0
372,陈立锋,博卡,2,14,76.9,0.0,73.1,58.2,0.0,1005,773,0,0,78,57,170,99,0,0
373,万吉亚,博卡,34,0,0.0,34.1,0.0,48.9,0.0,0,0,138,47,0,0,707,346,0,0
374,科兹曼,博卡,0,0,15.5,0.0,48.0,49.9,0.0,161,25,0,0,148,71,389,194,0,0
375,帕纳修克,河床,25,0,0.0,43.3,0.0,52.5,0.0,0,0,330,143,0,0,181,95,0,0
376,吉戈维奇,河床,0,0,5.8,0.0,59.9,45.8,0.0,103,6,0,0,222,133,378,173,0,0
377,库尔平斯基,河床,0,0,51.5,0.0,0.0,0.0,65.0,33,17,0,0,0,0,0,0,226,147
378,希纳格洛娃,河床,0,5,58.2,36.5,40.1,0.0,0.0,55,32,63,23,197,79,0,0,0,0
379,孙力丰,河床,18,2,82.4,46.9,0.0,48.3,0.0,187,154,130,61,0,0,58,28,0,0
380,米利亚鲁洛,河床,6,14,71.7,50.9,0.0,0.0,0.0,106,76,267,136,0,0,0,0,0,0
381,阿勒哲,河床,0,2,48.4,0.0,60.5,50.5,0.0,126,61,0,0,200,121,374,189,0,0
382,苏泽里尼,河床,7,4,77.1,30.8,0.0,35.6,0.0,201,155,107,33,0,0,45,16,0,0
383,罗根泽,河床,0,3,55.1,42.5,45.0,0.0,0.0,69,38,73,31,180,81,0,0,0,0
384,梅先锋,河床,9,16,77.9,56.6,0.0,0.0,0.0,95,74,279,158,0,0,0,0,0,0
385,舒马海尔,河床,0,4,72.7,0.0,43.9,29.0,0.0,187,136,0,0,57,25,124,36,0,0
408,祖尔齐卡,江苏苏宁,0,2,52.4,0.0,63.7,48.9,0.0,82,43,0,0,193,123,325,159,0,0
409,巴拉乌雷,江苏苏宁,1,8,72.2,0.0,61.8,46.1,0.0,407,294,0,0,55,34,128,59,0,0
410,比约斯特伦,江苏苏宁,0,2,10.3,0.0,51.0,52.2,0.0,107,11,0,0,151,77,337,176,0,0
411,切尔内安卡,江苏苏宁,2,20,61.5,54.0,57.1,0.0,0.0,187,115,239,129,196,112,0,0,0,0
412,费利奇,江苏苏宁,2,17,55.4,49.4,48.7,0.0,0.0,166,92,249,123,191,93,0,0,0,0
413,图里亚马,江苏苏宁,0,7,72.9,0.0,53.6,38.1,0.0,421,307,0,0,69,37,113,43,0,0
414,布斯拉,江苏苏宁,1,3,62.9,0.0,54.3,41.7,0.0,372,234,0,0,46,25,96,40,0,0
415,斯基宾斯基,江苏苏宁,16,7,80.3,57.3,0.0,55.8,0.0,381,306,110,63,0,0,154,86,0,0
416,伍德沃思,江苏苏宁,26,0,0.0,36.8,0.0,59.2,0.0,0,0,190,70,0,0,495,293,0,0
417,卡兹纳,江苏苏宁,0,3,74.2,0.0,0.0,0.0,67.9,31,23,0,0,0,0,0,0,168,114
418,古塔利耶,江苏苏宁,25,0,0.0,40.9,0.0,45.8,0.0,0,0,198,81,0,0,408,187,0,0
