id,姓名,俱乐部,进球数,助攻数,传球成功率,过人成功率,抢断成功率,争顶成功率,扑救成功率,传球数,传球成功数,过人数,过人成功数,抢断数,抢断成功数,争顶数,争顶成功数,扑救数,扑救成功数
29,奥恩哈根,曼彻斯特联,42,0,0.0,33.0,0.0,57.3,0.0,0,0,100,33,0,0,576,330,0,0
30,乔诺维奇,曼彻斯特联,1,27,58.4,49.8,45.4,0.0,0.0,209,122,265,132,194,88,0,0,0,0
31,罗泽拉尔,曼彻斯特联,1,8,71.0,0.0,51.1,33.1,0.0,473,336,0,0,47,24,118,39,0,0
32,瓦尔斯泰特,曼彻斯特联,0,5,78.1,0.0,58.3,41.3,0.0,506,395,0,0,48,28,126,52,0,0
33,葛罗夫,曼彻斯特联,0,32,56.9,47.9,38.7,0.0,0.0,195,111,219,105,225,87,0,0,0,0
34,万德尔特,曼彻斯特城,1,30,57.4,53.3,53.6,0.0,0.0,204,117,285,152,209,112,0,0,0,0
35,帕拉丹塔,曼彻斯特城,1,9,69.4,0.0,55.0,30.5,0.0,447,310,0,0,60,33,105,32,0,0
36,科纳谢夫斯基,曼彻斯特城,17,8,79.3,57.1,0.0,60.6,0.0,410,325,28,16,0,0,170,103,0,0
37,崔洪营,曼彻斯特城,2,34,59.3,55.1,54.2,0.0,0.0,214,127,292,161,214,116,0,0,0,0
38,芬特明,曼彻斯特城,30,0,0.0,23.7,0.0,56.0,0.0,0,0,59,14,0,0,520,291,0,0
39,沙赫马托夫,曼彻斯特城,0,5,67.0,0.0,49.0,47.8,0.0,454,304,0,0,49,24,115,55,0,0
40,津戈尼,曼彻斯特城,0,0,26.3,0.0,63.3,44.5,0.0,76,20,0,0,147,93,321,143,0,0
41,金伯顿,曼彻斯特城,0,1,26.8,0.0,57.9,48.2,0.0,82,22,0,0,171,99,328,158,0,0
42,卡萨兰,曼彻斯特城,0,2,46.2,0.0,0.0,0.0,43.8,13,6,0,0,0,0,0,0,169,74
43,黄淘,曼彻斯特城,51,0,0.0,43.8,0.0,58.1,0.0,0,0,73,32,0,0,554,322,0,0
44,米里亚契奇,曼彻斯特城,0,10,74.0,0.0,43.9,38.5,0.0,393,291,0,0,41,18,130,50,0,0
56,当麻好子,国际米兰,15,10,82.9,43.3,0.0,57.3,0.0,910,754,60,26,0,0,192,110,0,0
57,萨德科维奇,国际米兰,1,16,76.9,0.0,52.1,44.4,0.0,975,750,0,0,48,25,124,55,0,0
58,阿森松,国际米兰,1,9,53.5,42.5,47.6,0.0,0.0,99,53,207,88,206,98,0,0,0,0
59,辛吉武,国际米兰,1,10,43.7,39.9,35.2,0.0,0.0,103,45,188,75,219,77,0,0,0,0
60,比尔廷,国际米兰,0,16,79.6,0.0,76.1,41.6,0.0,1151,916,0,0,46,35,125,52,0,0
61,贝尔思,国际米兰,28,0,0.0,9.7,0.0,49.1,0.0,0,0,113,11,0,0,581,285,0,0
62,霍尔普赫,国际米兰,1,10,76.5,0.0,55.2,43.6,0.0,990,757,0,0,58,32,110,48,0,0
63,迪皮齐奥,国际米兰,0,0,20.0,0.0,0.0,0.0,50.3,15,3,0,0,0,0,0,0,161,81
64,尹恩慧,国际米兰,0,0,52.7,0.0,65.1,52.9,0.0,110,58,0,0,175,114,395,209,0,0
65,德莱威,国际米兰,0,0,39.2,0.0,60.2,42.5,0.0,74,29,0,0,128,77,360,153,0,0
66,马兰托尼,国际米兰,26,0,0.0,20.8,0.0,49.9,0.0,0,0,125,26,0,0,589,294,0,0
67,卡莫里,巴黎圣日尔曼,0,13,73.1,0.0,63.8,52.0,0.0,1042,762,0,0,58,37,152,79,0,0
68,卢采斯库,巴黎圣日尔曼,0,20,72.7,0.0,50.0,33.1,0.0,1085,789,0,0,54,27,142,47,0,0
69,欣特瑙斯,巴黎圣日尔曼,39,0,0.0,41.5,0.0,53.2,0.0,0,0,82,34,0,0,543,289,0,0
70,劳莱特,巴黎圣日尔曼,0,4,61.8,0.0,67.7,51.9,0.0,102,63,0,0,158,107,426,221,0,0
71,奥夫夏,巴黎圣日尔曼,1,15,49.0,44.7,40.0,0.0,0.0,102,50,179,80,195,78,0,0,0,0
72,彼得鲁恰努,巴黎圣日尔曼,0,1,35.1,0.0,58.8,46.3,0.0,94,33,0,0,165,97,402,186,0,0
73,卡拉保,巴黎圣日尔曼,0,0,25.0,0.0,0.0,0.0,60.2,16,4,0,0,0,0,0,0,171,103
74,特雷弗顿,巴黎圣日尔曼,3,22,75.9,27.6,0.0,57.6,0.0,1120,850,29,8,0,0,165,95,0,0
75,希拉马卡,巴黎圣日尔曼,1,6,47.3,0.0,53.7,40.9,0.0,922,436,0,0,54,29,127,52,0,0
76,魏因施坦格尔,巴黎圣日尔曼,57,0,0.0,47.1,0.0,64.0,0.0,0,0,85,40,0,0,625,400,0,0
77,贝德尔,巴黎圣日尔曼,0,19,48.7,50.0,47.2,0.0,0.0,119,58,186,93,216,102,0,0,0,0
78,图纳勒贝伊,阿贾克斯,5,1,71.9,32.3,0.0,48.4,0.0,196,141,31,10,0,0,95,46,0,0
79,克尔塔帕蒂,阿贾克斯,0,1,63.6,0.0,0.0,0.0,51.4,11,7,0,0,0,0,0,0,222,114
80,赛威尔,阿贾克斯,1,4,48.4,54.8,57.6,0.0,0.0,62,30,104,57,238,137,0,0,0,0
81,法兰西奥,阿贾克斯,10,9,47.7,56.9,0.0,0.0,0.0,88,42,436,248,0,0,0,0,0,0
82,福田弘,阿贾克斯,23,0,0.0,34.2,0.0,60.7,0.0,0,0,73,25,0,0,318,193,0,0
83,克吕扎勒布,阿贾克斯,0,0,36.4,0.0,62.1,45.8,0.0,88,32,0,0,161,100,393,180,0,0
84,达里曼,阿贾克斯,0,1,64.6,0.0,58.7,38.0,0.0,206,133,0,0,46,27,121,46,0,0
85,特尔米科斯基,阿贾克斯,4,2,69.8,25.0,0.0,46.8,0.0,192,134,28,7,0,0,77,36,0,0
86,斯基亚韦洛,阿贾克斯,6,9,63.2,43.5,0.0,0.0,0.0,76,48,361,157,0,0,0,0,0,0
87,利维奥尼,阿贾克斯,0,0,22.6,0.0,67.0,47.0,0.0,93,21,0,0,179,120,413,194,0,0
88,扎布劳迪洛娃,阿贾克斯,1,5,53.7,43.6,55.6,0.0,0.0,54,29,117,51,196,109,0,0,0,0
100,葛罗芬,利物浦,4,18,82.7,33.3,66.7,28.8,0.0,866,716,9,3,18,12,59,17,0,0
101,鲁普奇克,利物浦,0,1,31.2,0.0,64.9,52.4,0.0,125,39,0,0,205,133,445,233,0,0
102,杜奎德,利物浦,4,18,70.1,55.5,0.0,0.0,0.0,668,468,173,96,0,0,0,0,0,0
103,沙韦尔,利物浦,0,0,36.3,0.0,64.7,47.9,0.0,102,37,0,0,150,97,443,212,0,0
104,乌迪勒,利物浦,0,0,29.2,0.0,0.0,0.0,66.8,24,7,0,0,0,0,0,0,205,137
105,维厄,利物浦,5,15,77.3,25.0,30.0,17.5,0.0,864,668,8,2,10,3,57,10,0,0
106,卡福涅克,利物浦,1,19,72.9,56.4,0.0,0.0,0.0,663,483,172,97,0,0,0,0,0,0
107,阿兹慕,利物浦,43,0,0.0,51.5,0.0,54.1,0.0,0,0,165,85,0,0,514,278,0,0
108,乔帕利克,利物浦,36,0,0.0,21.4,0.0,56.0,0.0,0,0,117,25,0,0,532,298,0,0
109,卢尼亚克,利物浦,0,8,54.3,40.3,46.0,0.0,0.0,81,44,129,52,200,92,0,0,0,0
110,尼阿斯,利物浦,0,11,56.8,48.0,54.1,0.0,0.0,95,54,125,60,220,119,0,0,0,0
111,基泰斯基,马德里竞技,0,0,31.6,0.0,64.7,43.9,0.0,57,18,0,0,190,123,387,170,0,0
112,贝勒丰,马德里竞技,2,8,57.1,56.1,51.3,0.0,0.0,63,36,171,96,191,98,0,0,0,0
113,詹达利,马德里竞技,3,6,75.1,0.0,64.3,51.9,0.0,675,507,0,0,56,36,158,82,0,0
114,克鲁丘努克,马德里竞技,0,0,29.5,0.0,54.5,35.4,0.0,44,13,0,0,156,85,359,127,0,0
115,施特勒特,马德里竞技,5,12,81.2,25.0,50.0,21.1,0.0,1036,841,8,2,20,10,76,16,0,0
116,贾尔图,马德里竞技,7,5,81.3,28.6,33.3,26.0,0.0,1034,841,7,2,15,5,77,20,0,0
117,卡斯蒂略,马德里竞技,46,0,0.0,16.7,0.0,57.8,0.0,0,0,48,8,0,0,735,425,0,0
118,敦科娃,马德里竞技,6,15,78.3,49.0,0.0,0.0,0.0,811,635,247,121,0,0,0,0,0,0
119,亚尼斯,马德里竞技,1,4,63.0,42.2,46.4,0.0,0.0,46,29,135,57,220,102,0,0,0,0
120,谢瓦尔德纳,马德里竞技,4,14,72.9,47.8,0.0,0.0,0.0,923,673,255,122,0,0,0,0,0,0
121,阿穆伊,马德里竞技,0,0,25.0,0.0,0.0,0.0,57.7,4,1,0,0,0,0,0,0,194,112
177,莫里特,上海申花,9,2,71.1,27.1,0.0,44.5,0.0,398,283,48,13,0,0,146,65,0,0
178,瓦迪尼,上海申花,11,3,76.7,60.0,0.0,50.0,0.0,473,363,55,33,0,0,142,71,0,0
179,科西奥勒克,上海申花,0,20,66.1,52.5,49.7,0.0,0.0,112,74,101,53,197,98,0,0,0,0
180,萨特伦,上海申花,2,9,52.4,51.9,0.0,0.0,0.0,105,55,206,107,0,0,0,0,0,0
181,拉尔昌德,上海申花,0,1,12.4,0.0,46.0,40.5,0.0,89,11,0,0,215,99,393,159,0,0
182,蓬皮利安,上海申花,0,1,46.7,0.0,0.0,0.0,58.4,15,7,0,0,0,0,0,0,279,163
183,洛克纳特,上海申花,5,15,58.8,55.5,0.0,0.0,0.0,131,77,227,126,0,0,0,0,0,0
184,布伦内罗,上海申花,0,8,73.5,0.0,71.8,43.2,0.0,529,389,0,0,71,51,132,57,0,0
185,施勒特罗娃,上海申花,0,2,30.1,0.0,50.0,42.5,0.0,93,28,0,0,208,104,405,172,0,0
186,冯丽娟,上海申花,49,0,0.0,44.6,0.0,60.4,0.0,0,0,148,66,0,0,518,313,0,0
187,库斯泰雷,上海申花,0,8,48.7,60.0,33.6,0.0,0.0,115,56,110,66,238,80,0,0,0,0
210,法拉戈蒂,塞维利亚,1,8,76.4,0.0,49.1,43.0,0.0,749,572,0,0,55,27,149,64,0,0
211,索云切廷,塞维利亚,66,0,0.0,47.6,0.0,61.8,0.0,0,0,225,107,0,0,840,519,0,0
212,梅托维奇,塞维利亚,6,17,77.8,58.9,0.0,0.0,0.0,743,578,146,86,0,0,0,0,0,0
213,利菲,塞维利亚,2,14,82.1,23.5,33.3,14.9,0.0,977,802,17,4,15,5,67,10,0,0
214,彼拉,塞维利亚,0,4,64.3,53.1,47.1,0.0,0.0,98,63,113,60,210,99,0,0,0,0
215,尼尔布,塞维利亚,1,9,56.6,48.9,49.2,0.0,0.0,99,56,131,64,183,90,0,0,0,0
216,迪克内,塞维利亚,0,0,24.1,0.0,58.4,41.9,0.0,79,19,0,0,166,97,387,162,0,0
217,平塞罗,塞维利亚,0,1,34.3,0.0,52.3,40.0,0.0,70,24,0,0,151,79,375,150,0,0
218,麦加尼,塞维利亚,3,9,75.5,54.1,0.0,0.0,0.0,780,589,133,72,0,0,0,0,0,0
219,莫拉蒂,塞维利亚,7,15,83.5,44.0,75.0,28.6,0.0,997,832,25,11,20,15,70,20,0,0
220,古卡索夫,塞维利亚,0,1,41.7,0.0,0.0,0.0,52.9,24,10,0,0,0,0,0,0,187,99
232,莫昆比,里斯本竞技,0,23,73.1,49.7,0.0,0.0,0.0,1132,827,199,99,0,0,0,0,0,0
233,卡迪姆,里斯本竞技,5,15,82.1,12.5,25.0,21.2,0.0,1226,1006,8,1,12,3,66,14,0,0
234,阿尔特曼施佩格,里斯本竞技,2,5,67.3,0.0,57.8,46.0,0.0,868,584,0,0,45,26,161,74,0,0
235,列斯科,里斯本竞技,39,0,0.0,18.3,0.0,55.2,0.0,0,0,115,21,0,0,775,428,0,0
236,弗勒迪克,里斯本竞技,0,1,38.9,0.0,49.4,47.8,0.0,95,37,0,0,168,83,406,194,0,0
237,林德罗斯,里斯本竞技,25,0,0.0,19.2,0.0,43.1,0.0,0,0,120,23,0,0,663,286,0,0
238,帕尔帕莱,里斯本竞技,0,0,31.7,0.0,53.7,42.5,0.0,101,32,0,0,164,88,416,177,0,0
239,卡斯蒂格,里斯本竞技,0,0,22.5,0.0,59.6,43.2,0.0,80,18,0,0,156,93,400,173,0,0
240,穆尔托因佩雷,里斯本竞技,4,21,72.3,57.9,0.0,0.0,0.0,1111,803,216,125,0,0,0,0,0,0
241,加夫雷希,里斯本竞技,1,9,69.7,0.0,57.8,34.2,0.0,878,612,0,0,45,26,152,52,0,0
242,卡什特兰,里斯本竞技,0,0,42.9,0.0,0.0,0.0,54.4,21,9,0,0,0,0,0,0,193,105
243,古埃勒,莱比锡,0,0,15.8,0.0,60.8,45.8,0.0,76,12,0,0,194,118,408,187,0,0
244,巴赫勒尔,莱比锡,4,5,81.2,62.5,16.7,15.8,0.0,757,615,8,5,12,2,57,9,0,0
245,芝川又四郎,莱比锡,0,0,32.7,0.0,62.5,40.8,0.0,55,18,0,0,184,115,375,153,0,0
246,贾雷,莱比锡,3,6,47.7,67.1,53.4,0.0,0.0,86,41,161,108,208,111,0,0,0,0
247,卡波西,莱比锡,9,14,70.3,55.4,0.0,0.0,0.0,687,483,249,138,0,0,0,0,0,0
248,拉迪凯蒂,莱比锡,5,7,70.8,41.8,0.0,0.0,0.0,643,455,232,97,0,0,0,0,0,0
249,塔迪奥,莱比锡,0,0,57.1,0.0,0.0,0.0,56.9,7,4,0,0,0,0,0,0,204,116
250,塔米奥,莱比锡,35,0,0.0,21.2,0.0,59.8,0.0,0,0,80,17,0,0,649,388,0,0
251,卡皮塔尔,莱比锡,0,4,53.8,41.4,52.2,0.0,0.0,65,35,152,63,209,109,0,0,0,0
252,奥尔萨,莱比锡,0,3,70.1,0.0,56.4,46.8,0.0,501,351,0,0,39,22,156,73,0,0
253,马库阿,莱比锡,4,7,84.7,28.6,55.6,17.4,0.0,737,624,7,2,18,10,69,12,0,0
265,斯帕汉,勒沃库森,0,21,73.6,0.0,58.6,45.3,0.0,1057,778,0,0,58,34,139,63,0,0
266,焦赫塔别里泽,勒沃库森,1,8,34.4,37.8,45.5,0.0,0.0,93,32,201,76,224,102,0,0,0,0
267,博尔迪加托,勒沃库森,1,11,70.6,0.0,45.0,44.2,0.0,913,645,0,0,40,18,147,65,0,0
268,布莱奇,勒沃库森,36,0,0.0,28.6,0.0,60.0,0.0,0,0,112,32,0,0,555,333,0,0
269,中田港,勒沃库森,0,1,44.1,0.0,58.1,48.4,0.0,102,45,0,0,160,93,378,183,0,0
270,热拉尔德斯,勒沃库森,0,1,23.1,0.0,0.0,0.0,58.4,13,3,0,0,0,0,0,0,185,108
271,热利科维奇,勒沃库森,47,0,0.0,34.5,0.0,60.8,0.0,0,0,119,41,0,0,559,340,0,0
272,蒙蒂诺尼,勒沃库森,12,20,80.3,51.9,0.0,55.6,0.0,980,787,54,28,0,0,171,95,0,0
273,马克西内亚努,勒沃库森,0,14,51.5,43.3,40.7,0.0,0.0,103,53,171,74,231,94,0,0,0,0
274,伊利基夫,勒沃库森,0,18,76.5,0.0,53.3,44.2,0.0,1098,840,0,0,45,24,129,57,0,0
275,莱斯皮托,勒沃库森,0,2,20.0,0.0,54.9,38.0,0.0,80,16,0,0,144,79,345,131,0,0
298,德加朗,罗马,0,1,33.3,0.0,0.0,0.0,55.7,12,4,0,0,0,0,0,0,167,93
299,埃布罗尼,罗马,0,4,53.0,0.0,61.5,45.5,0.0,415,220,0,0,78,48,299,136,0,0
300,普莱纳尔德,罗马,7,31,76.9,53.3,0.0,0.0,0.0,1194,918,212,113,0,0,0,0,0,0
301,伊波克拉蒂斯,罗马,0,8,57.6,0.0,60.0,52.3,0.0,630,363,0,0,90,54,258,135,0,0
302,登伦,罗马,8,33,72.9,54.3,0.0,0.0,0.0,1327,968,221,120,0,0,0,0,0,0
303,策尔廷格,罗马,0,10,70.5,0.0,57.7,42.3,0.0,987,696,0,0,52,30,142,60,0,0
304,格博特,罗马,0,0,26.4,0.0,64.3,35.9,0.0,72,19,0,0,143,92,396,142,0,0
305,阿尼基尼,罗马,4,28,83.2,12.5,25.0,34.9,0.0,1350,1123,8,1,12,3,83,29,0,0
306,马卡尔琴斯基,罗马,0,0,46.1,0.0,66.7,51.9,0.0,115,53,0,0,168,112,445,231,0,0
307,斯滕贝里耶,罗马,38,0,0.0,34.5,0.0,56.8,0.0,0,0,110,38,0,0,740,420,0,0
308,里亚尔蒂,罗马,73,0,0.0,41.6,0.0,65.5,0.0,0,0,125,52,0,0,814,533,0,0
331,米利塔鲁,马赛,7,17,76.1,59.0,0.0,0.0,0.0,783,596,188,111,0,0,0,0,0,0
332,叶费博夫斯基,马赛,0,0,26.6,0.0,59.5,44.5,0.0,79,21,0,0,158,94,409,182,0,0
333,多莱奇科娃,马赛,4,13,80.3,30.8,18.2,34.5,0.0,996,800,13,4,11,2,87,30,0,0
334,巴托尼,马赛,0,0,33.3,0.0,0.0,0.0,54.3,12,4,0,0,0,0,0,0,186,101
335,普列米扬尼科夫,马赛,5,9,69.5,58.4,0.0,0.0,0.0,858,596,166,97,0,0,0,0,0,0
336,贝尔尼亚,马赛,0,7,73.2,0.0,70.1,53.5,0.0,747,547,0,0,67,47,155,83,0,0
337,恰帕里,马赛,0,7,56.1,46.2,50.9,0.0,0.0,57,32,119,55,214,109,0,0,0,0
338,阿比布卡,马赛,55,0,0.0,19.5,0.0,61.7,0.0,0,0,128,25,0,0,780,481,0,0
339,斯佩哈尔斯基,马赛,0,1,27.0,0.0,65.3,45.5,0.0,89,24,0,0,170,111,404,184,0,0
340,特塞朗,马赛,0,10,66.7,52.5,59.7,0.0,0.0,72,48,118,62,181,108,0,0,0,0
341,马尔佩洛,马赛,11,10,85.2,25.0,35.3,17.2,0.0,1030,878,4,1,17,6,64,11,0,0
342,佩拉吉奥,波尔图,3,5,83.6,57.1,52.4,25.7,0.0,703,588,14,8,21,11,70,18,0,0
343,哈西洛娃,波尔图,5,14,75.8,51.9,0.0,0.0,0.0,562,426,206,107,0,0,0,0,0,0
344,童志清,波尔图,9,6,81.4,23.1,69.2,42.6,0.0,706,575,13,3,13,9,68,29,0,0
345,德勒农古,波尔图,0,4,67.9,0.0,50.9,48.0,0.0,507,344,0,0,57,29,125,60,0,0
346,齐加诺维奇,波尔图,34,0,0.0,43.8,0.0,59.3,0.0,0,0,96,42,0,0,680,403,0,0
347,奥格斯伯格,波尔图,0,7,52.5,49.7,45.5,0.0,0.0,118,62,177,88,202,92,0,0,0,0
348,莫特罗尼,波尔图,0,0,12.5,0.0,0.0,0.0,52.0,8,1,0,0,0,0,0,0,200,104
349,武科拉伊,波尔图,0,0,16.9,0.0,59.3,47.3,0.0,65,11,0,0,182,108,353,167,0,0
350,英塔尔,波尔图,0,6,55.8,49.1,48.5,0.0,0.0,104,58,173,85,206,100,0,0,0,0
351,古赫尔,波尔图,0,0,26.2,0.0,48.7,34.4,0.0,42,11,0,0,160,78,320,110,0,0
352,比哈杜尔,波尔图,7,6,75.8,51.8,0.0,0.0,0.0,565,428,195,101,0,0,0,0,0,0
353,佩平斯,本菲卡,3,33,72.4,47.0,0.0,0.0,0.0,941,681,100,47,0,0,0,0,0,0
354,哈林斯坦,本菲卡,5,23,81.1,40.0,31.2,25.0,0.0,1274,1033,10,4,16,5,72,18,0,0
355,加布里埃良茨,本菲卡,84,0,0.0,58.4,0.0,67.8,0.0,0,0,202,118,0,0,622,422,0,0
356,贝科里,本菲卡,8,39,81.8,18.2,40.0,23.2,0.0,1356,1109,11,2,15,6,56,13,0,0
357,阿马纳,本菲卡,0,11,60.3,44.7,41.5,0.0,0.0,68,41,85,38,229,95,0,0,0,0
358,帕沃埃拉,本菲卡,3,30,75.6,55.0,0.0,0.0,0.0,987,746,131,72,0,0,0,0,0,0
359,相金科,本菲卡,0,1,66.7,0.0,0.0,0.0,55.3,21,14,0,0,0,0,0,0,284,157
360,乌萨诺,本菲卡,0,0,7.4,0.0,47.3,43.9,0.0,108,8,0,0,224,106,437,192,0,0
361,特里贾诺,本菲卡,0,2,22.6,0.0,48.0,39.8,0.0,93,21,0,0,202,97,415,165,0,0
362,帕库利,本菲卡,49,0,0.0,14.5,0.0,61.9,0.0,0,0,124,18,0,0,567,351,0,0
363,多克赛,本菲卡,0,11,58.6,40.8,45.8,0.0,0.0,58,34,98,40,212,97,0,0,0,0
364,涅墨西斯,博卡,0,0,4.9,0.0,55.3,45.2,0.0,81,4,0,0,141,78,396,179,0,0
365,克拉伊卡,博卡,0,1,29.2,0.0,58.9,41.2,0.0,89,26,0,0,141,83,393,162,0,0
366,沙布尔,博卡,0,11,70.2,0.0,58.9,42.2,0.0,1042,731,0,0,56,33,161,68,0,0
367,韦诺西尼,博卡,5,18,70.6,58.3,0.0,0.0,0.0,1240,876,216,126,0,0,0,0,0,0
368,瓦乌布,博卡,2,26,76.9,54.7,0.0,0.0,0.0,1319,1014,203,111,0,0,0,0,0,0
369,藤本一彦,博卡,0,5,70.8,0.0,0.0,0.0,61.2,24,17,0,0,0,0,0,0,183,112
370,厄尔尼,博卡,4,26,83.3,15.4,31.2,14.8,0.0,1577,1313,13,2,16,5,61,9,0,0
371,弗拉代亚尼,博卡,43,0,0.0,39.2,0.0,50.2,0.0,0,0,153,60,0,0,691,347,0,0
372,陈立锋,博卡,0,0,63.6,0.0,69.3,51.1,0.0,110,70,0,0,189,131,421,215,0,0
373,万吉亚,博卡,40,0,0.0,34.5,0.0,51.4,0.0,0,0,148,51,0,0,698,359,0,0
374,科兹曼,博卡,0,5,44.5,0.0,51.3,43.9,0.0,925,412,0,0,39,20,157,69,0,0
408,祖尔齐卡,江苏苏宁,0,1,44.9,0.0,65.4,44.7,0.0,78,35,0,0,162,106,329,147,0,0
409,巴拉乌雷,江苏苏宁,0,6,70.4,0.0,59.5,35.4,0.0,419,295,0,0,42,25,113,40,0,0
410,比约斯特伦,江苏苏宁,0,1,7.3,0.0,52.1,48.0,0.0,96,7,0,0,142,74,319,153,0,0
411,切尔内安卡,江苏苏宁,1,26,68.3,53.7,45.5,0.0,0.0,161,110,272,146,220,100,0,0,0,0
412,费利奇,江苏苏宁,4,24,59.0,49.8,51.7,0.0,0.0,178,105,273,136,230,119,0,0,0,0
413,图里亚马,江苏苏宁,1,6,73.7,0.0,53.4,48.0,0.0,414,305,0,0,58,31,123,59,0,0
414,布斯拉,江苏苏宁,2,7,68.6,0.0,43.5,40.2,0.0,408,280,0,0,46,20,97,39,0,0
415,斯基宾斯基,江苏苏宁,17,7,76.3,36.5,0.0,60.7,0.0,427,326,52,19,0,0,135,82,0,0
416,伍德沃思,江苏苏宁,32,0,0.0,36.4,0.0,58.8,0.0,0,0,162,59,0,0,452,266,0,0
417,卡兹纳,江苏苏宁,0,0,73.7,0.0,0.0,0.0,54.6,19,14,0,0,0,0,0,0,174,95
418,古塔利耶,江苏苏宁,26,0,0.0,41.3,0.0,55.0,0.0,0,0,179,74,0,0,429,236,0,0
419,马努夫里耶,埃因霍温,0,23,60.3,54.6,41.1,0.0,0.0,156,94,183,100,209,86,0,0,0,0
420,梅坎,埃因霍温,6,18,77.2,48.4,0.0,0.0,0.0,333,257,124,60,0,0,0,0,0,0
421,于戈多,埃因霍温,0,19,50.9,50.0,38.8,0.0,0.0,167,85,180,90,201,78,0,0,0,0
422,格罗格兰,埃因霍温,0,2,33.0,0.0,60.3,40.2,0.0,97,32,0,0,189,114,383,154,0,0
423,坎布雷拉,埃因霍温,12,4,76.9,29.4,46.7,39.2,0.0,295,227,17,5,15,7,51,20,0,0
424,米斯马克,埃因霍温,43,0,0.0,33.5,0.0,61.7,0.0,0,0,179,60,0,0,441,272,0,0
425,皮塞蒂,埃因霍温,6,5,84.4,23.1,33.3,32.0,0.0,307,259,13,3,18,6,75,24,0,0
426,卡洛罗西,埃因霍温,0,26,69.9,55.2,0.0,0.0,0.0,329,230,154,85,0,0,0,0,0,0
427,鲁姆里希,埃因霍温,34,0,0.0,31.2,0.0,61.6,0.0,0,0,176,55,0,0,438,270,0,0
428,卡罗齐耶里,埃因霍温,0,1,46.3,0.0,62.3,43.8,0.0,95,44,0,0,239,149,409,179,0,0
429,约基苏,埃因霍温,0,1,30.8,0.0,0.0,0.0,51.4,13,4,0,0,0,0,0,0,257,132
