id,姓名,俱乐部,进球数,助攻数,传球成功率,过人成功率,抢断成功率,争顶成功率,扑救成功率,传球数,传球成功数,过人数,过人成功数,抢断数,抢断成功数,争顶数,争顶成功数,扑救数,扑救成功数
115,施特勒特,马德里竞技,4,7,80.3,20.0,33.3,28.6,0.0,981,788,10,2,12,4,63,18,0,0
116,贾尔图,马德里竞技,9,13,81.8,0.0,47.1,44.9,0.0,977,799,5,0,17,8,49,22,0,0
117,卡斯蒂略,马德里竞技,43,0,0.0,31.7,0.0,57.2,0.0,0,0,60,19,0,0,640,366,0,0
118,敦科娃,马德里竞技,10,14,73.9,60.8,0.0,0.0,0.0,836,618,291,177,0,0,0,0,0,0
119,亚尼斯,马德里竞技,0,3,50.0,37.6,43.3,0.0,0.0,44,22,149,56,224,97,0,0,0,0
120,谢瓦尔德纳,马德里竞技,0,9,70.7,40.2,0.0,0.0,0.0,784,554,249,100,0,0,0,0,0,0
121,阿穆伊,马德里竞技,0,0,66.7,0.0,0.0,0.0,58.4,6,4,0,0,0,0,0,0,125,73
133,莱日米拉茨,托特纳姆热刺,0,1,40.8,42.4,46.7,0.0,0.0,71,29,139,59,287,134,0,0,0,0
134,克拉伊乔娃,托特纳姆热刺,4,12,69.7,48.8,0.0,0.0,0.0,719,501,211,103,0,0,0,0,0,0
135,韦舍泽,托特纳姆热刺,0,0,44.4,0.0,60.3,44.8,0.0,81,36,0,0,189,114,241,108,0,0
136,雷斯捷,托特纳姆热刺,28,0,0.0,39.4,0.0,54.5,0.0,0,0,170,67,0,0,382,208,0,0
137,汉帕夏,托特纳姆热刺,1,18,69.5,47.4,0.0,0.0,0.0,642,446,190,90,0,0,0,0,0,0
138,武伊科,托特纳姆热刺,2,3,74.8,28.6,52.6,28.6,0.0,802,600,14,4,19,10,42,12,0,0
139,穆扎拜,托特纳姆热刺,20,0,0.0,35.7,0.0,51.8,0.0,0,0,171,61,0,0,369,191,0,0
140,塞特利,托特纳姆热刺,0,3,33.9,0.0,64.2,58.6,0.0,112,38,0,0,257,165,266,156,0,0
141,赫卡拉,托特纳姆热刺,0,0,38.1,0.0,0.0,0.0,58.0,21,8,0,0,0,0,0,0,143,83
142,両角岳彦,托特纳姆热刺,2,13,79.9,42.9,25.0,20.6,0.0,842,673,14,6,16,4,34,7,0,0
143,卡达尔塞,托特纳姆热刺,1,2,61.2,46.7,45.9,0.0,0.0,85,52,135,63,259,119,0,0,0,0
144,瓦克斯曼,尤文图斯,2,11,58.5,48.6,0.0,0.0,0.0,135,79,247,120,0,0,0,0,0,0
145,卡斯鲁热,尤文图斯,3,9,62.8,42.7,0.0,0.0,0.0,489,307,110,47,0,0,0,0,0,0
146,科普捷夫,尤文图斯,1,9,70.8,51.2,0.0,0.0,0.0,452,320,127,65,0,0,0,0,0,0
147,兰卡蒂,尤文图斯,9,4,78.5,18.2,47.6,35.7,0.0,650,510,11,2,21,10,42,15,0,0
148,托波林斯基,尤文图斯,0,4,52.1,39.3,48.3,0.0,0.0,48,25,89,35,288,139,0,0,0,0
149,沃特雷斯库,尤文图斯,0,0,77.8,0.0,0.0,0.0,58.5,9,7,0,0,0,0,0,0,164,96
150,斯拉京,尤文图斯,37,0,0.0,47.7,0.0,58.7,0.0,0,0,109,52,0,0,390,229,0,0
151,贝格斯维克,尤文图斯,0,1,50.0,0.0,63.9,48.4,0.0,82,41,0,0,263,168,248,120,0,0
152,里兹尔,尤文图斯,0,2,38.8,50.5,53.4,0.0,0.0,49,19,101,51,264,141,0,0,0,0
153,巴科京,尤文图斯,6,9,61.4,50.4,0.0,0.0,0.0,83,51,280,141,0,0,0,0,0,0
154,洛莫兹,尤文图斯,0,1,44.4,0.0,49.7,52.9,0.0,99,44,0,0,173,86,261,138,0,0
155,卢伊什,多特蒙德,7,9,62.3,50.0,0.0,0.0,0.0,175,109,282,141,0,0,0,0,0,0
156,惠特迈耶,多特蒙德,16,0,0.0,29.8,0.0,45.2,0.0,0,0,47,14,0,0,270,122,0,0
157,特拉达斯,多特蒙德,0,0,46.8,0.0,43.0,48.0,0.0,62,29,0,0,223,96,196,94,0,0
158,基塞纳,多特蒙德,2,7,59.9,54.4,0.0,0.0,0.0,182,109,281,153,0,0,0,0,0,0
159,哈拉萨,多特蒙德,1,18,63.1,53.3,53.8,0.0,0.0,122,77,246,131,273,147,0,0,0,0
160,勒加夫尔,多特蒙德,0,0,53.8,0.0,0.0,0.0,61.7,13,7,0,0,0,0,0,0,175,108
161,德尔泰姆,多特蒙德,1,7,61.5,41.9,48.2,0.0,0.0,109,67,241,101,255,123,0,0,0,0
162,巴尔蒂洛蒂,多特蒙德,26,0,0.0,45.0,0.0,55.2,0.0,0,0,60,27,0,0,306,169,0,0
163,阿普拉克,多特蒙德,2,2,73.6,50.0,40.0,27.5,0.0,163,120,2,1,15,6,40,11,0,0
164,里达斯特伦,多特蒙德,3,3,77.0,0.0,40.0,36.1,0.0,183,141,1,0,10,4,36,13,0,0
165,菲加罗,多特蒙德,0,2,32.0,0.0,51.8,55.2,0.0,97,31,0,0,276,143,223,123,0,0
166,维迪厄,拜仁慕尼黑,0,0,26.9,0.0,61.5,47.7,0.0,78,21,0,0,200,123,241,115,0,0
167,布泽斯库尔,拜仁慕尼黑,0,3,68.4,0.0,62.5,44.6,0.0,591,404,0,0,64,40,92,41,0,0
168,泽契里亚,拜仁慕尼黑,5,7,77.9,52.6,20.0,39.6,0.0,833,649,19,10,15,3,48,19,0,0
169,塞特斯塔德,拜仁慕尼黑,0,5,54.6,51.7,54.7,0.0,0.0,108,59,151,78,247,135,0,0,0,0
170,于尔辛,拜仁慕尼黑,0,0,38.2,0.0,47.6,43.2,0.0,89,34,0,0,147,70,241,104,0,0
171,哈雷德,拜仁慕尼黑,1,8,46.5,55.0,43.3,0.0,0.0,101,47,120,66,277,120,0,0,0,0
172,德拉罗齐埃,拜仁慕尼黑,2,17,73.9,44.8,0.0,0.0,0.0,610,451,134,60,0,0,0,0,0,0
173,基米雷尔,拜仁慕尼黑,0,2,66.7,0.0,0.0,0.0,61.5,21,14,0,0,0,0,0,0,148,91
174,吉尼奥利,拜仁慕尼黑,56,0,0.0,41.2,0.0,51.8,0.0,0,0,228,94,0,0,512,265,0,0
175,兰多尔夫,拜仁慕尼黑,6,9,77.5,59.3,25.0,42.3,0.0,733,568,27,16,12,3,71,30,0,0
176,皮耶蒂凯宁,拜仁慕尼黑,4,21,78.1,60.4,0.0,0.0,0.0,639,499,144,87,0,0,0,0,0,0
177,莫里特,上海申花,9,4,71.8,25.0,0.0,41.1,0.0,465,334,44,11,0,0,107,44,0,0
178,瓦迪尼,上海申花,18,6,77.5,53.8,0.0,56.2,0.0,524,406,52,28,0,0,128,72,0,0
179,科西奥勒克,上海申花,0,18,55.9,50.4,53.8,0.0,0.0,111,62,139,70,236,127,0,0,0,0
180,萨特伦,上海申花,3,19,50.0,50.2,0.0,0.0,0.0,102,51,271,136,0,0,0,0,0,0
181,拉尔昌德,上海申花,0,0,12.3,0.0,44.1,54.0,0.0,106,13,0,0,247,109,252,136,0,0
182,蓬皮利安,上海申花,0,1,35.3,0.0,0.0,0.0,60.6,17,6,0,0,0,0,0,0,193,117
183,洛克纳特,上海申花,3,22,50.8,57.1,0.0,0.0,0.0,124,63,233,133,0,0,0,0,0,0
184,布伦内罗,上海申花,3,6,77.0,0.0,70.2,46.1,0.0,518,399,0,0,84,59,76,35,0,0
185,施勒特罗娃,上海申花,0,3,36.2,0.0,47.2,46.6,0.0,94,34,0,0,195,92,238,111,0,0
186,冯丽娟,上海申花,61,0,0.0,56.4,0.0,62.0,0.0,0,0,149,84,0,0,460,285,0,0
187,库斯泰雷,上海申花,0,12,55.4,48.6,33.7,0.0,0.0,101,56,142,69,252,85,0,0,0,0
188,德尔维希安,上海上港,0,1,58.8,0.0,30.6,40.2,0.0,697,410,0,0,62,19,82,33,0,0
189,斯捷普琴科夫,上海上港,21,0,0.0,32.4,0.0,43.1,0.0,0,0,37,12,0,0,585,252,0,0
190,富莱尼,上海上港,2,6,81.1,0.0,27.3,29.2,0.0,1061,861,3,0,22,6,48,14,0,0
191,阿加雷,上海上港,0,0,22.7,0.0,68.7,50.8,0.0,66,15,0,0,249,171,258,131,0,0
192,西利扬托,上海上港,5,7,77.7,20.0,40.0,34.7,0.0,1095,851,5,1,10,4,72,25,0,0
193,泽曼科娃,上海上港,0,0,41.5,0.0,52.9,47.1,0.0,53,22,0,0,170,90,242,114,0,0
194,马尔盖纳,上海上港,5,5,68.1,51.8,0.0,0.0,0.0,855,582,249,129,0,0,0,0,0,0
195,阿利马梅德,上海上港,1,4,36.9,48.3,45.1,0.0,0.0,65,24,180,87,273,123,0,0,0,0
196,松茹尔,上海上港,0,0,50.0,0.0,0.0,0.0,68.7,4,2,0,0,0,0,0,0,150,103
197,阿德罗尼亚,上海上港,0,3,49.3,47.4,48.1,0.0,0.0,69,34,156,74,237,114,0,0,0,0
198,菲茨杰拉尔德,上海上港,10,7,73.1,55.8,0.0,0.0,0.0,932,681,269,150,0,0,0,0,0,0
254,瓦隆,浙江绿城,12,8,76.1,37.5,0.0,47.2,0.0,708,539,32,12,0,0,108,51,0,0
255,博加尔迪,浙江绿城,0,9,46.2,51.5,58.1,0.0,0.0,78,36,101,52,296,172,0,0,0,0
256,桑德舍,浙江绿城,10,4,70.4,25.0,0.0,55.4,0.0,795,560,24,6,0,0,112,62,0,0
257,卡拉斯卡劳,浙江绿城,0,0,21.7,0.0,57.0,42.6,0.0,69,15,0,0,165,94,216,92,0,0
258,奥罗法洛,浙江绿城,35,0,0.0,36.8,0.0,56.6,0.0,0,0,68,25,0,0,429,243,0,0
259,皮佐卡罗,浙江绿城,3,10,80.0,0.0,49.2,47.2,0.0,813,650,0,0,59,29,72,34,0,0
260,斯特列茨库尔,浙江绿城,1,11,42.5,50.2,0.0,0.0,0.0,106,45,263,132,0,0,0,0,0,0
261,杰梅耶夫,浙江绿城,0,4,52.1,45.8,40.1,0.0,0.0,71,37,120,55,274,110,0,0,0,0
262,斯洛尔,浙江绿城,0,0,70.0,0.0,0.0,0.0,54.1,10,7,0,0,0,0,0,0,133,72
263,费凯蒂奇,浙江绿城,3,14,59.2,56.0,0.0,0.0,0.0,98,58,268,150,0,0,0,0,0,0
264,成乾,浙江绿城,0,0,36.5,0.0,64.1,53.6,0.0,85,31,0,0,217,139,239,128,0,0
276,伊帕拉吉雷,西汉姆联,4,7,46.9,52.7,35.8,0.0,0.0,98,46,129,68,313,112,0,0,0,0
277,贝拉温娜,西汉姆联,1,5,86.4,42.3,40.0,16.1,0.0,191,165,26,11,15,6,31,5,0,0
278,韦列日尼科夫,西汉姆联,6,1,70.8,54.4,0.0,0.0,0.0,161,114,228,124,0,0,0,0,0,0
279,辛迪莱,西汉姆联,0,0,33.9,0.0,60.9,55.7,0.0,124,42,0,0,225,137,246,137,0,0
280,多舒,西汉姆联,0,1,26.3,0.0,54.7,43.9,0.0,99,26,0,0,181,99,230,101,0,0
281,赖因维茨,西汉姆联,5,7,63.9,41.2,0.0,0.0,0.0,155,99,177,73,0,0,0,0,0,0
282,文扎拉,西汉姆联,1,2,77.8,7.4,57.1,29.4,0.0,185,144,27,2,14,8,17,5,0,0
283,帕夫利娅,西汉姆联,0,0,50.0,0.0,0.0,0.0,47.1,40,20,0,0,0,0,0,0,170,80
284,基维萨里,西汉姆联,0,3,54.3,47.1,50.8,0.0,0.0,70,38,136,64,258,131,0,0,0,0
285,古尔兹,西汉姆联,23,0,0.0,36.1,0.0,63.8,0.0,0,0,330,119,0,0,235,150,0,0
286,扎瓦利,西汉姆联,1,1,67.7,0.0,52.6,39.8,0.0,161,109,0,0,76,40,88,35,0,0
287,萨利图里,狼队,4,0,46.8,50.8,0.0,0.0,0.0,47,22,177,90,0,0,0,0,0,0
288,菲洛戈尼奥,狼队,0,0,13.2,0.0,63.7,46.3,0.0,76,10,0,0,256,163,296,137,0,0
289,乌德纽斯,狼队,0,5,75.7,39.1,0.0,0.0,0.0,1305,988,46,18,0,0,0,0,0,0
290,当特,狼队,1,1,53.1,40.7,0.0,0.0,0.0,32,17,167,68,0,0,0,0,0,0
291,舒茨曼,狼队,0,0,37.0,27.5,41.9,0.0,0.0,27,10,51,14,246,103,0,0,0,0
292,米库尔斯卡,狼队,0,2,44.2,45.3,54.6,0.0,0.0,43,19,64,29,271,148,0,0,0,0
293,佩科拉里,狼队,2,6,74.8,47.5,0.0,0.0,0.0,1162,869,61,29,0,0,0,0,0,0
294,马尔塞耶,狼队,0,1,50.0,0.0,0.0,0.0,63.5,12,6,0,0,0,0,0,0,156,99
295,萨韦德,狼队,0,1,33.0,0.0,48.9,54.0,0.0,94,31,0,0,186,91,315,170,0,0
296,博因,狼队,28,0,0.0,27.0,0.0,46.1,0.0,0,0,100,27,0,0,545,251,0,0
297,格拉贝斯,狼队,3,15,84.9,41.2,75.0,54.2,0.0,1971,1674,17,7,20,15,48,26,0,0
309,克拉佩,摩纳哥,1,13,55.0,54.8,55.9,0.0,0.0,129,71,177,97,263,147,0,0,0,0
310,斯坦索尔,摩纳哥,0,0,39.4,0.0,0.0,0.0,64.1,33,13,0,0,0,0,0,0,153,98
311,施韦德,摩纳哥,2,10,71.5,50.0,0.0,0.0,0.0,249,178,172,86,0,0,0,0,0,0
312,维肖内,摩纳哥,3,3,60.5,0.0,57.4,35.4,0.0,190,115,0,0,61,35,65,23,0,0
313,贝尔蒙迪,摩纳哥,0,2,40.3,0.0,55.3,37.8,0.0,67,27,0,0,188,104,217,82,0,0
314,斯科罗斯拉夫,摩纳哥,0,1,32.9,0.0,66.5,46.6,0.0,82,27,0,0,224,149,223,104,0,0
315,佐佐木将,摩纳哥,3,14,66.2,60.0,61.8,0.0,0.0,139,92,215,129,283,175,0,0,0,0
316,布鲁丹,摩纳哥,4,3,61.8,42.8,0.0,0.0,0.0,238,147,173,74,0,0,0,0,0,0
317,德亚尼什,摩纳哥,5,4,74.6,41.2,25.0,32.7,0.0,268,200,17,7,12,3,55,18,0,0
318,马斯托丹特,摩纳哥,36,0,0.0,41.6,0.0,52.1,0.0,0,0,221,92,0,0,363,189,0,0
319,郑凯龙,摩纳哥,8,4,76.1,58.3,50.0,43.8,0.0,276,210,24,14,18,9,48,21,0,0
342,佩拉吉奥,波尔图,8,10,83.8,50.0,48.0,19.1,0.0,697,584,10,5,25,12,47,9,0,0
343,哈西洛娃,波尔图,4,23,70.4,53.3,0.0,0.0,0.0,611,430,257,137,0,0,0,0,0,0
344,童志清,波尔图,7,8,84.8,40.0,53.8,45.6,0.0,709,601,10,4,13,7,57,26,0,0
345,德勒农古,波尔图,0,5,70.5,0.0,59.2,41.5,0.0,455,321,0,0,49,29,82,34,0,0
346,齐加诺维奇,波尔图,53,0,0.0,48.9,0.0,58.6,0.0,0,0,90,44,0,0,568,333,0,0
347,奥格斯伯格,波尔图,0,6,44.6,51.7,49.4,0.0,0.0,83,37,205,106,235,116,0,0,0,0
348,莫特罗尼,波尔图,0,0,25.0,0.0,0.0,0.0,67.5,8,2,0,0,0,0,0,0,154,104
349,武科拉伊,波尔图,0,1,37.0,0.0,50.7,50.2,0.0,73,27,0,0,217,110,239,120,0,0
350,英塔尔,波尔图,0,6,47.3,48.0,46.1,0.0,0.0,91,43,179,86,256,118,0,0,0,0
351,古赫尔,波尔图,0,2,38.6,0.0,58.4,43.1,0.0,57,22,0,0,185,108,218,94,0,0
352,比哈杜尔,波尔图,5,10,74.5,55.8,0.0,0.0,0.0,568,423,233,130,0,0,0,0,0,0
386,克里埃尔,川崎前锋,0,4,58.2,51.5,45.2,0.0,0.0,67,39,99,51,272,123,0,0,0,0
387,科罗尼斯,川崎前锋,0,0,69.2,0.0,0.0,0.0,49.7,13,9,0,0,0,0,0,0,155,77
388,波赫亚斯沃,川崎前锋,6,23,71.3,67.0,0.0,0.0,0.0,94,67,324,217,0,0,0,0,0,0
389,厄兹帕拉,川崎前锋,5,11,77.8,59.3,0.0,0.0,0.0,550,428,108,64,0,0,0,0,0,0
390,艾索伦,川崎前锋,1,10,62.5,40.9,0.0,0.0,0.0,64,40,269,110,0,0,0,0,0,0
391,施蓬格,川崎前锋,0,0,40.3,0.0,56.5,37.9,0.0,67,27,0,0,184,104,195,74,0,0
392,吉杜利亚诺夫,川崎前锋,0,0,33.3,0.0,56.5,48.0,0.0,66,22,0,0,246,139,204,98,0,0
393,多纳泰罗,川崎前锋,12,5,81.3,25.0,29.4,41.9,0.0,685,557,4,1,17,5,43,18,0,0
394,纳西夫,川崎前锋,6,7,79.3,55.8,0.0,0.0,0.0,503,399,95,53,0,0,0,0,0,0
395,泰克索伊,川崎前锋,0,5,61.0,49.5,51.6,0.0,0.0,59,36,99,49,244,126,0,0,0,0
396,察诺维奇,川崎前锋,45,0,0.0,33.9,0.0,57.1,0.0,0,0,124,42,0,0,406,232,0,0
397,卡皮耶夫,北京国安,0,2,58.1,47.2,50.9,0.0,0.0,62,36,123,58,273,139,0,0,0,0
398,穆诺科,北京国安,26,0,0.0,36.8,0.0,45.7,0.0,0,0,239,88,0,0,208,95,0,0
399,洪比歇尔,北京国安,0,1,26.5,0.0,0.0,0.0,57.5,34,9,0,0,0,0,0,0,160,92
400,哈莱夫奥卢,北京国安,28,0,0.0,36.3,0.0,51.4,0.0,0,0,245,89,0,0,216,111,0,0
401,拉夫斯泰特,北京国安,7,9,78.5,62.5,38.9,31.8,0.0,409,321,16,10,18,7,44,14,0,0
402,亚楚科夫,北京国安,5,8,82.4,45.8,55.6,35.7,0.0,432,356,24,11,18,10,28,10,0,0
403,周月强,北京国安,4,6,67.8,56.2,58.7,0.0,0.0,59,40,130,73,305,179,0,0,0,0
404,卡拉莫茨,北京国安,0,1,29.9,0.0,50.8,42.6,0.0,77,23,0,0,177,90,202,86,0,0
405,厄尔兴,北京国安,5,22,77.0,56.8,0.0,0.0,0.0,426,328,234,133,0,0,0,0,0,0
406,卡勒比约克,北京国安,2,16,72.5,51.9,0.0,0.0,0.0,443,321,260,135,0,0,0,0,0,0
407,法贝绍娃,北京国安,0,3,31.8,0.0,53.5,48.1,0.0,107,34,0,0,243,130,212,102,0,0
419,马努夫里耶,埃因霍温,0,21,56.6,49.8,43.2,0.0,0.0,143,81,201,100,259,112,0,0,0,0
420,梅坎,埃因霍温,2,21,76.5,58.6,0.0,0.0,0.0,281,215,111,65,0,0,0,0,0,0
421,于戈多,埃因霍温,0,20,56.2,40.4,34.4,0.0,0.0,128,72,193,78,299,103,0,0,0,0
422,格罗格兰,埃因霍温,0,3,41.2,0.0,55.1,45.5,0.0,97,40,0,0,198,109,202,92,0,0
423,坎布雷拉,埃因霍温,7,13,87.5,47.1,68.2,37.5,0.0,319,279,17,8,22,15,32,12,0,0
424,米斯马克,埃因霍温,54,0,0.0,37.1,0.0,61.5,0.0,0,0,186,69,0,0,340,209,0,0
425,皮塞蒂,埃因霍温,6,5,76.4,12.5,38.9,51.3,0.0,292,223,8,1,18,7,39,20,0,0
426,卡洛罗西,埃因霍温,3,22,69.1,57.4,0.0,0.0,0.0,301,208,162,93,0,0,0,0,0,0
427,鲁姆里希,埃因霍温,40,0,0.0,35.2,0.0,59.6,0.0,0,0,182,64,0,0,307,183,0,0
428,卡罗齐耶里,埃因霍温,0,3,42.2,0.0,59.0,49.8,0.0,90,38,0,0,290,171,203,101,0,0
429,约基苏,埃因霍温,0,2,34.5,0.0,0.0,0.0,61.0,29,10,0,0,0,0,0,0,159,97
430,沃里奥克萨,桑托斯,27,0,0.0,36.5,0.0,52.1,0.0,0,0,233,85,0,0,376,196,0,0
431,韦奇卡,桑托斯,0,6,72.6,0.0,48.8,52.6,0.0,460,334,0,0,43,21,76,40,0,0
432,马廖科维奇,桑托斯,0,0,49.5,0.0,59.6,49.8,0.0,91,45,0,0,161,96,237,118,0,0
433,伊格尼什卡,桑托斯,3,12,78.4,57.1,22.2,16.0,0.0,619,485,14,8,18,4,25,4,0,0
434,阿达蒙蒂,桑托斯,4,3,76.9,45.5,75.0,20.7,0.0,571,439,22,10,16,12,29,6,0,0
435,贾吉尔,桑托斯,4,4,65.5,41.3,0.0,0.0,0.0,452,296,184,76,0,0,0,0,0,0
436,洛瓦萨,桑托斯,0,1,28.6,0.0,0.0,0.0,56.7,28,8,0,0,0,0,0,0,120,68
437,莱特卡,桑托斯,5,3,49.9,44.1,0.0,0.0,0.0,441,220,211,93,0,0,0,0,0,0
438,潘杜雷维奇,桑托斯,1,1,46.0,47.9,49.0,0.0,0.0,63,29,146,70,259,127,0,0,0,0
439,胡绍贵,桑托斯,0,1,61.0,0.0,70.8,55.8,0.0,105,64,0,0,240,170,231,129,0,0
440,布安加,桑托斯,1,4,47.6,55.0,46.9,0.0,0.0,84,40,169,93,260,122,0,0,0,0
