id,姓名,俱乐部,进球数,助攻数,传球成功率,过人成功率,抢断成功率,争顶成功率,扑救成功率,传球数,传球成功数,过人数,过人成功数,抢断数,抢断成功数,争顶数,争顶成功数,扑救数,扑救成功数
96,普雷舍斯,切尔西,4,7,74.8,41.9,0.0,0.0,0.0,202,151,217,91,0,0,0,0,0,0
97,库尔克内亚努,切尔西,2,3,80.4,37.5,33.3,10.5,0.0,179,144,8,3,15,5,38,4,0,0
98,约西佩斯库,切尔西,0,0,25.0,0.0,0.0,0.0,54.4,8,2,0,0,0,0,0,0,180,98
99,耶尔姆达尔,切尔西,6,10,75.6,44.5,0.0,0.0,0.0,209,158,227,101,0,0,0,0,0,0
122,凯切诺维奇,阿森纳,1,3,66.0,0.0,58.8,52.5,0.0,424,280,0,0,51,30,59,31,0,0
123,韦尼奥尔,阿森纳,0,4,52.3,0.0,0.0,0.0,63.7,44,23,0,0,0,0,0,0,135,86
124,威博科,阿森纳,0,2,33.0,0.0,51.4,51.9,0.0,103,34,0,0,210,108,185,96,0,0
125,保蒂卡里乌什,阿森纳,0,10,68.6,0.0,46.9,37.5,0.0,398,273,0,0,49,23,64,24,0,0
126,平迪,阿森纳,8,30,77.5,63.4,0.0,0.0,0.0,547,424,243,154,0,0,0,0,0,0
127,塞罗梅尼奥,阿森纳,39,0,0.0,39.4,0.0,59.2,0.0,0,0,335,132,0,0,333,197,0,0
128,武克乔,阿森纳,38,0,0.0,31.6,0.0,51.0,0.0,0,0,304,96,0,0,304,155,0,0
129,吴美静,阿森纳,0,5,48.3,0.0,60.3,57.7,0.0,116,56,0,0,214,129,201,116,0,0
130,西斯蒂,阿森纳,4,15,80.3,30.3,33.3,18.5,0.0,574,461,33,10,15,5,27,5,0,0
131,达居泽,阿森纳,7,14,73.3,53.7,0.0,0.0,0.0,536,393,203,109,0,0,0,0,0,0
132,莱戈夫斯基,阿森纳,0,3,30.3,0.0,66.5,47.3,0.0,99,30,0,0,188,125,182,86,0,0
133,莱日米拉茨,托特纳姆热刺,0,3,57.1,34.7,44.1,0.0,0.0,70,40,121,42,247,109,0,0,0,0
134,克拉伊乔娃,托特纳姆热刺,7,12,71.0,50.5,0.0,0.0,0.0,651,462,190,96,0,0,0,0,0,0
135,韦舍泽,托特纳姆热刺,0,0,49.3,0.0,66.8,46.8,0.0,73,36,0,0,190,127,222,104,0,0
136,雷斯捷,托特纳姆热刺,34,0,0.0,38.1,0.0,54.1,0.0,0,0,168,64,0,0,381,206,0,0
137,汉帕夏,托特纳姆热刺,4,7,70.6,46.5,0.0,0.0,0.0,585,413,215,100,0,0,0,0,0,0
138,武伊科,托特纳姆热刺,2,17,83.7,33.3,16.7,35.3,0.0,777,650,12,4,18,3,34,12,0,0
139,穆扎拜,托特纳姆热刺,25,0,0.0,27.7,0.0,51.2,0.0,0,0,155,43,0,0,379,194,0,0
140,塞特利,托特纳姆热刺,0,0,33.3,0.0,70.1,59.4,0.0,105,35,0,0,271,190,224,133,0,0
141,赫卡拉,托特纳姆热刺,0,2,52.0,0.0,0.0,0.0,45.4,25,13,0,0,0,0,0,0,119,54
142,両角岳彦,托特纳姆热刺,3,18,81.3,50.0,62.5,31.2,0.0,846,688,8,4,16,10,32,10,0,0
143,卡达尔塞,托特纳姆热刺,1,6,54.7,41.1,49.8,0.0,0.0,64,35,146,60,259,129,0,0,0,0
144,瓦克斯曼,尤文图斯,6,7,55.7,54.8,0.0,0.0,0.0,79,44,283,155,0,0,0,0,0,0
145,卡斯鲁热,尤文图斯,0,4,63.1,35.4,0.0,0.0,0.0,545,344,79,28,0,0,0,0,0,0
146,科普捷夫,尤文图斯,1,7,70.4,41.8,0.0,0.0,0.0,541,381,79,33,0,0,0,0,0,0
147,兰卡蒂,尤文图斯,6,6,82.3,9.1,27.8,12.1,0.0,761,626,11,1,18,5,33,4,0,0
148,托波林斯基,尤文图斯,0,1,30.6,46.9,53.8,0.0,0.0,62,19,96,45,247,133,0,0,0,0
149,沃特雷斯库,尤文图斯,0,0,37.5,0.0,0.0,0.0,57.6,8,3,0,0,0,0,0,0,165,95
150,斯拉京,尤文图斯,38,0,0.0,39.8,0.0,55.7,0.0,0,0,83,33,0,0,402,224,0,0
151,贝格斯维克,尤文图斯,0,1,33.8,0.0,59.5,48.1,0.0,71,24,0,0,306,182,235,113,0,0
152,里兹尔,尤文图斯,1,7,54.0,50.6,51.0,0.0,0.0,63,34,87,44,241,123,0,0,0,0
153,巴科京,尤文图斯,2,12,59.1,55.3,0.0,0.0,0.0,88,52,300,166,0,0,0,0,0,0
154,洛莫兹,尤文图斯,0,0,34.9,0.0,59.8,52.1,0.0,83,29,0,0,246,147,238,124,0,0
155,卢伊什,多特蒙德,5,9,72.7,45.8,0.0,0.0,0.0,110,80,253,116,0,0,0,0,0,0
156,惠特迈耶,多特蒙德,27,0,0.0,26.3,0.0,53.5,0.0,0,0,57,15,0,0,273,146,0,0
157,特拉达斯,多特蒙德,0,0,33.8,0.0,52.7,50.7,0.0,77,26,0,0,237,125,215,109,0,0
158,基塞纳,多特蒙德,11,13,66.4,55.5,0.0,0.0,0.0,134,89,292,162,0,0,0,0,0,0
159,哈拉萨,多特蒙德,0,21,60.8,49.5,57.8,0.0,0.0,120,73,212,105,256,148,0,0,0,0
160,勒加夫尔,多特蒙德,0,0,60.0,0.0,0.0,0.0,53.4,5,3,0,0,0,0,0,0,163,87
161,德尔泰姆,多特蒙德,0,15,50.8,51.7,55.8,0.0,0.0,128,65,242,125,265,148,0,0,0,0
162,巴尔蒂洛蒂,多特蒙德,24,0,0.0,31.1,0.0,56.9,0.0,0,0,61,19,0,0,306,174,0,0
163,阿普拉克,多特蒙德,3,4,82.4,0.0,31.2,18.8,0.0,119,98,2,0,16,5,32,6,0,0
164,里达斯特伦,多特蒙德,5,1,82.0,66.7,42.9,26.7,0.0,128,105,6,4,28,12,30,8,0,0
165,菲加罗,多特蒙德,0,1,29.8,0.0,58.3,55.6,0.0,84,25,0,0,264,154,207,115,0,0
166,维迪厄,拜仁慕尼黑,0,0,44.3,0.0,63.1,47.6,0.0,70,31,0,0,222,140,208,99,0,0
167,布泽斯库尔,拜仁慕尼黑,3,10,73.3,0.0,59.7,41.0,0.0,587,430,0,0,77,46,61,25,0,0
168,泽契里亚,拜仁慕尼黑,8,8,80.8,28.6,30.8,34.7,0.0,772,624,14,4,26,8,49,17,0,0
169,塞特斯塔德,拜仁慕尼黑,0,9,58.4,52.2,43.6,0.0,0.0,101,59,136,71,225,98,0,0,0,0
170,于尔辛,拜仁慕尼黑,0,0,41.7,0.0,57.5,49.1,0.0,84,35,0,0,193,111,218,107,0,0
171,哈雷德,拜仁慕尼黑,0,8,50.5,50.8,46.0,0.0,0.0,103,52,128,65,215,99,0,0,0,0
172,德拉罗齐埃,拜仁慕尼黑,3,10,72.6,45.6,0.0,0.0,0.0,614,446,171,78,0,0,0,0,0,0
173,基米雷尔,拜仁慕尼黑,0,0,50.0,0.0,0.0,0.0,51.5,18,9,0,0,0,0,0,0,134,69
174,吉尼奥利,拜仁慕尼黑,48,0,0.0,37.5,0.0,53.1,0.0,0,0,232,87,0,0,542,288,0,0
175,兰多尔夫,拜仁慕尼黑,3,5,82.3,37.0,38.5,27.5,0.0,795,654,27,10,13,5,51,14,0,0
176,皮耶蒂凯宁,拜仁慕尼黑,2,14,76.8,55.6,0.0,0.0,0.0,599,460,142,79,0,0,0,0,0,0
188,德尔维希安,上海上港,0,2,60.3,0.0,45.0,43.2,0.0,614,370,0,0,60,27,74,32,0,0
189,斯捷普琴科夫,上海上港,29,0,0.0,51.9,0.0,45.4,0.0,0,0,27,14,0,0,551,250,0,0
190,富莱尼,上海上港,8,4,81.0,50.0,33.3,17.8,0.0,1003,812,2,1,24,8,45,8,0,0
191,阿加雷,上海上港,0,0,26.2,0.0,67.9,52.1,0.0,65,17,0,0,240,163,267,139,0,0
192,西利扬托,上海上港,10,5,78.9,100.0,40.0,20.0,0.0,931,735,2,2,20,8,50,10,0,0
193,泽曼科娃,上海上港,0,0,2.7,0.0,57.1,34.5,0.0,37,1,0,0,182,104,226,78,0,0
194,马尔盖纳,上海上港,12,14,71.3,47.9,0.0,0.0,0.0,867,618,286,137,0,0,0,0,0,0
195,阿利马梅德,上海上港,0,4,48.5,44.9,45.9,0.0,0.0,66,32,178,80,209,96,0,0,0,0
196,松茹尔,上海上港,0,0,25.0,0.0,0.0,0.0,59.6,4,1,0,0,0,0,0,0,151,90
197,阿德罗尼亚,上海上港,0,5,58.5,38.2,47.0,0.0,0.0,53,31,157,60,230,108,0,0,0,0
198,菲茨杰拉尔德,上海上港,5,17,76.7,61.9,0.0,0.0,0.0,781,599,239,148,0,0,0,0,0,0
199,切斯特纳特,莱斯特城,39,0,0.0,35.5,0.0,56.8,0.0,0,0,217,77,0,0,400,227,0,0
200,庞舍尼耶,莱斯特城,0,13,57.6,0.0,55.0,55.3,0.0,993,572,0,0,60,33,76,42,0,0
201,特林克莱,莱斯特城,0,16,74.8,0.0,52.9,51.5,0.0,1024,766,0,0,70,37,68,35,0,0
202,纳伊登,莱斯特城,0,2,58.4,0.0,50.8,46.2,0.0,77,45,0,0,181,92,197,91,0,0
203,霍勒费尔德,莱斯特城,12,14,74.1,31.3,0.0,49.0,0.0,905,671,67,21,0,0,104,51,0,0
204,法穆拉罗,莱斯特城,0,3,26.0,0.0,70.7,53.0,0.0,96,25,0,0,229,162,217,115,0,0
205,舒赫明,莱斯特城,0,12,62.5,0.0,40.8,52.5,0.0,894,559,0,0,49,20,61,32,0,0
206,舍嫩,莱斯特城,0,11,56.4,33.9,43.8,0.0,0.0,78,44,118,40,251,110,0,0,0,0
207,贝尔盖涅,莱斯特城,0,2,42.9,0.0,0.0,0.0,50.4,42,18,0,0,0,0,0,0,133,67
208,西法尔,莱斯特城,0,9,48.9,40.6,48.1,0.0,0.0,90,44,128,52,285,137,0,0,0,0
209,索布尔,莱斯特城,31,0,0.0,37.1,0.0,50.1,0.0,0,0,221,82,0,0,367,184,0,0
221,亚历克西娅,里昂,0,4,45.5,0.0,58.9,50.2,0.0,101,46,0,0,197,116,231,116,0,0
222,安古德,里昂,0,1,15.8,0.0,53.5,53.2,0.0,101,16,0,0,245,131,220,117,0,0
223,马皮利,里昂,0,1,44.0,0.0,0.0,0.0,62.0,25,11,0,0,0,0,0,0,163,101
224,陈思芹,里昂,19,2,71.3,32.9,0.0,43.8,0.0,80,57,82,27,0,0,48,21,0,0
225,查尔蒙,里昂,2,10,62.3,55.3,49.0,0.0,0.0,69,43,76,42,292,143,0,0,0,0
226,钟久生,里昂,22,0,81.1,53.0,0.0,56.4,0.0,74,60,115,61,0,0,55,31,0,0
227,费瑟斯顿,里昂,0,10,59.2,43.7,51.9,0.0,0.0,76,45,87,38,264,137,0,0,0,0
228,米赫尼奥娃,里昂,2,7,70.8,0.0,59.0,40.6,0.0,113,80,0,0,61,36,69,28,0,0
229,吴道珍,里昂,34,0,0.0,39.2,0.0,66.7,0.0,0,0,222,87,0,0,174,116,0,0
230,艾拉贝迪安,里昂,5,23,68.9,50.7,0.0,0.0,0.0,119,82,343,174,0,0,0,0,0,0
231,耶盖尔,里昂,0,19,67.0,43.8,0.0,0.0,0.0,91,61,299,131,0,0,0,0,0,0
254,瓦隆,浙江绿城,10,10,76.7,29.0,0.0,52.6,0.0,866,664,31,9,0,0,97,51,0,0
255,博加尔迪,浙江绿城,0,8,55.6,62.7,54.7,0.0,0.0,81,45,110,69,234,128,0,0,0,0
256,桑德舍,浙江绿城,8,7,74.1,24.2,0.0,47.3,0.0,802,594,33,8,0,0,112,53,0,0
257,卡拉斯卡劳,浙江绿城,0,0,21.7,0.0,55.8,52.6,0.0,60,13,0,0,215,120,190,100,0,0
258,奥罗法洛,浙江绿城,39,0,0.0,36.1,0.0,53.0,0.0,0,0,83,30,0,0,417,221,0,0
259,皮佐卡罗,浙江绿城,2,7,80.1,0.0,54.8,56.9,0.0,831,666,0,0,73,40,58,33,0,0
260,斯特列茨库尔,浙江绿城,1,7,36.7,48.8,0.0,0.0,0.0,90,33,293,143,0,0,0,0,0,0
261,杰梅耶夫,浙江绿城,0,6,50.8,41.7,42.1,0.0,0.0,65,33,108,45,221,93,0,0,0,0
262,斯洛尔,浙江绿城,0,1,50.0,0.0,0.0,0.0,63.4,12,6,0,0,0,0,0,0,131,83
263,费凯蒂奇,浙江绿城,6,13,59.1,54.0,0.0,0.0,0.0,88,52,285,154,0,0,0,0,0,0
264,成乾,浙江绿城,0,0,41.5,0.0,60.6,53.6,0.0,65,27,0,0,249,151,194,104,0,0
276,伊帕拉吉雷,西汉姆联,2,8,52.9,47.1,46.3,0.0,0.0,85,45,102,48,285,132,0,0,0,0
277,贝拉温娜,西汉姆联,3,1,78.4,45.9,22.7,23.5,0.0,259,203,37,17,22,5,17,4,0,0
278,韦列日尼科夫,西汉姆联,5,9,71.8,51.0,0.0,0.0,0.0,252,181,192,98,0,0,0,0,0,0
279,辛迪莱,西汉姆联,0,0,36.5,0.0,58.9,51.8,0.0,104,38,0,0,265,156,195,101,0,0
280,多舒,西汉姆联,0,0,27.6,0.0,54.7,51.6,0.0,105,29,0,0,214,117,188,97,0,0
281,赖因维茨,西汉姆联,4,3,65.0,37.8,0.0,0.0,0.0,203,132,164,62,0,0,0,0,0,0
282,文扎拉,西汉姆联,6,2,74.2,10.0,25.0,36.0,0.0,229,170,20,2,20,5,25,9,0,0
283,帕夫利娅,西汉姆联,0,0,21.3,0.0,0.0,0.0,54.8,47,10,0,0,0,0,0,0,157,86
284,基维萨里,西汉姆联,1,5,56.6,53.7,51.4,0.0,0.0,99,56,121,65,257,132,0,0,0,0
285,古尔兹,西汉姆联,16,0,0.0,29.9,0.0,59.2,0.0,0,0,318,95,0,0,223,132,0,0
286,扎瓦利,西汉姆联,0,0,63.4,0.0,61.0,42.9,0.0,202,128,0,0,59,36,56,24,0,0
287,萨利图里,狼队,4,1,35.3,51.6,0.0,0.0,0.0,34,12,157,81,0,0,0,0,0,0
288,菲洛戈尼奥,狼队,0,0,12.2,0.0,63.4,52.9,0.0,82,10,0,0,303,192,263,139,0,0
289,乌德纽斯,狼队,3,10,77.2,42.4,0.0,0.0,0.0,1354,1045,66,28,0,0,0,0,0,0
290,当特,狼队,1,1,40.5,38.0,0.0,0.0,0.0,37,15,163,62,0,0,0,0,0,0
291,舒茨曼,狼队,0,0,27.3,30.4,38.2,0.0,0.0,22,6,46,14,217,83,0,0,0,0
292,米库尔斯卡,狼队,0,1,57.5,48.2,54.8,0.0,0.0,40,23,56,27,239,131,0,0,0,0
293,佩科拉里,狼队,1,5,74.2,55.1,0.0,0.0,0.0,1219,904,69,38,0,0,0,0,0,0
294,马尔塞耶,狼队,0,0,66.7,0.0,0.0,0.0,59.9,15,10,0,0,0,0,0,0,152,91
295,萨韦德,狼队,0,0,24.7,0.0,60.8,54.8,0.0,77,19,0,0,222,135,259,142,0,0
296,博因,狼队,24,0,0.0,21.8,0.0,49.0,0.0,0,0,110,24,0,0,508,249,0,0
297,格拉贝斯,狼队,2,9,80.3,30.8,63.2,57.6,0.0,1857,1492,13,4,19,12,33,19,0,0
309,克拉佩,摩纳哥,1,9,56.5,50.5,54.7,0.0,0.0,138,78,198,100,256,140,0,0,0,0
310,斯坦索尔,摩纳哥,0,0,23.3,0.0,0.0,0.0,56.7,30,7,0,0,0,0,0,0,157,89
311,施韦德,摩纳哥,5,6,66.7,51.0,0.0,0.0,0.0,198,132,149,76,0,0,0,0,0,0
312,维肖内,摩纳哥,0,3,67.8,0.0,65.0,31.2,0.0,174,118,0,0,60,39,48,15,0,0
313,贝尔蒙迪,摩纳哥,0,2,41.2,0.0,55.6,42.9,0.0,68,28,0,0,198,110,170,73,0,0
314,斯科罗斯拉夫,摩纳哥,0,2,37.9,0.0,54.7,53.5,0.0,87,33,0,0,236,129,187,100,0,0
315,佐佐木将,摩纳哥,0,11,57.4,57.4,66.4,0.0,0.0,141,81,162,93,256,170,0,0,0,0
316,布鲁丹,摩纳哥,3,5,65.6,41.0,0.0,0.0,0.0,192,126,161,66,0,0,0,0,0,0
317,德亚尼什,摩纳哥,4,5,79.6,30.8,33.3,16.7,0.0,211,168,26,8,18,6,24,4,0,0
318,马斯托丹特,摩纳哥,41,0,0.0,34.6,0.0,56.0,0.0,0,0,272,94,0,0,336,188,0,0
319,郑凯龙,摩纳哥,6,9,81.8,54.8,42.3,42.9,0.0,225,184,31,17,26,11,42,18,0,0
320,斯图皮内安,广州恒大,0,0,49.1,0.0,58.2,52.4,0.0,291,143,0,0,134,78,145,76,0,0
321,蒂布西奥,广州恒大,10,14,69.5,56.6,0.0,0.0,0.0,622,432,256,145,0,0,0,0,0,0
322,西里通,广州恒大,0,0,44.2,0.0,60.7,49.3,0.0,52,23,0,0,211,128,207,102,0,0
323,维戈洛夫,广州恒大,1,2,73.7,0.0,66.2,56.5,0.0,293,216,0,0,148,98,138,78,0,0
324,艾斯可,广州恒大,6,9,82.6,50.0,33.3,26.5,0.0,789,652,2,1,18,6,49,13,0,0
325,哈里希,广州恒大,8,8,84.5,28.6,28.6,29.4,0.0,849,717,7,2,14,4,51,15,0,0
326,特赖切克,广州恒大,10,13,74.1,52.8,0.0,0.0,0.0,629,466,301,159,0,0,0,0,0,0
327,佩钦卡,广州恒大,1,9,56.8,46.0,48.4,0.0,0.0,74,42,161,74,225,109,0,0,0,0
328,斯文内费尔特,广州恒大,0,4,50.0,46.6,47.1,0.0,0.0,72,36,163,76,210,99,0,0,0,0
329,斯沃森,广州恒大,39,0,0.0,27.0,0.0,51.9,0.0,0,0,74,20,0,0,559,290,0,0
330,赫尔内,广州恒大,0,0,0.0,0.0,0.0,0.0,59.0,7,0,0,0,0,0,0,0,122,72
375,帕纳修克,河床,23,0,0.0,37.3,0.0,55.5,0.0,0,0,292,109,0,0,164,91,0,0
376,吉戈维奇,河床,0,0,3.7,0.0,64.6,49.3,0.0,107,4,0,0,268,173,213,105,0,0
377,库尔平斯基,河床,0,0,63.9,0.0,0.0,0.0,68.2,36,23,0,0,0,0,0,0,148,101
378,希纳格洛娃,河床,0,2,70.2,37.5,43.6,0.0,0.0,47,33,64,24,243,106,0,0,0,0
379,孙力丰,河床,15,4,79.7,37.5,0.0,52.1,0.0,227,181,88,33,0,0,48,25,0,0
380,米利亚鲁洛,河床,1,13,63.3,47.4,0.0,0.0,0.0,90,57,268,127,0,0,0,0,0,0
381,阿勒哲,河床,0,5,38.9,0.0,64.3,53.1,0.0,108,42,0,0,221,142,226,120,0,0
382,苏泽里尼,河床,10,4,79.5,30.1,0.0,41.9,0.0,205,163,103,31,0,0,31,13,0,0
383,罗根泽,河床,0,3,63.8,35.2,42.4,0.0,0.0,58,37,54,19,257,109,0,0,0,0
384,梅先锋,河床,9,11,68.9,54.7,0.0,0.0,0.0,90,62,311,170,0,0,0,0,0,0
385,舒马海尔,河床,0,6,73.0,0.0,40.0,45.9,0.0,252,184,0,0,55,22,85,39,0,0
386,克里埃尔,川崎前锋,0,5,58.9,47.0,44.8,0.0,0.0,56,33,100,47,261,117,0,0,0,0
387,科罗尼斯,川崎前锋,0,1,72.7,0.0,0.0,0.0,54.9,11,8,0,0,0,0,0,0,142,78
388,波赫亚斯沃,川崎前锋,2,11,64.9,60.9,0.0,0.0,0.0,94,61,281,171,0,0,0,0,0,0
389,厄兹帕拉,川崎前锋,9,10,78.8,55.0,0.0,0.0,0.0,485,382,100,55,0,0,0,0,0,0
390,艾索伦,川崎前锋,2,13,68.7,47.5,0.0,0.0,0.0,83,57,257,122,0,0,0,0,0,0
391,施蓬格,川崎前锋,0,0,28.3,0.0,67.1,42.8,0.0,60,17,0,0,207,139,194,83,0,0
392,吉杜利亚诺夫,川崎前锋,0,0,24.6,0.0,61.8,48.3,0.0,65,16,0,0,275,170,201,97,0,0
393,多纳泰罗,川崎前锋,6,2,84.1,23.1,27.3,33.3,0.0,655,551,13,3,22,6,39,13,0,0
394,纳西夫,川崎前锋,1,7,75.9,48.8,0.0,0.0,0.0,468,355,82,40,0,0,0,0,0,0
395,泰克索伊,川崎前锋,0,5,59.2,55.1,50.2,0.0,0.0,71,42,78,43,227,114,0,0,0,0
396,察诺维奇,川崎前锋,38,0,0.0,29.1,0.0,56.0,0.0,0,0,134,39,0,0,384,215,0,0
397,卡皮耶夫,北京国安,1,8,57.6,52.4,48.0,0.0,0.0,66,38,103,54,229,110,0,0,0,0
398,穆诺科,北京国安,25,0,0.0,31.4,0.0,43.1,0.0,0,0,223,70,0,0,216,93,0,0
399,洪比歇尔,北京国安,0,3,22.0,0.0,0.0,0.0,57.7,41,9,0,0,0,0,0,0,182,105
400,哈莱夫奥卢,北京国安,28,0,0.0,21.4,0.0,52.3,0.0,0,0,210,45,0,0,235,123,0,0
401,拉夫斯泰特,北京国安,8,8,80.5,44.4,40.0,26.2,0.0,431,347,18,8,20,8,42,11,0,0
402,亚楚科夫,北京国安,15,8,84.8,51.6,68.8,40.5,0.0,486,412,31,16,16,11,42,17,0,0
403,周月强,北京国安,2,11,74.6,51.5,53.7,0.0,0.0,63,47,136,70,240,129,0,0,0,0
404,卡拉莫茨,北京国安,0,1,16.0,0.0,54.7,48.1,0.0,106,17,0,0,223,122,237,114,0,0
405,厄尔兴,北京国安,11,19,78.0,59.7,0.0,0.0,0.0,436,340,248,148,0,0,0,0,0,0
406,卡勒比约克,北京国安,3,21,79.3,52.0,0.0,0.0,0.0,458,363,244,127,0,0,0,0,0,0
407,法贝绍娃,北京国安,0,2,31.2,0.0,53.4,45.6,0.0,96,30,0,0,277,148,237,108,0,0
430,沃里奥克萨,桑托斯,24,0,0.0,31.8,0.0,49.2,0.0,0,0,198,63,0,0,419,206,0,0
431,韦奇卡,桑托斯,0,3,70.6,0.0,67.2,48.4,0.0,476,336,0,0,58,39,64,31,0,0
432,马廖科维奇,桑托斯,0,0,36.4,0.0,61.0,45.3,0.0,77,28,0,0,177,108,192,87,0,0
433,伊格尼什卡,桑托斯,4,3,78.9,26.3,16.7,11.1,0.0,660,521,19,5,24,4,27,3,0,0
434,阿达蒙蒂,桑托斯,4,6,82.1,31.8,31.6,17.5,0.0,669,549,22,7,19,6,40,7,0,0
435,贾吉尔,桑托斯,4,4,66.8,50.4,0.0,0.0,0.0,500,334,238,120,0,0,0,0,0,0
436,洛瓦萨,桑托斯,0,0,33.3,0.0,0.0,0.0,50.8,27,9,0,0,0,0,0,0,120,61
437,莱特卡,桑托斯,6,7,57.8,47.8,0.0,0.0,0.0,507,293,224,107,0,0,0,0,0,0
438,潘杜雷维奇,桑托斯,0,3,61.5,43.2,56.2,0.0,0.0,65,40,139,60,258,145,0,0,0,0
439,胡绍贵,桑托斯,0,1,51.6,0.0,68.4,58.3,0.0,93,48,0,0,250,171,228,133,0,0
440,布安加,桑托斯,0,6,52.2,49.6,44.7,0.0,0.0,69,36,123,61,228,102,0,0,0,0
