id,姓名,俱乐部,进球数,助攻数,传球成功率,过人成功率,抢断成功率,争顶成功率,扑救成功率,传球数,传球成功数,过人数,过人成功数,抢断数,抢断成功数,争顶数,争顶成功数,扑救数,扑救成功数
74,特雷弗顿,巴黎圣日尔曼,12,14,73.5,30.0,0.0,53.9,0.0,1047,770,30,9,0,0,167,90,0,0
75,希拉马卡,巴黎圣日尔曼,0,2,29.8,0.0,61.2,38.7,0.0,57,17,0,0,188,115,331,128,0,0
76,魏因施坦格尔,巴黎圣日尔曼,50,0,0.0,50.0,0.0,65.2,0.0,0,0,102,51,0,0,664,433,0,0
77,贝德尔,巴黎圣日尔曼,1,12,53.2,43.5,37.4,0.0,0.0,124,66,177,77,222,83,0,0,0,0
78,图纳勒贝伊,阿贾克斯,9,2,76.7,56.1,0.0,56.2,0.0,193,148,41,23,0,0,73,41,0,0
79,克尔塔帕蒂,阿贾克斯,0,0,83.3,0.0,0.0,0.0,62.0,6,5,0,0,0,0,0,0,213,132
80,赛威尔,阿贾克斯,0,7,53.6,44.5,49.8,0.0,0.0,56,30,110,49,217,108,0,0,0,0
81,法兰西奥,阿贾克斯,16,7,41.2,55.8,0.0,0.0,0.0,85,35,464,259,0,0,0,0,0,0
82,福田弘,阿贾克斯,26,0,0.0,57.1,0.0,62.1,0.0,0,0,105,60,0,0,277,172,0,0
83,克吕扎勒布,阿贾克斯,0,2,46.1,0.0,66.8,47.0,0.0,89,41,0,0,202,135,387,182,0,0
84,达里曼,阿贾克斯,0,2,61.5,0.0,49.1,36.8,0.0,179,110,0,0,55,27,114,42,0,0
85,特尔米科斯基,阿贾克斯,8,0,66.1,22.7,0.0,50.0,0.0,168,111,22,5,0,0,84,42,0,0
86,斯基亚韦洛,阿贾克斯,7,13,59.5,46.6,0.0,0.0,0.0,74,44,354,165,0,0,0,0,0,0
87,利维奥尼,阿贾克斯,0,0,20.9,0.0,64.8,49.7,0.0,91,19,0,0,236,153,394,196,0,0
88,扎布劳迪洛娃,阿贾克斯,0,10,60.6,51.9,53.9,0.0,0.0,71,43,131,68,228,123,0,0,0,0
100,葛罗芬,利物浦,5,10,77.2,50.0,40.9,31.6,0.0,789,609,16,8,22,9,57,18,0,0
101,鲁普奇克,利物浦,0,2,35.7,0.0,59.2,55.1,0.0,129,46,0,0,255,151,443,244,0,0
102,杜奎德,利物浦,7,16,63.3,55.0,0.0,0.0,0.0,600,380,180,99,0,0,0,0,0,0
103,沙韦尔,利物浦,0,0,43.3,0.0,65.3,49.1,0.0,90,39,0,0,225,147,407,200,0,0
104,乌迪勒,利物浦,0,0,28.0,0.0,0.0,0.0,70.5,25,7,0,0,0,0,0,0,207,146
105,维厄,利物浦,5,5,73.9,14.3,20.0,19.2,0.0,784,579,7,1,20,4,52,10,0,0
106,卡福涅克,利物浦,2,17,70.5,47.4,0.0,0.0,0.0,650,458,135,64,0,0,0,0,0,0
107,阿兹慕,利物浦,33,0,0.0,49.2,0.0,55.3,0.0,0,0,187,92,0,0,450,249,0,0
108,乔帕利克,利物浦,23,0,0.0,18.0,0.0,53.0,0.0,0,0,128,23,0,0,443,235,0,0
109,卢尼亚克,利物浦,0,6,45.3,48.0,42.1,0.0,0.0,95,43,123,59,216,91,0,0,0,0
110,尼阿斯,利物浦,0,13,60.2,45.5,54.2,0.0,0.0,93,56,134,61,212,115,0,0,0,0
122,凯切诺维奇,阿森纳,1,11,69.3,0.0,55.8,42.7,0.0,463,321,0,0,43,24,117,50,0,0
123,韦尼奥尔,阿森纳,0,1,43.8,0.0,0.0,0.0,60.2,32,14,0,0,0,0,0,0,201,121
124,威博科,阿森纳,0,1,42.6,0.0,48.0,48.9,0.0,115,49,0,0,171,82,370,181,0,0
125,保蒂卡里乌什,阿森纳,1,6,64.5,0.0,45.5,36.8,0.0,431,278,0,0,55,25,125,46,0,0
126,平迪,阿森纳,5,28,76.2,62.6,0.0,0.0,0.0,685,522,230,144,0,0,0,0,0,0
127,塞罗梅尼奥,阿森纳,48,0,0.0,42.4,0.0,56.2,0.0,0,0,337,143,0,0,447,251,0,0
128,武克乔,阿森纳,28,0,0.0,33.2,0.0,54.0,0.0,0,0,307,102,0,0,411,222,0,0
129,吴美静,阿森纳,0,1,55.5,0.0,58.5,47.5,0.0,110,61,0,0,207,121,354,168,0,0
130,西斯蒂,阿森纳,5,18,83.2,16.7,41.7,21.6,0.0,630,524,24,4,12,5,51,11,0,0
131,达居泽,阿森纳,3,18,70.6,56.7,0.0,0.0,0.0,663,468,201,114,0,0,0,0,0,0
132,莱戈夫斯基,阿森纳,0,1,31.7,0.0,52.4,46.5,0.0,104,33,0,0,145,76,361,168,0,0
177,莫里特,上海申花,4,1,73.6,26.7,0.0,43.7,0.0,516,380,60,16,0,0,135,59,0,0
178,瓦迪尼,上海申花,10,3,77.8,40.7,0.0,47.0,0.0,496,386,59,24,0,0,134,63,0,0
179,科西奥勒克,上海申花,0,12,57.9,53.8,56.1,0.0,0.0,95,55,93,50,198,111,0,0,0,0
180,萨特伦,上海申花,4,5,50.4,54.3,0.0,0.0,0.0,129,65,208,113,0,0,0,0,0,0
181,拉尔昌德,上海申花,0,0,14.9,0.0,48.4,47.7,0.0,87,13,0,0,221,107,331,158,0,0
182,蓬皮利安,上海申花,0,1,46.2,0.0,0.0,0.0,59.1,13,6,0,0,0,0,0,0,215,127
183,洛克纳特,上海申花,1,9,47.7,49.5,0.0,0.0,0.0,128,61,218,108,0,0,0,0,0,0
184,布伦内罗,上海申花,0,4,74.9,0.0,55.1,46.8,0.0,537,402,0,0,89,49,124,58,0,0
185,施勒特罗娃,上海申花,0,1,29.1,0.0,54.4,44.0,0.0,86,25,0,0,206,112,339,149,0,0
186,冯丽娟,上海申花,37,0,0.0,39.1,0.0,57.7,0.0,0,0,174,68,0,0,497,287,0,0
187,库斯泰雷,上海申花,0,15,62.5,42.4,32.9,0.0,0.0,104,65,125,53,210,69,0,0,0,0
221,亚历克西娅,里昂,0,1,37.2,0.0,58.3,46.1,0.0,86,32,0,0,211,123,280,129,0,0
222,安古德,里昂,0,1,25.2,0.0,51.9,52.5,0.0,103,26,0,0,237,123,314,165,0,0
223,马皮利,里昂,0,0,40.0,0.0,0.0,0.0,51.5,25,10,0,0,0,0,0,0,200,103
224,陈思芹,里昂,15,0,80.2,32.4,0.0,53.0,0.0,81,65,74,24,0,0,83,44,0,0
225,查尔蒙,里昂,0,11,64.0,61.3,51.9,0.0,0.0,86,55,75,46,214,111,0,0,0,0
226,钟久生,里昂,16,1,77.2,47.9,0.0,55.8,0.0,57,44,96,46,0,0,86,48,0,0
227,费瑟斯顿,里昂,0,8,57.1,54.3,58.3,0.0,0.0,84,48,94,51,235,137,0,0,0,0
228,米赫尼奥娃,里昂,1,1,67.5,0.0,59.0,43.8,0.0,114,77,0,0,61,36,89,39,0,0
229,吴道珍,里昂,28,0,0.0,46.0,0.0,59.4,0.0,0,0,237,109,0,0,261,155,0,0
230,艾拉贝迪安,里昂,10,17,66.1,54.4,0.0,0.0,0.0,112,74,333,181,0,0,0,0,0,0
231,耶盖尔,里昂,6,20,69.0,44.0,0.0,0.0,0.0,100,69,318,140,0,0,0,0,0,0
243,古埃勒,莱比锡,0,0,13.0,0.0,58.3,44.4,0.0,54,7,0,0,187,109,374,166,0,0
244,巴赫勒尔,莱比锡,6,4,78.0,28.6,66.7,21.9,0.0,790,616,7,2,18,12,64,14,0,0
245,芝川又四郎,莱比锡,0,0,35.6,0.0,55.8,42.9,0.0,59,21,0,0,206,115,385,165,0,0
246,贾雷,莱比锡,7,6,52.5,63.7,55.6,0.0,0.0,101,53,168,107,232,129,0,0,0,0
247,卡波西,莱比锡,2,13,67.3,54.7,0.0,0.0,0.0,654,440,256,140,0,0,0,0,0,0
248,拉迪凯蒂,莱比锡,5,6,65.4,51.6,0.0,0.0,0.0,630,412,252,130,0,0,0,0,0,0
249,塔迪奥,莱比锡,0,0,37.5,0.0,0.0,0.0,65.0,8,3,0,0,0,0,0,0,220,143
250,塔米奥,莱比锡,26,0,0.0,23.1,0.0,54.3,0.0,0,0,78,18,0,0,576,313,0,0
251,卡皮塔尔,莱比锡,0,4,63.0,41.4,55.4,0.0,0.0,81,51,128,53,193,107,0,0,0,0
252,奥尔萨,莱比锡,0,3,67.0,0.0,56.2,43.4,0.0,573,384,0,0,64,36,113,49,0,0
253,马库阿,莱比锡,6,4,78.4,41.7,50.0,20.6,0.0,722,566,12,5,10,5,63,13,0,0
265,斯帕汉,勒沃库森,0,15,74.8,0.0,52.2,44.9,0.0,1038,776,0,0,69,36,107,48,0,0
266,焦赫塔别里泽,勒沃库森,0,8,49.0,43.3,45.6,0.0,0.0,102,50,178,77,217,99,0,0,0,0
267,博尔迪加托,勒沃库森,1,13,72.4,0.0,60.8,44.7,0.0,1053,762,0,0,51,31,123,55,0,0
268,布莱奇,勒沃库森,38,0,0.0,35.6,0.0,55.4,0.0,0,0,118,42,0,0,572,317,0,0
269,中田港,勒沃库森,0,1,50.7,0.0,62.2,47.3,0.0,71,36,0,0,217,135,330,156,0,0
270,热拉尔德斯,勒沃库森,0,1,27.3,0.0,0.0,0.0,62.1,22,6,0,0,0,0,0,0,174,108
271,热利科维奇,勒沃库森,31,0,0.0,36.1,0.0,59.7,0.0,0,0,122,44,0,0,630,376,0,0
272,蒙蒂诺尼,勒沃库森,17,14,80.9,51.2,0.0,56.2,0.0,1012,819,43,22,0,0,169,95,0,0
273,马克西内亚努,勒沃库森,2,13,64.0,45.1,42.7,0.0,0.0,111,71,193,87,220,94,0,0,0,0
274,伊利基夫,勒沃库森,0,22,76.3,0.0,50.9,55.6,0.0,1038,792,0,0,55,28,108,60,0,0
275,莱斯皮托,勒沃库森,0,0,27.8,0.0,53.7,45.0,0.0,72,20,0,0,190,102,327,147,0,0
298,德加朗,罗马,0,0,63.6,0.0,0.0,0.0,52.0,11,7,0,0,0,0,0,0,179,93
299,埃布罗尼,罗马,0,7,60.9,0.0,55.6,36.9,0.0,509,310,0,0,126,70,233,86,0,0
300,普莱纳尔德,罗马,6,26,73.9,49.8,0.0,0.0,0.0,1335,986,237,118,0,0,0,0,0,0
301,伊波克拉蒂斯,罗马,0,1,57.8,0.0,42.9,46.9,0.0,529,306,0,0,98,42,243,114,0,0
302,登伦,罗马,9,26,70.5,59.1,0.0,0.0,0.0,1339,944,242,143,0,0,0,0,0,0
303,策尔廷格,罗马,0,12,69.6,0.0,61.8,36.6,0.0,1041,725,0,0,55,34,142,52,0,0
304,格博特,罗马,0,1,36.5,0.0,63.0,43.1,0.0,63,23,0,0,173,109,346,149,0,0
305,阿尼基尼,罗马,2,31,82.9,40.7,47.1,38.5,0.0,1584,1313,27,11,17,8,65,25,0,0
306,马卡尔琴斯基,罗马,0,4,51.4,0.0,60.3,57.0,0.0,105,54,0,0,174,105,393,224,0,0
307,斯滕贝里耶,罗马,33,0,0.0,41.6,0.0,54.6,0.0,0,0,137,57,0,0,753,411,0,0
308,里亚尔蒂,罗马,72,0,0.0,43.4,0.0,62.0,0.0,0,0,136,59,0,0,834,517,0,0
331,米利塔鲁,马赛,4,11,70.4,51.9,0.0,0.0,0.0,940,662,160,83,0,0,0,0,0,0
332,叶费博夫斯基,马赛,0,0,30.9,0.0,57.5,38.1,0.0,55,17,0,0,179,103,365,139,0,0
333,多莱奇科娃,马赛,8,10,79.1,45.0,42.9,25.9,0.0,1146,907,20,9,7,3,81,21,0,0
334,巴托尼,马赛,0,1,50.0,0.0,0.0,0.0,45.2,20,10,0,0,0,0,0,0,188,85
335,普列米扬尼科夫,马赛,3,11,66.6,43.9,0.0,0.0,0.0,1048,698,171,75,0,0,0,0,0,0
336,贝尔尼亚,马赛,3,4,70.4,0.0,52.5,40.8,0.0,859,605,0,0,61,32,147,60,0,0
337,恰帕里,马赛,0,8,55.8,36.5,52.4,0.0,0.0,52,29,85,31,208,109,0,0,0,0
338,阿比布卡,马赛,41,0,0.0,21.8,0.0,58.0,0.0,0,0,133,29,0,0,781,453,0,0
339,斯佩哈尔斯基,马赛,0,0,45.6,0.0,65.2,47.8,0.0,79,36,0,0,221,144,410,196,0,0
340,特塞朗,马赛,1,11,64.3,56.1,50.3,0.0,0.0,70,45,107,60,181,91,0,0,0,0
341,马尔佩洛,马赛,7,7,82.9,31.2,50.0,23.7,0.0,1220,1011,16,5,16,8,59,14,0,0
342,佩拉吉奥,波尔图,4,4,81.3,0.0,46.2,21.6,0.0,702,571,2,0,13,6,74,16,0,0
343,哈西洛娃,波尔图,5,16,72.7,54.4,0.0,0.0,0.0,656,477,248,135,0,0,0,0,0,0
344,童志清,波尔图,11,9,81.2,33.3,66.7,49.3,0.0,798,648,3,1,18,12,75,37,0,0
345,德勒农古,波尔图,0,3,70.4,0.0,50.9,43.8,0.0,605,426,0,0,53,27,121,53,0,0
346,齐加诺维奇,波尔图,40,0,0.0,52.9,0.0,55.1,0.0,0,0,87,46,0,0,693,382,0,0
347,奥格斯伯格,波尔图,1,10,46.2,58.3,52.8,0.0,0.0,119,55,156,91,199,105,0,0,0,0
348,莫特罗尼,波尔图,0,0,85.7,0.0,0.0,0.0,58.8,7,6,0,0,0,0,0,0,204,120
349,武科拉伊,波尔图,0,0,31.0,0.0,55.3,44.0,0.0,58,18,0,0,190,105,343,151,0,0
350,英塔尔,波尔图,1,6,49.5,51.4,51.5,0.0,0.0,107,53,148,76,196,101,0,0,0,0
351,古赫尔,波尔图,0,1,41.3,0.0,52.9,39.4,0.0,46,19,0,0,174,92,343,135,0,0
352,比哈杜尔,波尔图,7,10,75.5,48.5,0.0,0.0,0.0,674,509,241,117,0,0,0,0,0,0
353,佩平斯,本菲卡,5,24,71.8,55.3,0.0,0.0,0.0,1014,728,161,89,0,0,0,0,0,0
354,哈林斯坦,本菲卡,7,25,81.7,25.0,57.1,25.7,0.0,1320,1078,12,3,14,8,70,18,0,0
355,加布里埃良茨,本菲卡,67,0,0.0,56.6,0.0,62.3,0.0,0,0,244,138,0,0,616,384,0,0
356,贝科里,本菲卡,9,27,83.9,28.6,42.1,28.8,0.0,1282,1076,21,6,19,8,59,17,0,0
357,阿马纳,本菲卡,0,5,63.0,49.5,38.2,0.0,0.0,54,34,91,45,217,83,0,0,0,0
358,帕沃埃拉,本菲卡,4,28,74.5,50.3,0.0,0.0,0.0,923,688,149,75,0,0,0,0,0,0
359,相金科,本菲卡,0,1,64.0,0.0,0.0,0.0,59.0,25,16,0,0,0,0,0,0,278,164
360,乌萨诺,本菲卡,0,0,11.5,0.0,45.0,44.7,0.0,87,10,0,0,249,112,403,180,0,0
361,特里贾诺,本菲卡,0,1,35.7,0.0,37.7,41.8,0.0,84,30,0,0,191,72,388,162,0,0
362,帕库利,本菲卡,24,0,0.0,16.1,0.0,55.4,0.0,0,0,149,24,0,0,549,304,0,0
363,多克赛,本菲卡,0,3,48.2,42.9,44.2,0.0,0.0,56,27,70,30,206,91,0,0,0,0
364,涅墨西斯,博卡,0,1,9.2,0.0,55.6,42.4,0.0,76,7,0,0,178,99,377,160,0,0
365,克拉伊卡,博卡,0,1,33.8,0.0,54.2,40.0,0.0,71,24,0,0,155,84,370,148,0,0
366,沙布尔,博卡,1,5,69.1,0.0,56.1,38.0,0.0,1073,741,0,0,57,32,137,52,0,0
367,韦诺西尼,博卡,4,27,67.9,53.6,0.0,0.0,0.0,1455,988,192,103,0,0,0,0,0,0
368,瓦乌布,博卡,4,26,73.2,58.8,0.0,0.0,0.0,1364,998,204,120,0,0,0,0,0,0
369,藤本一彦,博卡,0,1,82.6,0.0,0.0,0.0,52.7,23,19,0,0,0,0,0,0,184,97
370,厄尔尼,博卡,3,24,81.9,38.5,28.6,23.4,0.0,1587,1300,13,5,14,4,77,18,0,0
371,弗拉代亚尼,博卡,49,0,0.0,38.3,0.0,53.0,0.0,0,0,154,59,0,0,661,350,0,0
372,陈立锋,博卡,0,2,69.8,0.0,68.6,52.5,0.0,96,67,0,0,191,131,419,220,0,0
373,万吉亚,博卡,29,0,0.0,40.3,0.0,46.9,0.0,0,0,159,64,0,0,623,292,0,0
374,科兹曼,博卡,0,0,27.2,0.0,41.5,46.3,0.0,968,263,0,0,53,22,147,68,0,0
375,帕纳修克,河床,22,0,0.0,39.0,0.0,45.1,0.0,0,0,315,123,0,0,153,69,0,0
376,吉戈维奇,河床,0,0,4.8,0.0,57.4,46.7,0.0,104,5,0,0,270,155,345,161,0,0
377,库尔平斯基,河床,0,1,57.1,0.0,0.0,0.0,67.0,35,20,0,0,0,0,0,0,224,150
378,希纳格洛娃,河床,0,3,66.2,44.8,43.8,0.0,0.0,65,43,58,26,233,102,0,0,0,0
379,孙力丰,河床,15,0,82.4,44.7,0.0,61.1,0.0,153,126,132,59,0,0,54,33,0,0
380,米利亚鲁洛,河床,3,11,63.1,47.3,0.0,0.0,0.0,84,53,256,121,0,0,0,0,0,0
381,阿勒哲,河床,0,2,50.0,0.0,63.4,49.9,0.0,110,55,0,0,243,154,345,172,0,0
382,苏泽里尼,河床,7,3,79.9,29.6,0.0,51.7,0.0,149,119,115,34,0,0,60,31,0,0
383,罗根泽,河床,0,7,59.4,53.7,42.4,0.0,0.0,69,41,67,36,217,92,0,0,0,0
384,梅先锋,河床,10,17,73.9,52.5,0.0,0.0,0.0,88,65,299,157,0,0,0,0,0,0
385,舒马海尔,河床,2,2,64.0,0.0,52.8,38.1,0.0,175,112,0,0,72,38,113,43,0,0
408,祖尔齐卡,江苏苏宁,0,0,48.8,0.0,61.4,53.0,0.0,86,42,0,0,184,113,283,150,0,0
409,巴拉乌雷,江苏苏宁,1,4,69.5,0.0,50.0,48.0,0.0,440,306,0,0,50,25,100,48,0,0
410,比约斯特伦,江苏苏宁,0,2,12.0,0.0,53.4,47.1,0.0,83,10,0,0,161,86,280,132,0,0
411,切尔内安卡,江苏苏宁,3,32,58.1,50.4,44.3,0.0,0.0,179,104,266,134,235,104,0,0,0,0
412,费利奇,江苏苏宁,2,24,56.1,49.0,50.5,0.0,0.0,173,97,251,123,210,106,0,0,0,0
413,图里亚马,江苏苏宁,0,7,72.0,0.0,59.0,40.7,0.0,379,273,0,0,78,46,81,33,0,0
414,布斯拉,江苏苏宁,2,6,70.0,0.0,53.2,38.8,0.0,393,275,0,0,62,33,85,33,0,0
415,斯基宾斯基,江苏苏宁,16,4,77.2,55.1,0.0,55.6,0.0,337,260,89,49,0,0,124,69,0,0
416,伍德沃思,江苏苏宁,33,0,0.0,35.4,0.0,58.9,0.0,0,0,164,58,0,0,433,255,0,0
417,卡兹纳,江苏苏宁,0,4,63.6,0.0,0.0,0.0,71.8,22,14,0,0,0,0,0,0,156,112
418,古塔利耶,江苏苏宁,31,0,0.0,37.1,0.0,52.1,0.0,0,0,175,65,0,0,386,201,0,0
419,马努夫里耶,埃因霍温,0,21,54.8,50.3,50.5,0.0,0.0,146,80,163,82,210,106,0,0,0,0
420,梅坎,埃因霍温,4,15,73.1,53.0,0.0,0.0,0.0,279,204,166,88,0,0,0,0,0,0
421,于戈多,埃因霍温,0,17,52.1,34.4,51.0,0.0,0.0,142,74,160,55,208,106,0,0,0,0
422,格罗格兰,埃因霍温,0,0,38.6,0.0,56.3,34.8,0.0,57,22,0,0,197,111,305,106,0,0
423,坎布雷拉,埃因霍温,7,5,84.0,50.0,66.7,31.2,0.0,307,258,12,6,21,14,64,20,0,0
424,米斯马克,埃因霍温,31,0,0.0,28.0,0.0,56.8,0.0,0,0,164,46,0,0,384,218,0,0
425,皮塞蒂,埃因霍温,4,4,78.7,30.8,55.0,28.6,0.0,268,211,13,4,20,11,49,14,0,0
426,卡洛罗西,埃因霍温,3,17,70.6,56.1,0.0,0.0,0.0,310,219,157,88,0,0,0,0,0,0
427,鲁姆里希,埃因霍温,35,0,0.0,39.0,0.0,60.5,0.0,0,0,182,71,0,0,400,242,0,0
428,卡罗齐耶里,埃因霍温,0,1,54.4,0.0,60.2,42.4,0.0,79,43,0,0,246,148,328,139,0,0
429,约基苏,埃因霍温,0,2,40.7,0.0,0.0,0.0,48.9,27,11,0,0,0,0,0,0,233,114
