id,姓名,俱乐部,进球数,助攻数,传球成功率,过人成功率,抢断成功率,争顶成功率,扑救成功率,传球数,传球成功数,过人数,过人成功数,抢断数,抢断成功数,争顶数,争顶成功数,扑救数,扑救成功数
62,霍尔普赫,国际米兰,0,12,73.4,0.0,68.6,40.8,0.0,1126,827,0,0,51,35,125,51,0,0
63,迪皮齐奥,国际米兰,0,1,18.2,0.0,0.0,0.0,54.1,22,4,0,0,0,0,0,0,133,72
64,尹恩慧,国际米兰,0,0,46.9,0.0,67.5,52.8,0.0,96,45,0,0,197,133,354,187,0,0
65,德莱威,国际米兰,0,1,36.8,0.0,63.6,41.7,0.0,57,21,0,0,143,91,326,136,0,0
66,马兰托尼,国际米兰,26,0,0.0,27.8,0.0,49.7,0.0,0,0,115,32,0,0,652,324,0,0
67,卡莫里,巴黎圣日尔曼,1,18,73.7,0.0,51.6,46.8,0.0,991,730,0,0,62,32,126,59,0,0
68,卢采斯库,巴黎圣日尔曼,1,17,73.2,0.0,44.3,50.0,0.0,1055,772,0,0,61,27,116,58,0,0
69,欣特瑙斯,巴黎圣日尔曼,31,0,0.0,37.3,0.0,54.1,0.0,0,0,102,38,0,0,582,315,0,0
70,劳莱特,巴黎圣日尔曼,0,16,67.6,0.0,58.9,47.9,0.0,1013,685,0,0,56,33,140,67,0,0
71,奥夫夏,巴黎圣日尔曼,1,14,38.7,47.6,45.2,0.0,0.0,119,46,191,91,199,90,0,0,0,0
72,彼得鲁恰努,巴黎圣日尔曼,0,1,35.2,0.0,63.2,43.9,0.0,71,25,0,0,193,122,351,154,0,0
73,卡拉保,巴黎圣日尔曼,0,2,75.0,0.0,0.0,0.0,62.7,16,12,0,0,0,0,0,0,185,116
74,特雷弗顿,巴黎圣日尔曼,12,7,73.3,10.3,0.0,53.9,0.0,1066,781,29,3,0,0,154,83,0,0
75,希拉马卡,巴黎圣日尔曼,0,2,42.7,0.0,59.9,39.2,0.0,82,35,0,0,177,106,329,129,0,0
76,魏因施坦格尔,巴黎圣日尔曼,48,0,0.0,36.4,0.0,65.8,0.0,0,0,99,36,0,0,663,436,0,0
77,贝德尔,巴黎圣日尔曼,0,16,50.0,47.5,46.9,0.0,0.0,146,73,158,75,213,100,0,0,0,0
78,图纳勒贝伊,阿贾克斯,9,1,75.8,56.8,0.0,53.9,0.0,207,157,37,21,0,0,102,55,0,0
79,克尔塔帕蒂,阿贾克斯,0,0,25.0,0.0,0.0,0.0,62.0,4,1,0,0,0,0,0,0,200,124
80,赛威尔,阿贾克斯,0,8,50.0,38.4,47.1,0.0,0.0,66,33,99,38,221,104,0,0,0,0
81,法兰西奥,阿贾克斯,16,10,54.7,53.6,0.0,0.0,0.0,86,47,390,209,0,0,0,0,0,0
82,福田弘,阿贾克斯,24,0,0.0,51.2,0.0,62.3,0.0,0,0,82,42,0,0,308,192,0,0
83,克吕扎勒布,阿贾克斯,0,0,32.6,0.0,66.2,49.7,0.0,86,28,0,0,234,155,326,162,0,0
84,达里曼,阿贾克斯,0,4,65.7,0.0,65.4,30.0,0.0,210,138,0,0,81,53,100,30,0,0
85,特尔米科斯基,阿贾克斯,12,2,68.9,41.9,0.0,49.4,0.0,196,135,31,13,0,0,89,44,0,0
86,斯基亚韦洛,阿贾克斯,6,11,59.5,47.6,0.0,0.0,0.0,79,47,382,182,0,0,0,0,0,0
87,利维奥尼,阿贾克斯,0,1,21.3,0.0,61.4,50.0,0.0,75,16,0,0,249,153,352,176,0,0
88,扎布劳迪洛娃,阿贾克斯,0,8,64.2,46.5,46.5,0.0,0.0,67,43,127,59,198,92,0,0,0,0
100,葛罗芬,利物浦,4,11,79.5,29.4,30.8,35.8,0.0,756,601,17,5,13,4,67,24,0,0
101,鲁普奇克,利物浦,0,1,35.7,0.0,61.2,51.8,0.0,112,40,0,0,245,150,438,227,0,0
102,杜奎德,利物浦,4,19,66.8,61.0,0.0,0.0,0.0,627,419,195,119,0,0,0,0,0,0
103,沙韦尔,利物浦,0,1,46.6,0.0,65.5,48.6,0.0,103,48,0,0,226,148,422,205,0,0
104,乌迪勒,利物浦,0,1,32.0,0.0,0.0,0.0,65.1,25,8,0,0,0,0,0,0,215,140
105,维厄,利物浦,5,13,74.6,36.4,0.0,30.4,0.0,764,570,11,4,10,0,69,21,0,0
106,卡福涅克,利物浦,5,22,72.6,57.1,0.0,0.0,0.0,635,461,189,108,0,0,0,0,0,0
107,阿兹慕,利物浦,39,0,0.0,51.9,0.0,57.4,0.0,0,0,183,95,0,0,477,274,0,0
108,乔帕利克,利物浦,27,0,0.0,14.0,0.0,55.3,0.0,0,0,121,17,0,0,470,260,0,0
109,卢尼亚克,利物浦,0,3,40.0,45.2,41.1,0.0,0.0,90,36,126,57,185,76,0,0,0,0
110,尼阿斯,利物浦,0,5,57.0,53.3,55.5,0.0,0.0,86,49,120,64,227,126,0,0,0,0
122,凯切诺维奇,阿森纳,1,7,67.6,0.0,56.9,34.8,0.0,503,340,0,0,51,29,164,57,0,0
123,韦尼奥尔,阿森纳,0,1,43.2,0.0,0.0,0.0,52.7,44,19,0,0,0,0,0,0,224,118
124,威博科,阿森纳,0,2,39.0,0.0,53.7,40.3,0.0,105,41,0,0,177,95,380,153,0,0
125,保蒂卡里乌什,阿森纳,1,8,68.1,0.0,47.5,37.3,0.0,498,339,0,0,59,28,134,50,0,0
126,平迪,阿森纳,4,25,78.6,63.6,0.0,0.0,0.0,799,628,220,140,0,0,0,0,0,0
127,塞罗梅尼奥,阿森纳,28,0,0.0,37.4,0.0,54.6,0.0,0,0,265,99,0,0,502,274,0,0
128,武克乔,阿森纳,34,0,0.0,35.3,0.0,49.0,0.0,0,0,255,90,0,0,443,217,0,0
129,吴美静,阿森纳,0,1,41.0,0.0,66.0,50.5,0.0,122,50,0,0,197,130,422,213,0,0
130,西斯蒂,阿森纳,4,9,81.4,6.7,20.0,22.0,0.0,690,562,15,1,15,3,59,13,0,0
131,达居泽,阿森纳,6,18,69.9,56.8,0.0,0.0,0.0,664,464,192,109,0,0,0,0,0,0
132,莱戈夫斯基,阿森纳,0,2,26.4,0.0,53.8,40.8,0.0,106,28,0,0,156,84,395,161,0,0
133,莱日米拉茨,托特纳姆热刺,1,4,52.1,31.6,41.6,0.0,0.0,71,37,95,30,209,87,0,0,0,0
134,克拉伊乔娃,托特纳姆热刺,5,4,69.6,52.4,0.0,0.0,0.0,628,437,212,111,0,0,0,0,0,0
135,韦舍泽,托特纳姆热刺,0,2,40.5,0.0,63.7,39.5,0.0,74,30,0,0,234,149,400,158,0,0
136,雷斯捷,托特纳姆热刺,21,0,0.0,39.6,0.0,50.0,0.0,0,0,154,61,0,0,462,231,0,0
137,汉帕夏,托特纳姆热刺,5,9,69.2,49.1,0.0,0.0,0.0,727,503,212,104,0,0,0,0,0,0
138,武伊科,托特纳姆热刺,1,7,82.2,37.5,42.1,23.2,0.0,919,755,24,9,19,8,56,13,0,0
139,穆扎拜,托特纳姆热刺,15,0,0.0,27.9,0.0,48.2,0.0,0,0,129,36,0,0,467,225,0,0
140,塞特利,托特纳姆热刺,0,1,20.0,0.0,61.7,54.6,0.0,110,22,0,0,274,169,467,255,0,0
141,赫卡拉,托特纳姆热刺,0,0,36.0,0.0,0.0,0.0,52.5,25,9,0,0,0,0,0,0,242,127
142,両角岳彦,托特纳姆热刺,5,9,82.6,50.0,43.5,25.7,0.0,867,716,16,8,23,10,70,18,0,0
143,卡达尔塞,托特纳姆热刺,2,6,50.6,46.2,46.6,0.0,0.0,83,42,132,61,206,96,0,0,0,0
221,亚历克西娅,里昂,0,1,36.8,0.0,62.4,48.3,0.0,87,32,0,0,210,131,360,174,0,0
222,安古德,里昂,0,0,13.5,0.0,59.2,50.1,0.0,104,14,0,0,240,142,361,181,0,0
223,马皮利,里昂,0,2,51.7,0.0,0.0,0.0,56.3,29,15,0,0,0,0,0,0,215,121
224,陈思芹,里昂,16,2,83.8,39.1,0.0,47.6,0.0,80,67,69,27,0,0,42,20,0,0
225,查尔蒙,里昂,0,3,61.1,50.7,54.8,0.0,0.0,72,44,73,37,197,108,0,0,0,0
226,钟久生,里昂,9,1,73.1,46.9,0.0,53.8,0.0,67,49,113,53,0,0,78,42,0,0
227,费瑟斯顿,里昂,0,4,54.9,42.5,54.4,0.0,0.0,71,39,87,37,215,117,0,0,0,0
228,米赫尼奥娃,里昂,4,3,74.5,0.0,51.5,28.7,0.0,94,70,0,0,66,34,108,31,0,0
229,吴道珍,里昂,21,0,0.0,42.1,0.0,55.0,0.0,0,0,214,90,0,0,209,115,0,0
230,艾拉贝迪安,里昂,4,14,69.6,50.5,0.0,0.0,0.0,102,71,301,152,0,0,0,0,0,0
231,耶盖尔,里昂,4,20,67.9,43.4,0.0,0.0,0.0,109,74,325,141,0,0,0,0,0,0
232,莫昆比,里斯本竞技,4,27,74.6,51.9,0.0,0.0,0.0,1133,845,185,96,0,0,0,0,0,0
233,卡迪姆,里斯本竞技,7,16,82.5,33.3,57.9,21.5,0.0,1335,1101,18,6,19,11,65,14,0,0
234,阿尔特曼施佩格,里斯本竞技,2,6,63.5,0.0,36.6,43.2,0.0,872,554,0,0,41,15,148,64,0,0
235,列斯科,里斯本竞技,40,0,0.0,21.8,0.0,54.0,0.0,0,0,142,31,0,0,706,381,0,0
236,弗勒迪克,里斯本竞技,0,0,35.4,0.0,59.7,49.2,0.0,82,29,0,0,186,111,382,188,0,0
237,林德罗斯,里斯本竞技,24,0,0.0,21.0,0.0,40.1,0.0,0,0,143,30,0,0,599,240,0,0
238,帕尔帕莱,里斯本竞技,0,2,35.3,0.0,51.6,45.2,0.0,85,30,0,0,184,95,389,176,0,0
239,卡斯蒂格,里斯本竞技,0,0,28.2,0.0,56.2,39.4,0.0,71,20,0,0,178,100,360,142,0,0
240,穆尔托因佩雷,里斯本竞技,1,20,71.0,51.2,0.0,0.0,0.0,1127,800,209,107,0,0,0,0,0,0
241,加夫雷希,里斯本竞技,3,8,69.2,0.0,63.3,41.8,0.0,904,626,0,0,49,31,141,59,0,0
242,卡什特兰,里斯本竞技,0,0,56.2,0.0,0.0,0.0,51.9,16,9,0,0,0,0,0,0,189,98
243,古埃勒,莱比锡,0,0,11.7,0.0,60.7,43.0,0.0,77,9,0,0,196,119,405,174,0,0
244,巴赫勒尔,莱比锡,6,5,80.9,66.7,57.1,16.0,0.0,685,554,9,6,14,8,81,13,0,0
245,芝川又四郎,莱比锡,0,0,36.5,0.0,62.7,45.6,0.0,74,27,0,0,193,121,408,186,0,0
246,贾雷,莱比锡,2,9,57.5,57.9,55.7,0.0,0.0,80,46,152,88,192,107,0,0,0,0
247,卡波西,莱比锡,8,11,69.6,50.0,0.0,0.0,0.0,649,452,268,134,0,0,0,0,0,0
248,拉迪凯蒂,莱比锡,3,14,67.0,51.1,0.0,0.0,0.0,693,464,227,116,0,0,0,0,0,0
249,塔迪奥,莱比锡,0,0,25.0,0.0,0.0,0.0,63.2,8,2,0,0,0,0,0,0,201,127
250,塔米奥,莱比锡,40,0,0.0,26.9,0.0,58.3,0.0,0,0,67,18,0,0,642,374,0,0
251,卡皮塔尔,莱比锡,2,3,51.4,47.9,52.2,0.0,0.0,72,37,142,68,201,105,0,0,0,0
252,奥尔萨,莱比锡,0,6,70.1,0.0,52.3,51.4,0.0,552,387,0,0,65,34,144,74,0,0
253,马库阿,莱比锡,7,5,83.0,0.0,15.4,30.2,0.0,798,662,3,0,13,2,63,19,0,0
265,斯帕汉,勒沃库森,0,18,76.5,0.0,63.6,60.5,0.0,1128,863,0,0,66,42,129,78,0,0
266,焦赫塔别里泽,勒沃库森,2,18,52.8,42.8,38.4,0.0,0.0,106,56,187,80,211,81,0,0,0,0
267,博尔迪加托,勒沃库森,0,10,70.0,0.0,46.3,54.1,0.0,988,692,0,0,41,19,148,80,0,0
268,布莱奇,勒沃库森,29,0,0.0,30.8,0.0,53.0,0.0,0,0,117,36,0,0,555,294,0,0
269,中田港,勒沃库森,0,1,43.7,0.0,65.8,43.9,0.0,71,31,0,0,199,131,337,148,0,0
270,热拉尔德斯,勒沃库森,0,0,16.7,0.0,0.0,0.0,65.9,18,3,0,0,0,0,0,0,176,116
271,热利科维奇,勒沃库森,42,0,0.0,30.3,0.0,61.8,0.0,0,0,122,37,0,0,612,378,0,0
272,蒙蒂诺尼,勒沃库森,12,12,82.0,34.0,0.0,64.0,0.0,1055,865,50,17,0,0,172,110,0,0
273,马克西内亚努,勒沃库森,0,9,48.5,47.3,42.0,0.0,0.0,103,50,182,86,226,95,0,0,0,0
274,伊利基夫,勒沃库森,0,15,76.2,0.0,53.7,46.7,0.0,1061,808,0,0,67,36,135,63,0,0
275,莱斯皮托,勒沃库森,0,0,28.8,0.0,50.6,45.7,0.0,73,21,0,0,162,82,328,150,0,0
298,德加朗,罗马,0,1,66.7,0.0,0.0,0.0,54.4,18,12,0,0,0,0,0,0,169,92
299,埃布罗尼,罗马,1,1,57.5,0.0,66.9,42.6,0.0,193,111,0,0,133,89,298,127,0,0
300,普莱纳尔德,罗马,9,35,77.0,51.7,0.0,0.0,0.0,1356,1044,230,119,0,0,0,0,0,0
301,伊波克拉蒂斯,罗马,1,8,58.6,0.0,53.4,47.5,0.0,826,484,0,0,73,39,141,67,0,0
302,登伦,罗马,5,36,73.7,51.9,0.0,0.0,0.0,1192,878,212,110,0,0,0,0,0,0
303,策尔廷格,罗马,0,17,70.1,0.0,68.3,48.2,0.0,1014,711,0,0,60,41,114,55,0,0
304,格博特,罗马,0,1,24.1,0.0,55.2,38.0,0.0,58,14,0,0,172,95,324,123,0,0
305,阿尼基尼,罗马,2,33,83.6,18.2,30.8,34.1,0.0,1581,1321,11,2,13,4,91,31,0,0
306,马卡尔琴斯基,罗马,0,2,54.9,0.0,66.5,54.6,0.0,102,56,0,0,191,127,359,196,0,0
307,斯滕贝里耶,罗马,45,0,0.0,36.7,0.0,55.4,0.0,0,0,139,51,0,0,780,432,0,0
308,里亚尔蒂,罗马,83,0,0.0,47.2,0.0,64.4,0.0,0,0,163,77,0,0,898,578,0,0
331,米利塔鲁,马赛,2,23,71.0,55.7,0.0,0.0,0.0,920,653,174,97,0,0,0,0,0,0
332,叶费博夫斯基,马赛,0,0,29.3,0.0,58.0,40.4,0.0,58,17,0,0,176,102,332,134,0,0
333,多莱奇科娃,马赛,7,12,80.0,50.0,9.1,26.8,0.0,1049,839,12,6,11,1,56,15,0,0
334,巴托尼,马赛,0,1,56.2,0.0,0.0,0.0,48.3,16,9,0,0,0,0,0,0,180,87
335,普列米扬尼科夫,马赛,9,12,69.8,55.9,0.0,0.0,0.0,868,606,195,109,0,0,0,0,0,0
336,贝尔尼亚,马赛,2,4,72.0,0.0,52.4,52.4,0.0,805,580,0,0,63,33,143,75,0,0
337,恰帕里,马赛,1,8,61.0,48.4,51.0,0.0,0.0,59,36,128,62,200,102,0,0,0,0
338,阿比布卡,马赛,58,0,0.0,30.1,0.0,60.4,0.0,0,0,133,40,0,0,777,469,0,0
339,斯佩哈尔斯基,马赛,0,0,28.3,0.0,62.2,44.5,0.0,60,17,0,0,233,145,366,163,0,0
340,特塞朗,马赛,2,10,65.4,50.9,52.7,0.0,0.0,78,51,106,54,203,107,0,0,0,0
341,马尔佩洛,马赛,7,11,81.5,33.3,31.2,15.1,0.0,1055,860,12,4,16,5,53,8,0,0
342,佩拉吉奥,波尔图,6,3,83.1,50.0,61.1,35.2,0.0,744,618,12,6,18,11,88,31,0,0
343,哈西洛娃,波尔图,14,14,73.2,62.9,0.0,0.0,0.0,669,490,240,151,0,0,0,0,0,0
344,童志清,波尔图,5,6,83.2,0.0,46.7,40.5,0.0,775,645,1,0,15,7,84,34,0,0
345,德勒农古,波尔图,4,5,71.9,0.0,56.9,44.0,0.0,540,388,0,0,58,33,134,59,0,0
346,齐加诺维奇,波尔图,34,0,0.0,41.2,0.0,56.5,0.0,0,0,85,35,0,0,673,380,0,0
347,奥格斯伯格,波尔图,1,10,55.6,46.8,47.2,0.0,0.0,99,55,156,73,197,93,0,0,0,0
348,莫特罗尼,波尔图,0,0,80.0,0.0,0.0,0.0,60.1,5,4,0,0,0,0,0,0,223,134
349,武科拉伊,波尔图,0,0,11.9,0.0,53.1,45.3,0.0,59,7,0,0,175,93,400,181,0,0
350,英塔尔,波尔图,3,6,52.3,54.5,41.4,0.0,0.0,109,57,189,103,186,77,0,0,0,0
351,古赫尔,波尔图,0,0,31.1,0.0,45.4,41.2,0.0,61,19,0,0,152,69,371,153,0,0
352,比哈杜尔,波尔图,8,7,75.9,50.5,0.0,0.0,0.0,618,469,196,99,0,0,0,0,0,0
353,佩平斯,本菲卡,0,23,74.1,55.0,0.0,0.0,0.0,891,660,111,61,0,0,0,0,0,0
354,哈林斯坦,本菲卡,12,29,83.4,50.0,50.0,27.8,0.0,1301,1085,6,3,20,10,54,15,0,0
355,加布里埃良茨,本菲卡,75,0,0.0,52.2,0.0,62.1,0.0,0,0,205,107,0,0,630,391,0,0
356,贝科里,本菲卡,10,28,84.0,30.8,50.0,38.6,0.0,1263,1061,13,4,14,7,70,27,0,0
357,阿马纳,本菲卡,0,8,57.8,44.0,36.9,0.0,0.0,64,37,91,40,236,87,0,0,0,0
358,帕沃埃拉,本菲卡,3,37,75.9,57.5,0.0,0.0,0.0,952,723,134,77,0,0,0,0,0,0
359,相金科,本菲卡,0,0,55.0,0.0,0.0,0.0,56.6,20,11,0,0,0,0,0,0,279,158
360,乌萨诺,本菲卡,0,0,6.8,0.0,36.7,44.6,0.0,88,6,0,0,251,92,401,179,0,0
361,特里贾诺,本菲卡,0,1,22.8,0.0,43.5,44.1,0.0,92,21,0,0,223,97,401,177,0,0
362,帕库利,本菲卡,35,0,0.0,19.9,0.0,56.2,0.0,0,0,141,28,0,0,564,317,0,0
363,多克赛,本菲卡,0,7,56.7,43.8,50.0,0.0,0.0,67,38,89,39,204,102,0,0,0,0
364,涅墨西斯,博卡,0,0,7.3,0.0,53.4,43.3,0.0,82,6,0,0,176,94,379,164,0,0
365,克拉伊卡,博卡,0,0,22.6,0.0,47.1,45.0,0.0,84,19,0,0,172,81,360,162,0,0
366,沙布尔,博卡,0,4,70.0,0.0,49.4,45.8,0.0,1133,793,0,0,77,38,131,60,0,0
367,韦诺西尼,博卡,6,21,68.3,58.9,0.0,0.0,0.0,1295,885,224,132,0,0,0,0,0,0
368,瓦乌布,博卡,9,23,72.6,55.5,0.0,0.0,0.0,1396,1013,191,106,0,0,0,0,0,0
369,藤本一彦,博卡,0,1,89.5,0.0,0.0,0.0,61.7,19,17,0,0,0,0,0,0,188,116
370,厄尔尼,博卡,4,18,82.9,33.3,37.5,13.2,0.0,1666,1381,9,3,16,6,53,7,0,0
371,弗拉代亚尼,博卡,34,0,0.0,35.4,0.0,52.0,0.0,0,0,147,52,0,0,690,359,0,0
372,陈立锋,博卡,0,3,64.6,0.0,61.9,51.6,0.0,96,62,0,0,210,130,380,196,0,0
373,万吉亚,博卡,27,0,0.0,41.5,0.0,45.7,0.0,0,0,159,66,0,0,654,299,0,0
374,科兹曼,博卡,0,0,36.2,0.0,52.8,47.0,0.0,922,334,0,0,72,38,132,62,0,0
375,帕纳修克,河床,19,0,0.0,39.5,0.0,49.7,0.0,0,0,314,124,0,0,179,89,0,0
376,吉戈维奇,河床,0,0,2.7,0.0,63.3,47.3,0.0,111,3,0,0,264,167,406,192,0,0
377,库尔平斯基,河床,0,3,69.4,0.0,0.0,0.0,67.2,36,25,0,0,0,0,0,0,241,162
378,希纳格洛娃,河床,0,7,56.5,37.1,40.8,0.0,0.0,62,35,70,26,228,93,0,0,0,0
379,孙力丰,河床,16,3,75.4,42.9,0.0,54.7,0.0,195,147,105,45,0,0,64,35,0,0
380,米利亚鲁洛,河床,4,8,64.0,46.7,0.0,0.0,0.0,89,57,285,133,0,0,0,0,0,0
381,阿勒哲,河床,0,0,48.5,0.0,62.4,43.3,0.0,97,47,0,0,181,113,379,164,0,0
382,苏泽里尼,河床,5,1,78.8,25.0,0.0,48.3,0.0,198,156,92,23,0,0,58,28,0,0
383,罗根泽,河床,1,6,57.9,45.9,37.1,0.0,0.0,57,33,74,34,205,76,0,0,0,0
384,梅先锋,河床,10,9,68.0,57.9,0.0,0.0,0.0,100,68,280,162,0,0,0,0,0,0
385,舒马海尔,河床,0,3,71.3,0.0,47.9,35.2,0.0,247,176,0,0,73,35,128,45,0,0
408,祖尔齐卡,江苏苏宁,0,2,50.5,0.0,58.3,48.1,0.0,99,50,0,0,187,109,341,164,0,0
409,巴拉乌雷,江苏苏宁,0,8,68.4,0.0,53.2,53.3,0.0,393,269,0,0,47,25,122,65,0,0
410,比约斯特伦,江苏苏宁,0,0,9.6,0.0,54.9,46.0,0.0,83,8,0,0,184,101,328,151,0,0
411,切尔内安卡,江苏苏宁,1,26,63.0,52.1,49.3,0.0,0.0,181,114,261,136,203,100,0,0,0,0
412,费利奇,江苏苏宁,0,22,53.4,52.9,49.7,0.0,0.0,189,101,289,153,197,98,0,0,0,0
413,图里亚马,江苏苏宁,1,2,67.7,0.0,57.4,38.3,0.0,350,237,0,0,54,31,120,46,0,0
414,布斯拉,江苏苏宁,0,3,69.3,0.0,64.8,39.8,0.0,417,289,0,0,54,35,113,45,0,0
415,斯基宾斯基,江苏苏宁,17,6,79.9,50.0,0.0,62.3,0.0,473,378,66,33,0,0,159,99,0,0
416,伍德沃思,江苏苏宁,25,0,0.0,40.8,0.0,55.1,0.0,0,0,142,58,0,0,457,252,0,0
417,卡兹纳,江苏苏宁,0,2,61.1,0.0,0.0,0.0,69.8,18,11,0,0,0,0,0,0,179,125
418,古塔利耶,江苏苏宁,28,0,0.0,35.3,0.0,56.2,0.0,0,0,133,47,0,0,459,258,0,0
419,马努夫里耶,埃因霍温,0,25,57.1,48.8,43.8,0.0,0.0,147,84,164,80,194,85,0,0,0,0
420,梅坎,埃因霍温,5,16,73.0,50.0,0.0,0.0,0.0,241,176,152,76,0,0,0,0,0,0
421,于戈多,埃因霍温,0,23,54.3,48.3,45.4,0.0,0.0,162,88,149,72,205,93,0,0,0,0
422,格罗格兰,埃因霍温,0,0,25.3,0.0,56.0,39.6,0.0,75,19,0,0,216,121,323,128,0,0
423,坎布雷拉,埃因霍温,10,7,81.7,42.9,52.6,42.4,0.0,323,264,14,6,19,10,59,25,0,0
424,米斯马克,埃因霍温,36,0,0.0,30.6,0.0,60.2,0.0,0,0,193,59,0,0,405,244,0,0
425,皮塞蒂,埃因霍温,9,5,75.7,35.3,36.4,43.8,0.0,276,209,17,6,22,8,64,28,0,0
426,卡洛罗西,埃因霍温,1,23,70.7,58.7,0.0,0.0,0.0,331,234,143,84,0,0,0,0,0,0
427,鲁姆里希,埃因霍温,43,0,0.0,30.4,0.0,56.1,0.0,0,0,194,59,0,0,383,215,0,0
428,卡罗齐耶里,埃因霍温,0,1,40.8,0.0,53.3,40.5,0.0,71,29,0,0,270,144,333,135,0,0
429,约基苏,埃因霍温,0,0,59.1,0.0,0.0,0.0,52.5,22,13,0,0,0,0,0,0,263,138
