id,姓名,俱乐部,进球数,助攻数,传球成功率,过人成功率,抢断成功率,争顶成功率,扑救成功率,传球数,传球成功数,过人数,过人成功数,抢断数,抢断成功数,争顶数,争顶成功数,扑救数,扑救成功数
99,耶尔姆达尔,切尔西,2,10,71.8,40.3,0.0,0.0,0.0,209,150,226,91,0,0,0,0,0,0
111,基泰斯基,马德里竞技,0,0,31.6,0.0,60.3,53.7,0.0,76,24,0,0,189,114,244,131,0,0
112,贝勒丰,马德里竞技,0,3,59.3,53.2,51.7,0.0,0.0,54,32,186,99,267,138,0,0,0,0
113,詹达利,马德里竞技,0,8,76.4,0.0,44.6,56.0,0.0,793,606,0,0,56,25,75,42,0,0
114,克鲁丘努克,马德里竞技,0,0,24.6,0.0,57.9,47.3,0.0,57,14,0,0,145,84,207,98,0,0
115,施特勒特,马德里竞技,4,4,79.8,42.9,37.5,27.4,0.0,982,784,7,3,16,6,62,17,0,0
116,贾尔图,马德里竞技,9,14,81.2,0.0,53.3,41.7,0.0,1020,828,3,0,15,8,36,15,0,0
117,卡斯蒂略,马德里竞技,46,0,0.0,21.2,0.0,56.7,0.0,0,0,33,7,0,0,665,377,0,0
118,敦科娃,马德里竞技,7,20,75.3,53.3,0.0,0.0,0.0,902,679,214,114,0,0,0,0,0,0
119,亚尼斯,马德里竞技,0,5,63.9,33.5,47.2,0.0,0.0,36,23,158,53,248,117,0,0,0,0
120,谢瓦尔德纳,马德里竞技,2,7,67.8,44.0,0.0,0.0,0.0,847,574,273,120,0,0,0,0,0,0
121,阿穆伊,马德里竞技,0,0,40.0,0.0,0.0,0.0,52.5,5,2,0,0,0,0,0,0,120,63
133,莱日米拉茨,托特纳姆热刺,0,7,46.2,40.9,49.5,0.0,0.0,78,36,137,56,279,138,0,0,0,0
134,克拉伊乔娃,托特纳姆热刺,5,8,69.9,50.8,0.0,0.0,0.0,601,420,185,94,0,0,0,0,0,0
135,韦舍泽,托特纳姆热刺,0,2,47.7,0.0,62.6,41.8,0.0,88,42,0,0,190,119,220,92,0,0
136,雷斯捷,托特纳姆热刺,36,0,0.0,33.7,0.0,52.6,0.0,0,0,169,57,0,0,386,203,0,0
137,汉帕夏,托特纳姆热刺,6,12,70.3,49.7,0.0,0.0,0.0,630,443,195,97,0,0,0,0,0,0
138,武伊科,托特纳姆热刺,6,15,79.9,38.9,30.0,34.9,0.0,864,690,18,7,20,6,43,15,0,0
139,穆扎拜,托特纳姆热刺,20,0,0.0,35.6,0.0,50.1,0.0,0,0,177,63,0,0,385,193,0,0
140,塞特利,托特纳姆热刺,0,2,30.0,0.0,67.3,54.4,0.0,110,33,0,0,220,148,237,129,0,0
141,赫卡拉,托特纳姆热刺,0,1,32.1,0.0,0.0,0.0,57.6,28,9,0,0,0,0,0,0,139,80
142,両角岳彦,托特纳姆热刺,2,10,79.4,30.0,37.5,26.3,0.0,849,674,10,3,16,6,38,10,0,0
143,卡达尔塞,托特纳姆热刺,0,7,50.7,46.7,58.0,0.0,0.0,69,35,107,50,288,167,0,0,0,0
144,瓦克斯曼,尤文图斯,3,8,50.6,50.4,0.0,0.0,0.0,79,40,258,130,0,0,0,0,0,0
145,卡斯鲁热,尤文图斯,3,3,64.3,31.7,0.0,0.0,0.0,546,351,63,20,0,0,0,0,0,0
146,科普捷夫,尤文图斯,1,13,70.9,41.7,0.0,0.0,0.0,585,415,96,40,0,0,0,0,0,0
147,兰卡蒂,尤文图斯,6,7,78.0,33.3,15.4,26.5,0.0,794,619,12,4,13,2,34,9,0,0
148,托波林斯基,尤文图斯,2,3,65.9,36.9,45.9,0.0,0.0,41,27,103,38,270,124,0,0,0,0
149,沃特雷斯库,尤文图斯,0,0,27.3,0.0,0.0,0.0,56.4,11,3,0,0,0,0,0,0,165,93
150,斯拉京,尤文图斯,34,0,0.0,48.0,0.0,55.1,0.0,0,0,102,49,0,0,385,212,0,0
151,贝格斯维克,尤文图斯,0,0,44.2,0.0,51.7,51.9,0.0,86,38,0,0,232,120,270,140,0,0
152,里兹尔,尤文图斯,0,6,51.6,41.3,50.0,0.0,0.0,64,33,109,45,266,133,0,0,0,0
153,巴科京,尤文图斯,7,4,48.6,51.4,0.0,0.0,0.0,70,34,276,142,0,0,0,0,0,0
154,洛莫兹,尤文图斯,0,0,36.5,0.0,64.1,51.8,0.0,96,35,0,0,223,143,251,130,0,0
155,卢伊什,多特蒙德,6,10,63.0,51.1,0.0,0.0,0.0,154,97,272,139,0,0,0,0,0,0
156,惠特迈耶,多特蒙德,16,0,0.0,14.8,0.0,54.4,0.0,0,0,54,8,0,0,270,147,0,0
157,特拉达斯,多特蒙德,0,0,45.9,0.0,44.5,50.5,0.0,85,39,0,0,209,93,196,99,0,0
158,基塞纳,多特蒙德,4,8,60.7,50.6,0.0,0.0,0.0,178,108,257,130,0,0,0,0,0,0
159,哈拉萨,多特蒙德,0,13,56.8,55.4,51.3,0.0,0.0,125,71,260,144,238,122,0,0,0,0
160,勒加夫尔,多特蒙德,0,0,80.0,0.0,0.0,0.0,49.7,5,4,0,0,0,0,0,0,179,89
161,德尔泰姆,多特蒙德,3,13,52.3,51.7,50.2,0.0,0.0,128,67,261,135,277,139,0,0,0,0
162,巴尔蒂洛蒂,多特蒙德,27,0,0.0,30.6,0.0,64.0,0.0,0,0,62,19,0,0,322,206,0,0
163,阿普拉克,多特蒙德,3,2,81.1,0.0,4.8,14.8,0.0,148,120,6,0,21,1,27,4,0,0
164,里达斯特伦,多特蒙德,2,3,72.1,40.0,43.8,34.2,0.0,122,88,5,2,16,7,38,13,0,0
165,菲加罗,多特蒙德,0,0,32.9,0.0,56.8,53.3,0.0,82,27,0,0,273,155,195,104,0,0
166,维迪厄,拜仁慕尼黑,0,0,30.4,0.0,65.9,47.4,0.0,79,24,0,0,220,145,215,102,0,0
167,布泽斯库尔,拜仁慕尼黑,0,6,72.0,0.0,41.3,51.4,0.0,600,432,0,0,63,26,72,37,0,0
168,泽契里亚,拜仁慕尼黑,11,8,80.1,30.0,37.5,46.9,0.0,848,679,10,3,8,3,64,30,0,0
169,塞特斯塔德,拜仁慕尼黑,0,6,62.5,45.6,54.6,0.0,0.0,80,50,136,62,249,136,0,0,0,0
170,于尔辛,拜仁慕尼黑,0,2,41.8,0.0,49.1,49.0,0.0,79,33,0,0,159,78,245,120,0,0
171,哈雷德,拜仁慕尼黑,1,9,60.3,60.5,52.6,0.0,0.0,116,70,167,101,268,141,0,0,0,0
172,德拉罗齐埃,拜仁慕尼黑,0,15,71.4,40.3,0.0,0.0,0.0,725,518,139,56,0,0,0,0,0,0
173,基米雷尔,拜仁慕尼黑,0,2,58.8,0.0,0.0,0.0,57.1,17,10,0,0,0,0,0,0,126,72
174,吉尼奥利,拜仁慕尼黑,55,0,0.0,33.6,0.0,54.2,0.0,0,0,211,71,0,0,626,339,0,0
175,兰多尔夫,拜仁慕尼黑,5,4,79.4,41.2,43.8,32.6,0.0,814,646,17,7,16,7,46,15,0,0
176,皮耶蒂凯宁,拜仁慕尼黑,4,21,79.7,54.1,0.0,0.0,0.0,709,565,146,79,0,0,0,0,0,0
177,莫里特,上海申花,10,2,70.3,28.1,0.0,43.0,0.0,427,300,57,16,0,0,107,46,0,0
178,瓦迪尼,上海申花,8,13,80.5,43.8,0.0,50.0,0.0,591,476,32,14,0,0,84,42,0,0
179,科西奥勒克,上海申花,0,11,58.9,53.9,55.4,0.0,0.0,90,53,128,69,258,143,0,0,0,0
180,萨特伦,上海申花,3,13,46.9,49.8,0.0,0.0,0.0,98,46,217,108,0,0,0,0,0,0
181,拉尔昌德,上海申花,0,1,9.9,0.0,45.7,53.2,0.0,101,10,0,0,210,96,237,126,0,0
182,蓬皮利安,上海申花,0,3,43.5,0.0,0.0,0.0,60.0,23,10,0,0,0,0,0,0,170,102
183,洛克纳特,上海申花,0,12,47.7,40.7,0.0,0.0,0.0,109,52,236,96,0,0,0,0,0,0
184,布伦内罗,上海申花,0,10,74.4,0.0,62.5,53.4,0.0,590,439,0,0,88,55,88,47,0,0
185,施勒特罗娃,上海申花,0,0,30.5,0.0,55.6,48.0,0.0,105,32,0,0,178,99,256,123,0,0
186,冯丽娟,上海申花,53,0,0.0,55.6,0.0,63.1,0.0,0,0,160,89,0,0,415,262,0,0
187,库斯泰雷,上海申花,0,6,54.3,38.4,38.6,0.0,0.0,92,50,146,56,280,108,0,0,0,0
188,德尔维希安,上海上港,0,1,59.8,0.0,42.9,47.5,0.0,656,392,0,0,49,21,101,48,0,0
189,斯捷普琴科夫,上海上港,23,0,0.0,38.2,0.0,41.5,0.0,0,0,34,13,0,0,550,228,0,0
190,富莱尼,上海上港,5,4,82.4,33.3,29.4,17.0,0.0,947,780,3,1,17,5,53,9,0,0
191,阿加雷,上海上港,0,0,23.7,0.0,60.9,50.6,0.0,80,19,0,0,192,117,269,136,0,0
192,西利扬托,上海上港,4,6,79.0,0.0,54.5,29.7,0.0,956,755,2,0,11,6,64,19,0,0
193,泽曼科娃,上海上港,0,0,19.0,0.0,61.2,44.0,0.0,63,12,0,0,147,90,268,118,0,0
194,马尔盖纳,上海上港,12,12,66.9,52.6,0.0,0.0,0.0,816,546,253,133,0,0,0,0,0,0
195,阿利马梅德,上海上港,2,2,37.9,38.2,50.4,0.0,0.0,66,25,186,71,248,125,0,0,0,0
196,松茹尔,上海上港,0,0,0.0,0.0,0.0,0.0,66.4,7,0,0,0,0,0,0,0,134,89
197,阿德罗尼亚,上海上港,0,3,40.8,46.4,47.7,0.0,0.0,71,29,140,65,214,102,0,0,0,0
198,菲茨杰拉尔德,上海上港,9,9,76.2,52.4,0.0,0.0,0.0,839,639,246,129,0,0,0,0,0,0
221,亚历克西娅,里昂,0,0,35.1,0.0,58.8,47.6,0.0,94,33,0,0,194,114,187,89,0,0
222,安古德,里昂,0,1,21.5,0.0,59.2,53.7,0.0,107,23,0,0,245,145,218,117,0,0
223,马皮利,里昂,0,0,40.5,0.0,0.0,0.0,61.8,37,15,0,0,0,0,0,0,131,81
224,陈思芹,里昂,16,1,79.7,24.1,0.0,50.0,0.0,64,51,58,14,0,0,58,29,0,0
225,查尔蒙,里昂,0,11,69.1,48.6,48.9,0.0,0.0,81,56,105,51,270,132,0,0,0,0
226,钟久生,里昂,14,4,75.8,63.4,0.0,63.5,0.0,62,47,82,52,0,0,52,33,0,0
227,费瑟斯顿,里昂,0,5,58.5,43.0,59.7,0.0,0.0,53,31,86,37,288,172,0,0,0,0
228,米赫尼奥娃,里昂,1,3,65.2,0.0,54.2,47.0,0.0,92,60,0,0,72,39,66,31,0,0
229,吴道珍,里昂,39,0,0.0,46.5,0.0,57.2,0.0,0,0,217,101,0,0,180,103,0,0
230,艾拉贝迪安,里昂,0,23,61.0,51.8,0.0,0.0,0.0,105,64,359,186,0,0,0,0,0,0
231,耶盖尔,里昂,3,22,70.5,44.2,0.0,0.0,0.0,95,67,351,155,0,0,0,0,0,0
243,古埃勒,莱比锡,0,0,8.6,0.0,64.8,51.1,0.0,93,8,0,0,176,114,262,134,0,0
244,巴赫勒尔,莱比锡,5,5,77.7,16.7,28.6,21.4,0.0,582,452,6,1,14,4,42,9,0,0
245,芝川又四郎,莱比锡,0,0,36.6,0.0,62.8,45.8,0.0,93,34,0,0,172,108,236,108,0,0
246,贾雷,莱比锡,1,4,49.4,52.3,53.1,0.0,0.0,81,40,195,102,286,152,0,0,0,0
247,卡波西,莱比锡,10,15,69.5,51.3,0.0,0.0,0.0,568,395,265,136,0,0,0,0,0,0
248,拉迪凯蒂,莱比锡,7,12,64.6,45.9,0.0,0.0,0.0,528,341,205,94,0,0,0,0,0,0
249,塔迪奥,莱比锡,0,0,20.0,0.0,0.0,0.0,71.3,10,2,0,0,0,0,0,0,129,92
250,塔米奥,莱比锡,35,0,0.0,29.0,0.0,57.1,0.0,0,0,100,29,0,0,448,256,0,0
251,卡皮塔尔,莱比锡,1,3,59.3,38.8,51.8,0.0,0.0,54,32,147,57,282,146,0,0,0,0
252,奥尔萨,莱比锡,1,3,67.7,0.0,72.7,48.8,0.0,464,314,0,0,55,40,84,41,0,0
253,马库阿,莱比锡,3,6,80.0,40.0,50.0,10.8,0.0,665,532,20,8,12,6,37,4,0,0
254,瓦隆,浙江绿城,11,9,76.1,38.6,0.0,51.2,0.0,694,528,44,17,0,0,129,66,0,0
255,博加尔迪,浙江绿城,1,5,50.0,50.8,56.5,0.0,0.0,76,38,124,63,276,156,0,0,0,0
256,桑德舍,浙江绿城,9,4,70.9,38.6,0.0,52.5,0.0,704,499,44,17,0,0,99,52,0,0
257,卡拉斯卡劳,浙江绿城,0,1,27.1,0.0,58.3,40.6,0.0,70,19,0,0,168,98,219,89,0,0
258,奥罗法洛,浙江绿城,39,0,0.0,29.1,0.0,55.9,0.0,0,0,86,25,0,0,433,242,0,0
259,皮佐卡罗,浙江绿城,0,3,76.4,0.0,62.3,56.1,0.0,750,573,0,0,53,33,66,37,0,0
260,斯特列茨库尔,浙江绿城,5,9,49.0,53.8,0.0,0.0,0.0,100,49,275,148,0,0,0,0,0,0
261,杰梅耶夫,浙江绿城,1,11,52.6,47.4,44.2,0.0,0.0,76,40,116,55,240,106,0,0,0,0
262,斯洛尔,浙江绿城,0,1,63.6,0.0,0.0,0.0,57.8,11,7,0,0,0,0,0,0,135,78
263,费凯蒂奇,浙江绿城,4,15,67.0,55.3,0.0,0.0,0.0,94,63,257,142,0,0,0,0,0,0
264,成乾,浙江绿城,0,1,33.0,0.0,63.7,59.8,0.0,106,35,0,0,212,135,251,150,0,0
276,伊帕拉吉雷,西汉姆联,1,6,54.3,56.6,33.2,0.0,0.0,94,51,129,73,253,84,0,0,0,0
277,贝拉温娜,西汉姆联,2,3,81.9,50.0,50.0,28.6,0.0,227,186,34,17,16,8,28,8,0,0
278,韦列日尼科夫,西汉姆联,6,6,67.4,52.0,0.0,0.0,0.0,187,126,177,92,0,0,0,0,0,0
279,辛迪莱,西汉姆联,0,0,36.7,0.0,64.2,54.7,0.0,109,40,0,0,268,172,214,117,0,0
280,多舒,西汉姆联,0,1,30.4,0.0,58.3,55.4,0.0,112,34,0,0,204,119,222,123,0,0
281,赖因维茨,西汉姆联,1,6,71.1,34.9,0.0,0.0,0.0,228,162,166,58,0,0,0,0,0,0
282,文扎拉,西汉姆联,0,5,76.5,16.1,40.0,25.8,0.0,213,163,31,5,10,4,31,8,0,0
283,帕夫利娅,西汉姆联,0,0,27.3,0.0,0.0,0.0,58.0,33,9,0,0,0,0,0,0,143,83
284,基维萨里,西汉姆联,0,3,50.0,46.7,47.1,0.0,0.0,86,43,152,71,259,122,0,0,0,0
285,古尔兹,西汉姆联,32,0,0.0,33.2,0.0,57.9,0.0,0,0,343,114,0,0,228,132,0,0
286,扎瓦利,西汉姆联,0,4,53.8,0.0,43.9,45.8,0.0,210,113,0,0,66,29,72,33,0,0
287,萨利图里,狼队,4,2,52.4,45.3,0.0,0.0,0.0,42,22,214,97,0,0,0,0,0,0
288,菲洛戈尼奥,狼队,0,0,11.5,0.0,64.0,50.8,0.0,78,9,0,0,239,153,262,133,0,0
289,乌德纽斯,狼队,1,7,73.9,50.0,0.0,0.0,0.0,1184,875,78,39,0,0,0,0,0,0
290,当特,狼队,1,1,54.3,36.4,0.0,0.0,0.0,35,19,165,60,0,0,0,0,0,0
291,舒茨曼,狼队,0,0,47.1,15.7,40.8,0.0,0.0,17,8,51,8,277,113,0,0,0,0
292,米库尔斯卡,狼队,0,0,57.1,42.9,51.6,0.0,0.0,28,16,56,24,223,115,0,0,0,0
293,佩科拉里,狼队,0,4,72.4,40.4,0.0,0.0,0.0,1175,851,57,23,0,0,0,0,0,0
294,马尔塞耶,狼队,0,1,70.6,0.0,0.0,0.0,58.5,17,12,0,0,0,0,0,0,130,76
295,萨韦德,狼队,0,2,40.3,0.0,57.8,54.2,0.0,77,31,0,0,166,96,260,141,0,0
296,博因,狼队,27,0,0.0,29.6,0.0,45.6,0.0,0,0,115,34,0,0,485,221,0,0
297,格拉贝斯,狼队,3,13,84.3,50.0,47.6,39.1,0.0,1872,1579,6,3,21,10,46,18,0,0
309,克拉佩,摩纳哥,0,15,55.9,57.7,54.1,0.0,0.0,136,76,182,105,259,140,0,0,0,0
310,斯坦索尔,摩纳哥,0,4,46.9,0.0,0.0,0.0,55.1,32,15,0,0,0,0,0,0,147,81
311,施韦德,摩纳哥,2,9,68.1,46.5,0.0,0.0,0.0,191,130,157,73,0,0,0,0,0,0
312,维肖内,摩纳哥,0,5,63.6,0.0,58.6,44.7,0.0,173,110,0,0,58,34,76,34,0,0
313,贝尔蒙迪,摩纳哥,0,0,31.9,0.0,55.2,40.7,0.0,91,29,0,0,165,91,209,85,0,0
314,斯科罗斯拉夫,摩纳哥,0,1,37.9,0.0,55.9,46.6,0.0,95,36,0,0,211,118,223,104,0,0
315,佐佐木将,摩纳哥,2,6,63.5,63.0,58.2,0.0,0.0,148,94,192,121,268,156,0,0,0,0
316,布鲁丹,摩纳哥,3,6,63.9,43.0,0.0,0.0,0.0,208,133,135,58,0,0,0,0,0,0
317,德亚尼什,摩纳哥,2,2,78.9,48.1,31.2,20.0,0.0,232,183,27,13,16,5,30,6,0,0
318,马斯托丹特,摩纳哥,37,0,0.0,35.5,0.0,53.9,0.0,0,0,276,98,0,0,356,192,0,0
319,郑凯龙,摩纳哥,9,2,79.2,49.0,57.1,37.3,0.0,221,175,49,24,14,8,51,19,0,0
320,斯图皮内安,广州恒大,0,1,45.8,0.0,61.8,50.5,0.0,72,33,0,0,165,102,218,110,0,0
321,蒂布西奥,广州恒大,4,10,66.5,54.6,0.0,0.0,0.0,672,447,269,147,0,0,0,0,0,0
322,西里通,广州恒大,0,3,44.9,0.0,58.2,36.3,0.0,49,22,0,0,196,114,190,69,0,0
323,维戈洛夫,广州恒大,0,4,73.9,0.0,65.2,53.0,0.0,587,434,0,0,66,43,83,44,0,0
324,艾斯可,广州恒大,6,5,82.6,75.0,19.0,35.1,0.0,823,680,4,3,21,4,57,20,0,0
325,哈里希,广州恒大,10,3,81.4,42.9,33.3,36.1,0.0,768,625,7,3,15,5,61,22,0,0
326,特赖切克,广州恒大,11,13,71.6,60.5,0.0,0.0,0.0,740,530,276,167,0,0,0,0,0,0
327,佩钦卡,广州恒大,0,5,58.2,42.6,50.0,0.0,0.0,55,32,162,69,240,120,0,0,0,0
328,斯文内费尔特,广州恒大,0,5,42.2,52.9,46.2,0.0,0.0,83,35,172,91,247,114,0,0,0,0
329,斯沃森,广州恒大,29,0,0.0,32.9,0.0,45.3,0.0,0,0,70,23,0,0,534,242,0,0
330,赫尔内,广州恒大,0,0,0.0,0.0,0.0,0.0,52.4,9,0,0,0,0,0,0,0,124,65
331,米利塔鲁,马赛,5,16,72.1,49.4,0.0,0.0,0.0,859,619,178,88,0,0,0,0,0,0
332,叶费博夫斯基,马赛,0,0,36.1,0.0,55.7,51.3,0.0,72,26,0,0,167,93,224,115,0,0
333,多莱奇科娃,马赛,10,6,76.8,28.6,40.0,35.2,0.0,1052,808,21,6,10,4,54,19,0,0
334,巴托尼,马赛,0,0,40.9,0.0,0.0,0.0,57.6,22,9,0,0,0,0,0,0,118,68
335,普列米扬尼科夫,马赛,5,19,66.8,52.4,0.0,0.0,0.0,873,583,208,109,0,0,0,0,0,0
336,贝尔尼亚,马赛,1,10,73.2,0.0,50.0,48.8,0.0,746,546,0,0,38,19,84,41,0,0
337,恰帕里,马赛,0,4,61.4,50.0,47.2,0.0,0.0,57,35,124,62,254,120,0,0,0,0
338,阿比布卡,马赛,50,0,0.0,17.4,0.0,58.3,0.0,0,0,138,24,0,0,672,392,0,0
339,斯佩哈尔斯基,马赛,0,0,32.6,0.0,59.4,53.4,0.0,92,30,0,0,202,120,238,127,0,0
340,特塞朗,马赛,0,5,63.8,53.5,61.0,0.0,0.0,58,37,129,69,254,155,0,0,0,0
341,马尔佩洛,马赛,9,14,83.9,26.7,18.2,17.2,0.0,1068,896,15,4,11,2,58,10,0,0
386,克里埃尔,川崎前锋,0,4,60.3,53.2,49.4,0.0,0.0,68,41,77,41,243,120,0,0,0,0
387,科罗尼斯,川崎前锋,0,0,53.3,0.0,0.0,0.0,54.0,15,8,0,0,0,0,0,0,150,81
388,波赫亚斯沃,川崎前锋,4,20,72.5,65.9,0.0,0.0,0.0,102,74,328,216,0,0,0,0,0,0
389,厄兹帕拉,川崎前锋,6,7,76.6,58.3,0.0,0.0,0.0,504,386,120,70,0,0,0,0,0,0
390,艾索伦,川崎前锋,5,8,63.2,46.7,0.0,0.0,0.0,68,43,259,121,0,0,0,0,0,0
391,施蓬格,川崎前锋,0,1,45.8,0.0,59.2,42.0,0.0,72,33,0,0,169,100,212,89,0,0
392,吉杜利亚诺夫,川崎前锋,0,0,25.9,0.0,62.2,50.6,0.0,85,22,0,0,225,140,237,120,0,0
393,多纳泰罗,川崎前锋,9,9,80.9,43.5,31.6,32.3,0.0,676,547,23,10,19,6,31,10,0,0
394,纳西夫,川崎前锋,2,10,79.1,43.0,0.0,0.0,0.0,584,462,79,34,0,0,0,0,0,0
395,泰克索伊,川崎前锋,1,1,58.2,46.8,48.4,0.0,0.0,55,32,109,51,254,123,0,0,0,0
396,察诺维奇,川崎前锋,46,0,0.0,31.2,0.0,55.2,0.0,0,0,138,43,0,0,422,233,0,0
430,沃里奥克萨,桑托斯,23,0,0.0,35.4,0.0,47.0,0.0,0,0,198,70,0,0,440,207,0,0
431,韦奇卡,桑托斯,0,2,65.0,0.0,56.0,54.7,0.0,491,319,0,0,50,28,86,47,0,0
432,马廖科维奇,桑托斯,0,0,53.2,0.0,56.9,44.4,0.0,77,41,0,0,137,78,234,104,0,0
433,伊格尼什卡,桑托斯,2,4,78.6,25.0,12.5,19.5,0.0,681,535,16,4,16,2,41,8,0,0
434,阿达蒙蒂,桑托斯,0,7,78.3,40.7,45.5,20.5,0.0,710,556,27,11,11,5,39,8,0,0
435,贾吉尔,桑托斯,4,5,64.9,48.5,0.0,0.0,0.0,542,352,241,117,0,0,0,0,0,0
436,洛瓦萨,桑托斯,0,0,40.7,0.0,0.0,0.0,46.9,27,11,0,0,0,0,0,0,128,60
437,莱特卡,桑托斯,0,4,53.6,46.9,0.0,0.0,0.0,548,294,224,105,0,0,0,0,0,0
438,潘杜雷维奇,桑托斯,0,3,57.1,43.8,52.2,0.0,0.0,70,40,128,56,270,141,0,0,0,0
439,胡绍贵,桑托斯,0,0,50.5,0.0,68.5,56.1,0.0,109,55,0,0,200,137,244,137,0,0
440,布安加,桑托斯,0,0,59.0,47.5,43.3,0.0,0.0,61,36,120,57,275,119,0,0,0,0
